"id","x","y","px","py","n_local","P_climate","LST_climate","water_soil","NDVI_plant","soil_plant","climate_plant","climate_soil","sig.P_climate","sig.LST_climate","sig.water_soil","sig.NDVI_plant","sig.soil_plant","sig.climate_plant","sig.climate_soil"
378,101.884,31.1486,9413.51872180975,3444.100702,415,-0.240442407230578,1.35692826697678,-0.705494979401588,0.947590124959418,-0.46223395531997,0.507392428125365,0.499428199424745,1.62490243482694e-10,0,0,0,4.12414546957507e-11,1.15907283770866e-13,0
379,86.4395,31.149,7986.53224798667,3444.14493,747,-0.320293842879247,1.39538868529652,-0.926102397721705,1.05351698734363,-0.656805867613554,0.215520393746135,0.484675622593752,0,0,0,0,0,6.66133814775094e-16,0
380,89.8372,31.1492,8300.46095672497,3444.167044,763,-0.317285803179566,1.36266557049323,-0.921783531853449,1.02013110699736,-0.75708886780041,0.276369982464018,0.482042308113298,0,0,0,0,0,0,0
381,81.2304,31.1529,7505.24018668382,3444.576153,579,-0.218808531000233,1.38273741454992,-0.926757646878769,1.21023259867638,-0.360949468949955,0.102613340121244,0.569697728873478,4.42068603945245e-12,0,0,0,1.77635683940025e-15,8.12848214515327e-07,0
382,91.2206,31.1556,8428.27947385967,3444.874692,755,-0.303072519084622,1.3609212982321,-0.923383720332057,1.01023544913289,-0.787866142267773,0.281072124340684,0.466496203398913,0,0,0,0,0,0,0
383,89.321,31.1565,8252.76692857336,3444.974205,774,-0.319220156954114,1.37357420174755,-0.926556801763033,1.02115621458907,-0.757956049326178,0.266129788064962,0.476908512831685,0,0,0,0,0,0,0
384,95.0676,31.1609,8783.72102035178,3445.460713,747,-0.231433033798931,1.5440041944779,-0.859882500871458,0.997354494866651,-0.763009977207565,0.244738487722557,0.394008118954694,0,0,0,0,0,2.22044604925031e-16,0
385,94.1576,31.1681,8699.6420478257,3446.256817,745,-0.239647186717897,1.53150516495461,-0.876075190578255,0.998483693728198,-0.777334949435483,0.24016629009902,0.397535311245716,0,0,0,0,0,0,0
386,80.1845,31.1693,7408.60480496402,3446.389501,538,-0.252401721465441,1.28082879097402,-0.930138256888024,1.16773846966863,-0.430058780420963,0.147259222904103,0.633773346234856,4.10782519111308e-14,0,0,0,0,7.42464298930656e-08,0
387,85.8493,31.1724,7932.00102866261,3446.732268,733,-0.29488174791724,1.43391883840859,-0.925483724747576,1.06967766900911,-0.59783921114626,0.186513924134299,0.469936361676661,0,0,0,0,0,1.49436019114546e-13,0
388,101.375,31.1746,9366.48993388033,3446.975522,455,-0.290486232204951,1.32507730629034,-0.774220495350433,0.953515896754175,-0.566866397502599,0.507587039663023,0.515733634753006,1.11022302462516e-15,0,0,0,0,0,0
389,91.9711,31.1774,8497.62152757486,3447.285118,765,-0.279724547904421,1.37419942714238,-0.914035930100887,1.00876274041834,-0.792555641067508,0.286096659531493,0.462527624641176,0,0,0,0,0,0,0
390,83.2788,31.1782,7694.50102989527,3447.373574,658,-0.227420910434205,1.53500017344646,-0.919460956929239,1.14552301405607,-0.414831611997379,0.112619848187437,0.482656843485341,2.16138218434025e-12,0,0,0,0,7.2488849589547e-08,0
391,98.4548,31.1869,9096.67958709939,3448.335533,613,-0.406407367271919,1.20193465816996,-0.826688435621923,0.984687935295692,-0.842639206659884,0.534550040765239,0.583405053261276,0,0,0,0,0,0,0
392,90.3616,31.1913,8348.91261957406,3448.822041,762,-0.319360481940487,1.33684220481125,-0.922547413071706,1.01619231241004,-0.781444554894845,0.284730669474721,0.479416047793374,0,0,0,0,0,0,0
393,84.4282,31.2043,7800.69923980898,3450.259451,699,-0.253982866567319,1.53075155674296,-0.921837975539037,1.11489717072006,-0.457316446546477,0.125831831137034,0.464558865216701,2.22044604925031e-15,0,0,0,0,2.83681655943724e-09,0
394,92.419,31.2098,8539.00501306324,3450.867586,773,-0.284649944544947,1.34533872331735,-0.910621039947244,1.00800190481564,-0.810113129426485,0.300751202601678,0.47278043806311,0,0,0,0,0,0,0
395,96.949,31.2145,8957.55198618756,3451.387265,698,-0.345489428214654,1.3140407007314,-0.839280054092789,0.99487364183479,-0.797453773847583,0.373894405879967,0.477908751454515,0,0,0,0,0,0,0
396,97.8859,31.2188,9044.1163700993,3451.862716,656,-0.351635933678493,1.26416614595975,-0.825488531919399,0.990284701094978,-0.786532225784,0.439973486759066,0.511948798373184,0,0,0,0,0,0,0
397,97.9802,31.2249,9052.82916912041,3452.537193,651,-0.357594419522863,1.25182896526938,-0.826367197124712,0.989713386139445,-0.794528418846992,0.455568236923919,0.523921157983149,0,0,0,0,0,0,0
398,79.0597,31.2281,7304.67949914277,3452.891017,482,-0.246202653717847,1.25537014081766,-0.93901028555187,1.14581974719822,-0.471802119715905,0.178345701163997,0.65814537081539,3.48365780666882e-12,0,0,0,0,8.16208756138082e-08,0
399,99.6554,31.2291,9207.60839414863,3453.001587,551,-0.405867946599874,1.19469223324543,-0.821873768643277,0.973019101823024,-0.810273978767074,0.609602656318086,0.603739475396625,0,0,0,0,0,0,0
400,94.1729,31.2299,8701.05568329784,3453.090043,750,-0.25727512850033,1.48773144071241,-0.879324459192896,0.998416716768709,-0.787160784708886,0.250108795620283,0.410978099678098,0,0,0,0,0,0,0
401,94.3959,31.2453,8721.65965129049,3454.792821,751,-0.262184292825381,1.47560624609534,-0.879838968754212,0.997654935994744,-0.7867188583555,0.25469974931153,0.414303290810686,0,0,0,0,0,0,0
402,102.519,31.2586,9472.1892136274,3456.263402,389,-0.233374300625568,1.34023971639841,-0.672013360270916,0.942014821521536,-0.423910781028165,0.504144158498384,0.522337488272188,3.27812932354732e-09,0,0,0,4.04350721794344e-08,1.31077371179344e-11,0
403,81.727,31.2587,7551.12328311948,3456.274459,602,-0.223639508106106,1.42191645180024,-0.926596723080509,1.177422013591,-0.390834522032784,0.109870081148304,0.541386427084829,2.36344277482203e-12,0,0,0,0,2.33237969160527e-07,0
404,97.3479,31.2688,8994.40814238608,3457.391216,688,-0.346608195399515,1.30299270199281,-0.833730893400206,0.994839238072291,-0.787726393665951,0.381797936350764,0.485176791232094,0,0,0,0,0,0,0
405,102.432,31.2744,9464.150894276,3458.010408,393,-0.237656467771344,1.34431199204999,-0.679006054953126,0.944234686590416,-0.440361438083314,0.50063168445925,0.518028105174584,1.44431711035509e-09,0,0,0,5.25622101399392e-09,6.70596911334087e-12,0
406,92.854,31.2782,8579.19660982021,3458.430574,785,-0.289704683603882,1.35734957373816,-0.900555075525069,1.00813593400875,-0.814094286594557,0.288946222029364,0.470775359641376,0,0,0,0,0,0,0
407,93.2312,31.2828,8614.04780590465,3458.939196,769,-0.256532284632689,1.42995059416993,-0.892600583790585,1.00581010781,-0.801983018957744,0.263539077552348,0.442114554554079,0,0,0,0,0,0,0
408,93.6018,31.2859,8648.28919845208,3459.281963,754,-0.27186667879109,1.40255243118172,-0.887089445647104,1.0024133960584,-0.80728857668279,0.276903190775831,0.448780673435033,0,0,0,0,0,0,0
409,88.9085,31.2899,8214.65420751072,3459.724243,783,-0.33283272567844,1.36610455862148,-0.9278099039277,1.02586714330623,-0.748650063418344,0.259261099418341,0.48463499133416,0,0,0,0,0,0,0
410,93.9993,31.2926,8685.01600238517,3460.022782,757,-0.278399576578971,1.41782514341996,-0.884660571576196,1.00007401680273,-0.804816763548435,0.275303452993971,0.440154708621354,0,0,0,0,0,0,0
411,81.0165,31.2996,7485.47700841643,3460.796772,574,-0.245619186412019,1.33685903979044,-0.930535610887654,1.19944533763842,-0.379394696825207,0.116781928770266,0.590705464316598,3.5083047578155e-14,0,0,0,2.22044604925031e-16,2.25420832444811e-07,0
412,87.3677,31.3088,8072.29279996327,3461.814016,784,-0.332565749303671,1.35362927266368,-0.925070736872146,1.04413550439169,-0.699648154432483,0.229276413165806,0.49962096858954,0,0,0,0,0,0,0
413,93.1879,31.3254,8610.04712512401,3463.649478,770,-0.27082000500878,1.39918802934207,-0.896666857798674,1.00583548298465,-0.808763641996177,0.27128943144736,0.453090311584815,0,0,0,0,0,0,0
414,88.8502,31.3413,8209.26760960053,3465.407541,791,-0.329342981848571,1.37215493211395,-0.927448802433186,1.02672459466431,-0.746828528540865,0.255682117620677,0.484807562663498,0,0,0,0,0,0,0
415,100.098,31.3519,9248.50218891791,3466.579583,533,-0.406418267019036,1.19309083159534,-0.822449153632962,0.968859089721874,-0.796289641503036,0.609343099551345,0.608348785521099,0,0,0,0,0,0,0
416,82.81,31.3627,7651.18649987305,3467.773739,644,-0.22266750452888,1.50465949048557,-0.922311240272226,1.17011051152202,-0.391749106044099,0.102389721332882,0.495388826649616,4.30588897870621e-12,0,0,0,0,2.45451297065102e-07,0
417,95.2375,31.3635,8799.41884170582,3467.862195,758,-0.277490372329204,1.44412646230171,-0.868474175007792,0.997653836729518,-0.791499461894909,0.273005290618561,0.416423538228157,0,0,0,0,0,0,0
418,85.7745,31.3678,7925.08992190992,3468.337646,741,-0.294324940210216,1.44358258044533,-0.926336114210834,1.07168002525061,-0.58675461346433,0.176803424935999,0.466213502434987,0,0,0,0,0,2.78888023785839e-13,0
419,85.045,31.3801,7857.6881521761,3469.697657,720,-0.253076943084516,1.54183797243001,-0.927356949892417,1.0990930358516,-0.48649875463655,0.132345212842694,0.451627116173818,8.88178419700125e-16,0,0,0,0,6.10189232475022e-10,0
420,100.145,31.3863,9252.84472925717,3470.383191,533,-0.405330897073238,1.19455978029703,-0.822231284183486,0.969178654527383,-0.794712662286736,0.606804912506541,0.60721937867578,0,0,0,0,0,0,0
421,77.907,31.3907,7198.17638746056,3470.869699,431,-0.246067044581011,1.23203601291104,-0.935629439720483,1.11608194520497,-0.527169961367538,0.215829389721648,0.675643432334095,6.23592288917507e-11,0,0,0,0,7.68634291770098e-08,0
422,101.758,31.3964,9401.87701792152,3471.499948,443,-0.287231708247966,1.33706437463067,-0.78010310085432,0.952855537623943,-0.579082090780299,0.483515458513195,0.507433625888446,6.88338275267597e-15,0,0,0,0,1.77635683940025e-15,0
423,92.9472,31.3968,8587.80777491849,3471.544176,788,-0.2963755232851,1.34592554519506,-0.901766132675063,1.00742033454358,-0.820355827815693,0.295158473917649,0.47508461728995,0,0,0,0,0,0,0
424,102.816,31.401,9499.6303727925,3472.00857,373,-0.221526816455249,1.3272206246421,-0.649513316521697,0.941787974206493,-0.397817487637204,0.512362617397942,0.526698165701925,3.40611301385962e-08,0,0,0,6.65969564384028e-07,3.59838825403358e-11,0
425,90.3847,31.4277,8351.04693195357,3474.960789,776,-0.320234429033183,1.33405473301045,-0.925539679838027,1.01636973737229,-0.78834318995313,0.283480928229855,0.481650772822743,0,0,0,0,0,0,0
426,82.6615,31.4302,7637.46592029049,3475.237214,637,-0.221903082922807,1.49016406691915,-0.923392978940039,1.17865554468625,-0.382495774149899,0.100772229627613,0.505169217977713,3.88489240776835e-12,0,0,0,0,3.13357796821734e-07,0
427,79.2505,31.4302,7322.30836503066,3475.237214,499,-0.24562413874975,1.25376248496172,-0.93506412881572,1.1488677481961,-0.471448468185327,0.178272905986182,0.655632534806356,2.18181028799336e-12,0,0,0,0,5.43450227041831e-08,0
428,92.1087,31.4331,8510.3350073766,3475.557867,788,-0.307863734814472,1.31872083839701,-0.91903030076102,1.00894727622139,-0.818844381885388,0.301863705692717,0.477156692463717,0,0,0,0,0,0,0
429,80.743,31.4354,7460.20711942095,3475.812178,572,-0.242132963632567,1.33551131319959,-0.927765677192002,1.18012745676111,-0.40650468710372,0.124931934150688,0.596470786900666,9.12603326241879e-14,0,0,0,0,1.2608884625287e-07,0
430,81.2173,31.4385,7504.02981905735,3476.154945,587,-0.237950979295252,1.34484320673552,-0.928949570800399,1.20362800550209,-0.375252158858714,0.11304541440683,0.585582356539308,1.25233157177718e-13,0,0,0,2.22044604925031e-16,2.76843857172082e-07,0
431,87.7743,31.4388,8109.86039362162,3476.188116,796,-0.342921123761151,1.33265734124948,-0.92682926346568,1.03692249544695,-0.729713434452637,0.244503613527574,0.507230379977678,0,0,0,0,0,0,0
432,85.6793,31.4467,7916.29396786104,3477.061619,753,-0.29001052884372,1.44170350378422,-0.928881823921703,1.07673420636914,-0.571815034596601,0.170999094928737,0.468935715182995,0,0,0,0,0,5.12478948166972e-13,0
433,85.9655,31.4564,7942.73726669287,3478.134148,754,-0.295143663255599,1.41760882002222,-0.926656356682033,1.07420728159226,-0.586712909920935,0.182708028782693,0.480275805756072,0,0,0,0,0,9.08162434143378e-14,0
434,86.7117,31.4595,8011.68202416425,3478.476915,777,-0.33158493462952,1.35378740485073,-0.924250072990808,1.0472234268818,-0.687503892111338,0.225488607057613,0.497868511111591,0,0,0,0,0,0,0
435,84.432,31.4656,7801.05033881513,3479.151392,709,-0.244521008415609,1.5170786325959,-0.91929152961309,1.13157005031459,-0.423343760711705,0.11186874609289,0.474781166899319,6.43929354282591e-15,0,0,0,0,1.45328358236441e-08,0
436,82.0495,31.4658,7580.92050140482,3479.173506,622,-0.216353243824992,1.45735656249896,-0.927792148765927,1.18386030592209,-0.376798677709969,0.100497633273324,0.521862605175225,6.79856171359461e-12,0,0,0,0,3.96740626351644e-07,0
437,85.8546,31.4886,7932.49071938172,3481.694502,754,-0.295889734492656,1.43108079901264,-0.926608507420106,1.07110009750175,-0.590039600975893,0.17909608616143,0.470638378588577,0,0,0,0,0,1.59428026336172e-13,0
438,90.7177,31.4888,8381.8142922296,3481.716616,780,-0.323344004510296,1.3356680097155,-0.923704861327774,1.01353840729104,-0.793801083482552,0.284904821712615,0.475487570009435,0,0,0,0,0,0,0
439,79.9472,31.4993,7386.67959597452,3482.877601,531,-0.227598708810788,1.28934094070924,-0.929453984803326,1.16674371156748,-0.429355313957184,0.140570097095754,0.630221109598525,7.13407111163633e-12,0,0,0,0,2.05484609550055e-07,0
440,88.0367,31.5084,8134.10470394123,3483.883788,799,-0.331738874575733,1.34489269450615,-0.925881547514423,1.03429164147598,-0.733481421401733,0.249223659143987,0.503090640131916,0,0,0,0,0,0,0
441,87.1865,31.5123,8055.5509210383,3484.315011,800,-0.335986835294282,1.33239426386062,-0.924493056601813,1.04496225386744,-0.700298655562451,0.240214735873115,0.51386944772492,0,0,0,0,0,0,0
442,93.2849,31.5214,8619.00938922844,3485.321198,789,-0.322069836740406,1.32052305160016,-0.899965519091342,1.00669081947408,-0.84252028237864,0.292277266014863,0.485433326028394,0,0,0,0,0,0,0
443,83.8457,31.5234,7746.87945794476,3485.542338,694,-0.22888434330359,1.56591310677994,-0.920718287750677,1.13710876267728,-0.415598859207152,0.10712178932094,0.462648983459967,5.37125899313651e-13,0,0,0,0,4.26550075260934e-08,0
444,86.1585,31.53,7960.56940042642,3486.2721,767,-0.296104568584662,1.41691765732763,-0.924628699410496,1.06990939725446,-0.604419257148278,0.184726989893002,0.479514147247574,0,0,0,0,0,3.77475828372553e-14,0
445,90.1571,31.5495,8330.01794937452,3488.428215,787,-0.342334099399,1.30753572899121,-0.925413412914703,1.01907184386697,-0.788842159704165,0.285567031930044,0.497253123547025,0,0,0,0,0,0,0
446,84.6808,31.5649,7824.03808427061,3490.130993,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,99.8344,31.5673,9224.14700522794,3490.396361,566,-0.419224699708989,1.19001185738056,-0.832893126938509,0.97512657632941,-0.827089384462228,0.58562073690234,0.603711975374947,0,0,0,0,0,0,0
448,94.3793,31.5721,8720.12590300046,3490.927097,779,-0.315391335769692,1.35459698601914,-0.886152061686467,1.0010465271037,-0.831895225426591,0.28997809757747,0.462363330669201,0,0,0,0,0,0,0
449,81.8968,31.5918,7566.811865026,3493.105326,622,-0.222881549173782,1.42462844867607,-0.929807366243965,1.21179215796695,-0.351489464943749,0.0923313662191524,0.53990952397993,1.16884280032536e-12,0,0,0,4.44089209850063e-16,7.69622976903861e-07,0
450,79.9575,31.5935,7387.63125907015,3493.293295,534,-0.224638696456708,1.29369979132713,-0.929646336466903,1.16662047111015,-0.428258560892085,0.138868246160406,0.627993081395775,1.07625020007163e-11,0,0,0,0,2.2156801993134e-07,0
451,98.526,31.6026,9103.25807374099,3494.299482,637,-0.412532499014108,1.19404537185576,-0.84378296605171,0.986784223404175,-0.863149377737568,0.515954689800019,0.572204705981977,0,0,0,0,0,0,0
452,83.4185,31.6113,7707.40853809515,3495.261441,682,-0.210709225792048,1.63378026662898,-0.921590157323137,1.15383665034272,-0.386655243133237,0.0917326297899672,0.44245770411374,7.48567874353512e-11,0,0,0,0,4.91639190247639e-07,0
453,85.3611,31.6126,7886.8940458195,3495.405182,750,-0.260508080253438,1.52856233743958,-0.925827399978435,1.08516543125136,-0.521090242108307,0.144276372165681,0.444206062422727,0,0,0,0,0,7.47839568049358e-11,0
454,96.2635,31.6194,8894.21557336709,3496.157058,756,-0.327447796267248,1.35830841535114,-0.857975656045153,0.99648063681662,-0.808926835683297,0.327432888675969,0.443209825497498,0,0,0,0,0,0,0
455,95.2383,31.621,8799.49275728606,3496.33397,778,-0.292724597562652,1.41705830441963,-0.873242805556042,0.998659283011383,-0.801152131693356,0.278269204191113,0.424690457548656,0,0,0,0,0,0,0
456,97.228,31.6362,8983.3300447972,3498.014634,718,-0.370389582512999,1.26950450883464,-0.847784269527359,0.995629230455172,-0.820766218464253,0.391815902005095,0.501132458211035,0,0,0,0,0,0,0
457,89.6656,31.6429,8284.60606476291,3498.755453,807,-0.361186166502949,1.29668785291012,-0.92952897885895,1.01956906159256,-0.798986477572341,0.294536874699237,0.510297436727036,0,0,0,0,0,0,0
458,79.5101,31.6466,7346.29397081941,3499.164562,516,-0.242709256791656,1.25943535508978,-0.934536859807326,1.15328325466785,-0.462090317133138,0.171348236847924,0.652717581723783,1.60760293965723e-12,0,0,0,0,5.32611983405928e-08,0
459,101.944,31.6608,9419.06239032795,3500.734656,444,-0.287594576303774,1.33492958628096,-0.786207126939071,0.9537846394466,-0.598581323238595,0.482750421377685,0.506642308838327,5.32907051820075e-15,0,0,0,0,1.11022302462516e-15,0
460,99.6788,31.6671,9209.77042487073,3501.431247,577,-0.414435274326215,1.19903319231846,-0.832017683229393,0.977542789707917,-0.8192565764006,0.56720755043345,0.591566471357321,0,0,0,0,0,0,0
461,81.8936,31.6681,7566.51620270503,3501.541817,624,-0.222469716721953,1.42679916157445,-0.929537710865433,1.2076603797762,-0.354707146846638,0.0947527485981618,0.538542768856239,1.16862075572044e-12,0,0,0,2.22044604925031e-16,5.94841858214679e-07,0
462,84.6235,31.6832,7818.74388083573,3503.211424,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,93.6843,31.6839,8655.91174266461,3503.288823,789,-0.341102515889312,1.29435241144747,-0.898547160390782,1.00376288914573,-0.85478061316711,0.310836695740094,0.495237575043149,0,0,0,0,0,0,0
464,82.5089,31.6842,7623.3665233592,3503.321994,641,-0.215538541039552,1.49018861263063,-0.924236176317651,1.19393973528442,-0.361756721132662,0.0939357728552217,0.50776553203461,5.92859095149834e-12,0,0,0,0,5.66732444085005e-07,0
465,80.7887,31.6869,7464.42954694232,3503.620533,582,-0.251344863052438,1.29422623244524,-0.9283934371921,1.19747354077692,-0.389072155021482,0.123588335706089,0.620153911001539,7.105427357601e-15,0,0,0,2.22044604925031e-16,1.68565030600476e-07,0
466,77.7837,31.6882,7186.78414865566,3503.764274,444,-0.214172707578804,1.28121030311449,-0.940339521233154,1.1501340489602,-0.436865442270432,0.142783330844847,0.649730050840149,2.39573516580549e-09,0,0,0,2.22044604925031e-16,2.49976668342811e-06,0
467,81.3156,31.6922,7513.11219597967,3504.206554,598,-0.242742616160612,1.34442218103968,-0.930176697966472,1.20699828815299,-0.369247215330605,0.110615659537704,0.583672190037721,3.37507799486048e-14,0,0,0,2.22044604925031e-16,2.73133065720188e-07,0
468,81.7457,31.6936,7552.85105980766,3504.361352,620,-0.226474048663878,1.40944027964713,-0.929440882797606,1.20918098660636,-0.357257837162843,0.0967718336370295,0.548028705829133,5.74873482150906e-13,0,0,0,2.22044604925031e-16,5.32235157058025e-07,0
469,90.4336,31.6962,8355.5650217959,3504.648834,799,-0.346473923216583,1.30994158465883,-0.928994312533107,1.01678648688196,-0.800739028097479,0.278754487922964,0.489456574215153,0,0,0,0,0,0,0
470,90.0453,31.7006,8319.6882470356,3505.135342,799,-0.362695801631378,1.28747649065528,-0.925382719549532,1.02127207099796,-0.801815478906243,0.284014517376661,0.508791252136061,0,0,0,0,0,0,0
471,79.5122,31.7018,7346.48799921755,3505.268026,517,-0.238571210099926,1.26485608210704,-0.935329561060521,1.1602401721112,-0.448430201449211,0.162419207224691,0.650880135659528,2.92343926844296e-12,0,0,0,0,9.38672535255591e-08,0
472,79.6113,31.7048,7355.64429172012,3505.599736,523,-0.224028014671878,1.27553682909829,-0.932109869018975,1.16907005814452,-0.4285897695362,0.146594971734492,0.644799714095807,2.75162115315197e-11,0,0,0,0,2.85166865232611e-07,0
473,90.3128,31.71,8344.40376917926,3506.1747,796,-0.35081156953454,1.30041362271715,-0.927404535337609,1.01798718937387,-0.799343252145802,0.282352150832197,0.497397522622435,0,0,0,0,0,0,0
474,88.928,31.7103,8216.45589977913,3506.207871,825,-0.35055997114953,1.3351422144905,-0.932098105359707,1.0244229696084,-0.772897165213119,0.267162525435692,0.496670728039847,0,0,0,0,0,0,0
475,78.7003,31.7164,7271.47292471874,3506.882348,489,-0.241693133046483,1.25191338580776,-0.934940520650682,1.14478209223515,-0.48375564306497,0.187994160333452,0.659580881439998,7.90212340007201e-12,0,0,0,0,4.75612798034319e-08,0
476,82.165,31.7165,7591.59206330236,3506.893405,633,-0.21464477960717,1.4564815521771,-0.927805895224076,1.20493350354563,-0.354997540648156,0.0918314324530531,0.524907528677404,4.53548310019869e-12,0,0,0,0,6.92011542513526e-07,0
477,102.701,31.717,9489.00500813261,3506.94869,402,-0.238266455057536,1.37798807202573,-0.713599938740508,0.94535546656517,-0.487676781853506,0.466385566934556,0.496692055339623,7.89383891586226e-10,0,0,0,7.05124847399929e-12,1.71660463621492e-11,0
478,97.1408,31.7175,8975.27324655075,3507.003975,724,-0.362561545542653,1.28177682469938,-0.84635397643565,0.995961446583048,-0.814964378412609,0.381262213175662,0.491934377407156,0,0,0,0,0,0,0
479,95.3618,31.7185,8810.90347498603,3507.114545,786,-0.291909402099189,1.41396829953773,-0.872866761938866,0.999108743207959,-0.802924561289373,0.279159029016283,0.424825737817082,0,0,0,0,0,0,0
480,93.2845,31.7349,8618.97243143832,3508.927893,802,-0.351269907621186,1.28089898436439,-0.904860082136309,1.00751302090329,-0.861871817458301,0.305784456791733,0.505991827621432,0,0,0,0,0,0,0
481,86.5118,31.7455,7993.2123685511,3510.099935,792,-0.309365330707681,1.40781047870286,-0.928633466558946,1.05555112432611,-0.638578786155431,0.194820953925678,0.473743812045717,0,0,0,0,0,2.66453525910038e-15,0
482,95.4568,31.7488,8819.68095013985,3510.464816,780,-0.298178229984675,1.41131100315402,-0.87266511846494,0.998606122798352,-0.801434501699271,0.281036352512841,0.423989227949716,0,0,0,0,0,0,0
483,95.3707,31.7493,8811.72578581623,3510.520101,789,-0.29562073128189,1.40983987053385,-0.873457004060428,0.999242840619489,-0.804282004495107,0.278179262464126,0.425819856521358,0,0,0,0,0,0,0
484,100.636,31.759,9298.21041663113,3511.59263,526,-0.41479518930567,1.19809223085328,-0.836248335255912,0.969109366755542,-0.806191442260751,0.586306317548762,0.602102813958975,0,0,0,0,0,0,0
485,82.9827,31.7712,7667.14302575794,3512.941584,670,-0.214455715358193,1.55721363176115,-0.916676251717332,1.18061818677909,-0.36821686960226,0.0930596758794372,0.47512895808264,1.15201181927205e-11,0,0,0,0,4.4781369612501e-07,0
486,101.904,31.7767,9415.36661131582,3513.549719,450,-0.281224789492265,1.35454250629153,-0.784980983020604,0.954518801980185,-0.591543357374434,0.469344279151021,0.494087562780142,1.35447209004269e-14,0,0,0,0,2.22044604925031e-15,0
487,103.124,31.7775,9528.08787118594,3513.638175,365,-0.249860740659731,1.31414109242518,-0.677530423461167,0.945915235458406,-0.474163626102773,0.523568058413312,0.531913768665497,1.70436109669936e-09,0,0,0,3.77721587341284e-09,1.99740224360312e-11,0
488,82.3762,31.7825,7611.10577648644,3514.191025,640,-0.215780223216406,1.47702655473359,-0.924980950115264,1.2032537127126,-0.353770483883054,0.0914368986643029,0.515053483029879,4.05075972764735e-12,0,0,0,0,6.98840597612715e-07,0
489,89.924,31.7834,8308.4807971813,3514.290538,809,-0.369272267769875,1.2797425672752,-0.925624577324197,1.02194459133552,-0.806646102380546,0.287870678139242,0.515705415864801,0,0,0,0,0,0,0
490,83.8303,31.7939,7745.45658302508,3515.451523,705,-0.228274652150606,1.55687275848216,-0.919030053602486,1.14245766178436,-0.407709648349347,0.105732599025205,0.464862317233441,3.5704772471945e-13,0,0,0,0,4.04962254840768e-08,0
491,86.4145,31.796,7984.22238610408,3515.68372,791,-0.303083805230964,1.41845306044913,-0.930293864902418,1.05855902377901,-0.626361936046678,0.189628027073785,0.467659844294743,0,0,0,0,0,5.55111512312578e-15,0
492,79.0022,31.7985,7299.36681681283,3515.960145,505,-0.233737448539877,1.26611447285684,-0.934793897704897,1.1502243806554,-0.47278039126556,0.178203816007979,0.65171879920958,1.17827969603468e-11,0,0,0,0,4.63973044428911e-08,0
493,103.174,31.7991,9532.70759495111,3516.026487,361,-0.270090167799663,1.2699230513043,-0.676310904756788,0.950052261197675,-0.515108426606214,0.569322161566678,0.554149491037466,1.64704916372216e-10,0,0,0,4.88099116680019e-10,1.70263803056514e-12,0
494,83.7023,31.8051,7733.63009018625,3516.689907,706,-0.22737291650802,1.56418598533133,-0.919904246446042,1.14747990705172,-0.402575959029491,0.10201812325171,0.463389906245891,5.57109913756904e-13,0,0,0,0,5.78318575250591e-08,0
495,81.7848,31.8076,7556.46368379202,3516.966332,625,-0.224739353027944,1.42089679398582,-0.92960419769258,1.20976340108268,-0.354299905100762,0.095408922237772,0.541371510674779,7.44293515708705e-13,0,0,0,2.22044604925031e-16,5.51389331526764e-07,0
496,82.7435,31.8082,7645.04226726537,3517.032674,655,-0.217685029939734,1.52686924742574,-0.922116013572081,1.19308999948388,-0.358759743019875,0.08984553245084,0.488502045484997,4.74442707343314e-12,0,0,0,0,5.70886549144944e-07,0
497,94.2456,31.8088,8707.7727616524,3517.099016,800,-0.352698060920321,1.29836213889313,-0.892691089999241,1.00354775711917,-0.856278806343335,0.304262433497971,0.491920078875613,0,0,0,0,0,0,0
498,96.2836,31.818,8896.07270232069,3518.11626,764,-0.331237843869596,1.35943508618966,-0.860616383095063,0.997627620910801,-0.809312381514636,0.318918740444941,0.440928624003706,0,0,0,0,0,0,0
499,91.6384,31.8189,8466.88188564142,3518.215773,805,-0.370730936021342,1.25105860930432,-0.928145314658165,1.01074736045317,-0.84106180205521,0.31513495714542,0.506112818704671,0,0,0,0,0,0,0
500,95.0948,31.8197,8786.23415008003,3518.304229,794,-0.31674112674996,1.37350292885504,-0.874660063751086,1.00135852177443,-0.821948559591659,0.287206416141149,0.445711104681007,0,0,0,0,0,0,0
501,86.1386,31.8197,7958.73075036788,3518.304229,783,-0.293325130586428,1.4396055810156,-0.929886704540725,1.06993791246507,-0.587780890147241,0.169761937773217,0.462938847043846,0,0,0,0,0,1.27009514017118e-13,0
502,92.6812,31.8211,8563.23084448779,3518.459027,811,-0.351840052658604,1.2742189676443,-0.913448554995794,1.00872582757373,-0.85320567123501,0.311630348232344,0.502760684426233,0,0,0,0,0,0,0
503,97.8553,31.8229,9041.28909915501,3518.658053,699,-0.382459619519963,1.25634127747982,-0.850470570158647,0.993812704361997,-0.820337251172235,0.402017410173465,0.508992351647659,0,0,0,0,0,0,0
504,91.4996,31.824,8454.05753246931,3518.77968,809,-0.370130963386173,1.25250246603215,-0.927589656935751,1.01048263306674,-0.83560909645591,0.317107504435433,0.506940168498318,0,0,0,0,0,0,0
