lon,lat,y,residual,Temperature,Shortwave radiation,soil-depth,Wind speed,Soil bulk density,Soil C,Soil N,Soil P,Soil pH,Soil CEC,Soil sand,Soil clay,Distance to manmade land,Distance to water,Slope,cos(Aspect),sin(Aspect),Elevation,Precipitation
132.33249,-29.988663,15.09,2.742421476,19.78304161,247.3547376,1.017601199,6.856225369,1.482134687,0.314248685,0.078561591,0.04409917,6.62462674,7.94769702,85.61433397,8.13581292,768.4290135,33.64528194,0.178822016,-0.077022818,0.165081864,199.1,2314.970944
132.33249,-30.488663,16.31,0.83402849,19.26648107,243.932498,1.208432867,6.917717825,1.479380964,0.357575945,0.11467611,0.054587667,6.815950916,8.022525,86.34457778,7.646963889,575.7660041,95.76703524,0.139749377,0.114747879,-0.019709664,171.4090909,2417.090358
132.33249,-30.988663,9.061573836,-4.198360471,18.94012332,239.833107,1.064886839,6.925662145,1.462222958,0.484130617,0.111915828,0.070848102,7.512342108,9.384668593,83.91078671,9.40906717,382.5122997,36.46839587,0.183037658,-0.019178015,-0.027974985,118.86,2629.233336
132.33249,-31.488663,10.62,-2.556502753,18.3877534,234.5572811,0.749474721,7.024989401,1.430928575,0.916448027,0.115199221,0.078476972,7.831831395,10.73312778,80.55686667,11.49649167,188.562858,48.49571549,0.094910811,-0.063543754,0.052729514,56.01,3074.038951
132.33249,-31.988663,12.87,-0.606879626,17.90081607,229.0776718,0.732980383,7.262652953,1.411418726,1.235156042,0.122880602,0.089215568,7.71721159,9.957864384,81.15682532,11.42967014,46.42426913,10.48498787,0.214352542,-0.03399931,0.026660589,44.32075472,2933.793467
132.83249,-12.488663,19.07,-7.163398865,27.99958794,238.0435157,1.122596447,5.476073534,1.500244307,1.945261672,0.135337505,0.077853993,4.932128622,2.135265633,80.94206904,11.89720513,54.78634153,28.67918193,0.213692401,-0.046289395,-0.079218738,34.86363636,14229.29448
132.83249,-13.488663,19.55,-7.509187744,26.70523046,246.4045421,0.755864776,5.87825965,1.441786249,1.431488472,0.136681473,0.075168611,5.104247305,2.773069444,86.705275,8.144591667,338.9429622,277.9944072,0.497465697,0.038879481,-0.038449487,266.12,13029.6302
132.83249,-13.988663,35.17,9.952961195,26.98773951,249.1391932,0.712571109,5.97243834,1.432350088,1.230282162,0.102929836,0.06222008,5.039262477,4.262403151,86.57620795,8.069083727,291.2491784,271.0109252,0.336664654,-0.070455817,-0.132834629,262.3818182,11450.93383
132.83249,-15.488663,20.86,1.150783624,27.77190305,253.2945931,1.179905765,5.871847664,1.466626587,0.997264339,0.053709776,0.060890995,5.279992864,4.515486572,81.33095342,12.00163631,463.5782964,196.6183264,0.070384372,0.01538719,0.100777627,185.54,8738.285003
132.83249,-16.488663,17.33,-0.848138584,27.21495046,257.0076447,1.652686931,6.173159573,1.453018415,1.048798527,0.075817832,0.078853695,5.313775428,6.251125,68.93468611,20.777575,868.9409817,270.2240282,0.097875035,-0.009315778,0.058042426,257.25,7001.606715
132.83249,-24.988663,18.85,-1.256401013,22.6646284,265.4709534,1.450835663,6.351097012,1.523179117,0.379039889,0.033748222,0.045984444,6.092776692,4.680236111,82.64621389,10.57897778,461.2114519,43.08809991,0.140029885,-0.101605446,-0.062608764,497.53,2430.777551
132.83249,-25.488663,17.48,-0.988080257,22.5227658,264.5914035,1.582623612,6.44091555,1.511157055,0.355483604,0.036078482,0.053644636,6.155210704,6.431595465,81.31189961,11.55300917,650.0083293,29.4234832,0.109695696,-0.015105215,-0.087702077,472.4545455,2342.220299
132.83249,-25.988663,29.41,8.587197282,21.69901521,263.043917,1.711710841,6.503217671,1.512523725,0.36317114,0.042881022,0.067625692,5.7148051,6.840285631,80.89206934,11.77254124,796.7238584,111.4988768,0.143360711,-0.038000186,-0.075127985,550.47,2396.206688
132.83249,-26.488663,20.46,2.405742523,21.34666874,261.5243691,1.606402372,6.503293657,1.510732242,0.360625667,0.047654306,0.05995311,5.84600939,8.394852778,78.64011944,13.14561389,897.2451761,21.26437846,0.163641755,-0.094406014,-0.215098887,518.84,2392.849608
132.83249,-28.488663,16.55,0.710990567,21.44040486,253.7532084,0.964660242,6.648084362,1.4995395,0.313668167,0.059109527,0.066334,5.567098247,7.202291667,84.42186389,8.739202778,846.9367355,81.05352928,0.110789076,0.066219526,0.046623841,273.61,2072.749389
132.83249,-30.488663,15.65,0.254786253,19.23118109,244.3243146,1.240505811,6.898443283,1.478238943,0.328328879,0.103920625,0.050443883,6.497615456,8.801121601,86.57671231,7.323005625,623.6480335,77.80081705,0.131625185,0.051841758,0.019093077,189.1090909,2286.456099
132.83249,-30.988663,11.48,-5.624788055,18.81871571,240.4499057,1.190274868,6.931791956,1.456179222,0.428187277,0.112760055,0.067168499,6.887208083,9.516022222,86.40959722,7.623952778,412.9266306,141.2421734,0.140605737,0.163039837,-0.094456837,144.26,2641.848272
133.33249,-15.488663,31.3,8.766236035,27.72112862,254.4158275,1.490005752,5.860535236,1.444106505,1.044573221,0.064230166,0.0785175,5.107754533,3.820936111,80.64014722,12.48511389,581.5648448,245.8414887,0.05306496,-0.028595077,-0.083751889,177.7909091,8883.312828
133.33249,-15.988663,21.49,4.587537732,27.59759027,256.2149246,1.596405863,5.984525598,1.43411499,1.11879863,0.079484334,0.089796935,5.381805457,5.038741579,65.60470414,23.61573527,750.2855869,122.3410169,0.045338022,-0.002951188,-0.041575199,198.5041322,7922.155652
133.33249,-16.988663,18.38,1.982721216,27.31145878,260.1803869,1.932184165,6.264188147,1.472845065,0.874436471,0.069130027,0.103966194,5.478671278,10.97730556,63.93046111,25.83732778,1040.82682,144.0894342,0.065529018,0.058625333,0.08777152,238.1545455,5897.983399
133.33249,-21.988663,14.12,-8.585264634,23.99634445,268.8052252,1.664328344,6.60029788,1.527988475,0.478947166,0.055395361,0.066850888,5.352189198,5.516377778,80.19279444,12.379625,656.6401009,80.50966714,0.158173005,-0.024130104,-0.01641533,551.0818182,3543.656991
133.33249,-30.988663,12.07,-5.478491564,18.88067131,241.3424748,1.251437838,6.914750034,1.462499728,0.344693223,0.114004443,0.059651583,6.570384083,10.10243611,86.61548333,7.188633333,461.2040449,170.6042101,0.11827996,0.069906113,0.027024349,140.2818182,2394.645868
133.83249,-11.988663,26.55,4.508040802,27.24511077,237.5679596,1.003461041,6.234118811,1.427030085,1.427185394,0.090666755,0.073607147,4.967233637,3.799585561,86.82761606,7.703205894,62.18511941,28.6365753,0.200904076,0.045266167,-0.013615346,33.24418605,13693.38175
133.83249,-12.988663,27,3.031895298,26.22305393,246.4582399,0.795503916,5.959203417,1.442965411,1.287152611,0.087487944,0.069141472,5.088818396,2.435133333,89.28274167,6.378913889,367.7503488,183.0865806,0.24532898,0.016780904,0.10016992,310.76,12135.10886
133.83249,-13.988663,10,-8.281850054,27.28968277,251.8718346,0.756638555,5.87453221,1.457720381,1.115884943,0.098799474,0.054875972,5.331600826,3.590733333,84.27133056,9.63765,608.9776743,102.3802969,0.236926937,0.083757931,0.023407113,203.3181818,9936.072992
133.83249,-19.988663,15.21,-9.085760348,26.88129218,269.7769975,2.01456366,6.759269571,1.540643911,0.411196027,0.03759286,0.050894333,5.105191614,6.684011111,84.66576111,9.154436111,204.7403053,43.65649221,0.082175054,0.01758802,0.104578858,306.54,4029.4788
133.83249,-20.988663,18.59,-4.307451558,25.53157011,270.0846502,1.626253668,6.838538309,1.537633045,0.397968154,0.039700113,0.059184017,5.243709802,5.477175713,84.6585778,9.332962794,589.7703334,90.09592543,0.161364928,-0.02080592,-0.07575972,414.5181818,3501.778161
133.83249,-25.988663,25.99,9.485219168,22.12764065,263.1846763,0.939454363,6.388319748,1.498695084,0.406902861,0.0449745,0.063032361,5.885434139,8.890291667,79.28220833,12.9555,966.9649895,63.08111068,0.178607221,-0.109444508,-0.044680586,430.46,2239.528368
133.83249,-27.488663,8.720665112,-7.977008932,21.9059387,258.5714228,1.247683281,6.58409279,1.503642885,0.352823695,0.044174778,0.060986277,5.759961414,12.8206,77.14948056,13.71406944,755.4414779,41.95761867,0.11114432,-0.05547173,-0.010057184,304.7090909,2016.491216
133.83249,-28.988663,5.916979879,-12.03486691,21.43322861,252.4317434,1.780112709,6.698375242,1.502359131,0.273741024,0.051583902,0.042414397,5.918407652,12.60269794,81.1578652,10.81196073,394.7925869,40.60156598,0.059687198,0.009458628,0.06884542,189.5636364,2007.535058
134.33249,-12.488663,24.36,2.502701414,27.32277468,240.7207962,0.978268161,5.903482272,1.440865973,1.319562387,0.085220348,0.057012662,4.939835894,3.832272151,86.57388826,7.77974365,150.9424398,82.05961401,0.212231684,0.047105134,0.061259202,61.92727273,12957.06
134.33249,-17.488663,7.264400667,-12.83328558,27.34349273,264.0093094,1.90574761,6.368347236,1.497497173,0.798091721,0.0692285,0.089033417,5.42078736,12.197925,59.46824722,29.49091389,860.7182223,212.2474072,0.064358812,0.060970536,-0.058735475,240.6818182,5663.198064
134.33249,-17.988663,15.64,-0.106552464,27.02627591,266.445171,1.991194245,6.482547465,1.472268572,0.637236471,0.062476082,0.057942861,6.304104832,21.4687,48.68256389,39.25977778,658.4579692,73.22083802,0.051172242,0.101633621,0.013342327,225.23,5107.957236
134.33249,-25.488663,22.37,3.161007367,22.91490541,265.0407612,1.339954218,6.262573416,1.528390612,0.35448189,0.040027611,0.059391389,6.051591389,7.202897222,83.11701944,10.472725,778.0400216,27.67029125,0.168476411,-0.092725621,-0.0488502,320.0818182,2255.789033
134.33249,-27.988663,8.359454131,-9.083326721,21.56158673,256.9095653,1.17085332,6.623242214,1.505949892,0.413868254,0.051840923,0.056948123,6.145740839,17.04875379,71.92492984,16.65860402,469.6154044,64.74653998,0.157150852,0.005824903,-0.116584606,252.58,1928.249412
134.33249,-28.488663,1.806565811,-15.12581254,21.29798286,255.0023481,1.135491504,6.713406456,1.497953763,0.3834477,0.050559167,0.052063492,6.212241142,17.88789439,73.04024368,15.78543372,288.9022605,32.22195933,0.153456119,0.018232264,-0.086816171,241.41,1784.375158
134.33249,-30.988663,17.05,2.96127861,19.26506569,243.2343825,1.351700254,6.862488729,1.472006433,0.340574278,0.088492603,0.041014292,6.751458168,10.82838609,85.88275805,7.552831525,555.2138031,23.43936824,0.170340276,0.051330894,-0.113636362,134.19,2164.829565
134.83249,-15.988663,33,12.5194029,27.58634915,257.2158248,0.746429777,5.884824098,1.477691959,0.947378082,0.077296278,0.046506666,5.531503472,6.902827778,80.55379444,12.30071389,420.7093343,237.2709227,0.195818191,-0.074926049,-0.035022793,162.3471074,7583.039729
134.83249,-25.988663,13.31,-1.958534153,23.05464748,263.3507346,1.538027597,6.305453886,1.513014515,0.395713639,0.039087583,0.041789499,6.035903083,12.43503611,73.92381111,16.89855556,1046.968187,28.78756814,0.101362079,-0.094990805,0.003465765,225.5363636,2105.872508
134.83249,-26.488663,12.57,-0.641786148,22.80554424,261.1212341,1.398017964,6.401615793,1.507568125,0.412283443,0.033037888,0.038032333,6.081871805,16.09066111,70.49014167,19.26278889,1067.690694,15.065819,0.150869779,-0.053864102,-0.06173574,232.3363636,2026.163189
134.83249,-27.488663,10.8,-4.716592196,22.16956903,258.3947352,1.44119688,6.508310695,1.511037267,0.410361416,0.042950277,0.038967416,6.040499502,18.80349444,68.47074444,19.80135278,644.7093463,36.96104963,0.137837124,0.031267453,0.058584336,201.7603306,1769.294323
134.83249,-30.988663,14.76,2.611079832,19.42024272,243.8268384,1.49777134,6.802562796,1.47201647,0.379589364,0.079259609,0.044690876,6.940831531,12.13920692,82.97309045,9.306373271,675.9775213,29.74197679,0.150630342,0.081839697,0.013214499,158.2181818,2040.02235
134.83249,-32.488663,22.28,8.978068955,18.01153125,233.0503727,0.762078242,6.973814743,1.442299337,0.970411052,0.109839187,0.049022321,7.520091647,9.545075023,84.20971932,9.392047572,230.8949947,9.119374103,0.108299287,-0.08599619,0.087378991,101.3057851,3416.257195
135.33249,-13.488663,17,-4.715719815,26.69020668,248.1806605,0.370383833,6.111670035,1.454018046,1.158266055,0.082680167,0.041465138,5.130907767,3.238,88.01097222,7.071827778,222.0884504,73.02660173,0.403884306,-0.014162412,-0.03827915,149.2,11672.82425
135.33249,-19.488663,10.51,-11.76928702,27.17600314,269.8612854,1.884890777,6.70661491,1.537199474,0.443820664,0.052960861,0.070847528,5.554887331,9.719547222,77.89494167,14.74691944,491.6687899,75.50001061,0.041456231,0.018274112,-0.020422787,230.1,4034.621071
135.33249,-25.488663,3.130495168,-14.6921576,23.53544406,265.0760806,1.454486878,6.229670447,1.524800699,0.321610529,0.043320389,0.03981636,5.919532389,8.010827778,83.99140556,9.931597222,972.2833622,44.61956462,0.096748255,0.070132235,0.012793346,175.5636364,2022.454332
135.33249,-29.488663,8.422522714,-4.120736431,20.77870573,252.0783379,1.760366506,6.700177171,1.465268447,0.33260614,0.057649139,0.05540675,6.954212467,20.41973056,66.78004722,18.331875,319.9359371,19.27276033,0.106445599,0.044594802,0.076934879,175.06,1815.805063
135.33249,-31.988663,17.06,3.911572542,18.36243483,237.7805951,1.20485927,6.864399472,1.433943509,0.782133934,0.148258415,0.05817531,6.984578687,14.00494353,77.7623005,12.59347673,449.0857073,20.61260242,0.227188866,-0.120965417,-0.012876942,178.02,2482.063074
135.33249,-33.488663,33.52,17.56497289,17.25268937,226.1774816,0.671389305,7.056046226,1.435161018,1.304632388,0.094268974,0.051807389,7.149474499,9.335266667,85.770725,8.399825,129.8805703,37.97708387,0.102571635,0.110610752,0.009633412,57.93,4090.494577
135.83249,-14.988663,12.93,-9.846911078,26.91297421,252.9286499,1.014847771,6.142392635,1.482939523,1.211274146,0.075986977,0.038861045,5.717688471,6.520953979,84.85219179,9.527367465,9.914162816,5.791524126,0.154926529,-0.750893491,0.276772641,9.411764706,8900.683976
135.83249,-16.988663,10.27,-9.326648706,27.31668865,260.4187547,0.494943777,5.933151683,1.477897808,0.99203486,0.078678861,0.094618222,5.788519275,9.139016667,79.54236389,12.736375,528.7453605,142.1131864,0.197265112,0.14554756,-0.013710789,171.84,6646.573346
135.83249,-24.988663,8.497058315,-10.30189309,23.94600554,266.3260423,1.754505699,6.295954119,1.523465005,0.300421667,0.050770833,0.043735416,5.936587533,7.271219444,86.65747778,7.904586111,987.9301026,47.62645169,0.062328963,0.115678983,0.00348129,180.25,2167.081458
135.83249,-25.988663,13.86,-0.19212001,23.44076811,263.5280592,1.696014536,6.332192213,1.521715693,0.322568751,0.042516666,0.038964805,6.171314246,10.134375,78.47413611,13.41405833,1259.543064,37.7964053,0.072134759,0.063100261,0.024402576,123.1,1900.414825
135.83249,-26.988663,7.946641582,-4.937272166,23.05691441,259.8720814,1.456943697,6.479060416,1.51933163,0.37029919,0.033470962,0.034352339,6.230321459,13.96615681,73.25609916,16.82526,970.5410699,18.63065783,0.134398699,0.003727164,0.051009851,100.77,1721.360371
135.83249,-28.488663,11.63,-1.434455236,21.72494007,255.8298667,1.356264654,6.587163711,1.502297668,0.355386723,0.049883746,0.04156266,6.578142905,17.16891773,69.51541666,17.67740044,508.7489251,16.79975226,0.234374596,0.001239077,0.036196361,144.51,1553.281034
135.83249,-32.488663,13.76,-1.251113457,17.81570078,235.1279214,1.086910693,6.903300355,1.417942617,1.03432375,0.164717931,0.072474374,6.826137309,13.69465914,75.75728397,13.49427335,286.3798844,21.53595838,0.332445079,0.026872165,-0.086518068,208.3909091,2857.795382
136.33249,-11.988663,13.43,-9.62350946,26.77483202,233.3468695,0.899166529,6.934413284,1.411435287,2.083581384,0.131013307,0.10995335,5.279947221,3.20383999,81.68129097,11.45248169,11.61524469,11.58809269,0.228004469,0.065199307,0.073210754,32.54285714,14343.33642
136.33249,-15.488663,10.11,-13.62715188,26.68903231,252.5715419,1.112791343,6.178190885,1.489984688,1.062025549,0.067465724,0.038531804,5.674385364,4.614862664,88.83054704,6.876907919,32.75714358,17.75085227,0.066056025,-0.056261819,-0.014677724,11.90243902,8865.926529
136.33249,-25.488663,8.04984472,-10.74275862,23.81554593,265.0410215,1.61782965,6.394079477,1.527337974,0.274395056,0.049511278,0.05419225,5.973621464,4.845816667,89.63018333,5.673522222,1283.835948,162.6489057,0.038160381,-0.032616073,-0.069488606,124.4636364,1936.113532
136.33249,-26.488663,9.322683414,-6.82275826,23.30717814,261.8954346,1.778448838,6.415404732,1.530430193,0.307866141,0.045252889,0.041882888,6.267313913,5.2449,85.23814722,8.007902778,1261.416427,137.0582699,0.030625306,-0.002951884,-0.066781623,71.03,1735.39257
136.33249,-27.988663,19.52,8.771173839,22.32930258,256.9224571,1.564002495,6.508641937,1.507043289,0.357734508,0.037637868,0.038112813,6.727058265,19.2757307,66.79612663,19.21667522,797.365004,22.98858762,0.117376938,0.001027083,0.109627064,53.55,1541.894565
136.33249,-28.988663,10.29,-0.220565676,21.5037267,254.2437284,1.590281136,6.522034528,1.497644791,0.316330443,0.051826416,0.044404043,7.138131812,15.70117857,71.48981301,15.07558673,634.8078613,9.715914159,0.101274788,0.04099313,0.002899575,84.30909091,1377.765892
136.33249,-32.488663,16.81,2.264061383,17.93194668,236.8652573,1.226327167,6.864149224,1.420426677,0.962481916,0.162939694,0.063699861,6.819822582,14.42003889,73.66698889,14.70658611,281.2975841,25.29118696,0.261930227,-0.097287834,0.032772571,213.0636364,2616.572978
136.33249,-33.488663,28.16,8.489414558,16.32629158,228.4188801,0.841324832,7.063787274,1.461358778,1.206342444,0.095851583,0.082947584,6.648053805,8.822944444,83.39294167,10.03423611,101.8714158,37.67014137,0.400153292,0.080782387,-0.016554462,237.65,3897.363329
136.83249,-16.988663,13.31,-7.857785391,26.74303986,258.5735654,0.384341805,5.920114383,1.483885065,0.960396249,0.064725861,0.050771111,5.687537911,7.974083333,82.65245,10.70150556,418.760726,188.3336598,0.184998732,-0.04198265,0.009526592,168.7818182,7630.678296
136.83249,-29.988663,12.69,-2.276349284,20.83474353,250.8764331,1.524514519,6.510842397,1.485070196,0.302882849,0.053861497,0.03746151,6.860766919,13.10062877,79.84898043,10.52159308,221.1455636,11.30646111,0.153614513,-0.014169901,0.146984301,107.8090909,2044.602492
136.83249,-30.488663,5.366563146,-11.49012207,20.43387154,248.7131391,1.657322071,6.531168365,1.482351095,0.316846469,0.064158066,0.037136543,6.862902985,11.82428334,82.07949722,9.399946075,73.59485865,8.34790327,0.059599571,-0.018643397,0.030044492,107.3305785,2014.55643
136.83249,-34.988663,20.58,0.074175349,16.32116874,215.0683793,0.664466065,7.676169395,1.348131829,2.104460331,0.155526923,0.102866305,6.789378067,15.27495014,85.93851153,8.347305665,14.18681667,12.95622991,0.239829151,-0.267551016,-0.081057381,24.86956522,6029.786355
137.33249,-17.488663,10.93,-12.10730864,26.31451137,260.7096217,0.751322055,5.992617766,1.47943943,1.023836277,0.064562083,0.068051389,5.511036636,5.098097222,83.73659722,9.944555556,480.7436128,110.4075663,0.160793445,-0.021087176,0.047045598,270.1272727,8296.232303
137.33249,-18.488663,9.167878706,-12.051018,26.84351383,266.0247434,1.103301757,6.244720602,1.516122755,0.755680585,0.065105123,0.071650775,5.529053219,7.563354614,79.68148506,13.03471794,654.2252137,147.5137107,0.158254411,-0.02045363,0.019884672,295.71,5458.811649
137.33249,-26.488663,14.06,5.20295286,23.15359638,261.8544375,1.209826199,6.467406407,1.49863795,0.38654213,0.089462392,0.082128776,6.927667765,3.298189588,83.0548537,6.859567238,1530.095971,43.57067998,0.044506923,0.040734672,0.05911304,37.98,1586.807621
137.33249,-29.488663,12.27,0.364489722,21.42477548,253.5636411,1.552790677,6.466514431,1.474884474,0.379749127,0.071532833,0.056380872,7.413220275,18.72941918,71.95675247,13.44572545,467.4954999,12.07172385,0.086401662,-0.073523477,0.00154991,7.61,1844.423795
137.33249,-31.488663,15.32,1.450922613,19.55031372,244.0011495,1.33388704,6.499983805,1.460070513,0.383195602,0.068670109,0.03544306,6.88014783,12.96944529,80.48626889,10.96458812,252.3749052,18.99773688,0.259540279,0.006166628,0.051189114,112.43,2073.606195
137.33249,-34.488663,20.33,6.883742556,16.79385034,221.5585889,0.783199379,7.553193808,1.364624789,1.605221646,0.138582698,0.060330483,7.58942397,18.89267812,75.47810181,14.45354224,11.45170253,10.68485773,0.503086273,-0.045212597,-0.242803074,31.47058824,4233.049121
137.33249,-34.988663,29.13,12.87262024,16.42536298,216.9040355,0.789762882,7.67198498,1.342855999,1.898010723,0.149940429,0.071943967,7.077435032,15.9571693,81.62420437,11.06062513,22.54821325,17.39045056,0.203687497,-0.058689236,0.04083313,34.9516129,5318.32616
137.83249,-16.988663,23.48,-0.460458757,26.30302623,255.6623856,0.778469889,5.913395886,1.465813928,1.105422249,0.072058777,0.033165583,5.452247139,6.102438889,82.12829167,10.87339167,183.6500137,108.5701274,0.290903588,-0.035618236,-0.006213254,125.41,9566.36719
137.83249,-17.488663,29.63,7.036134573,26.57093107,258.6992144,0.501076944,5.937721725,1.452251928,1.111040555,0.086076528,0.061738778,5.503384087,7.182838889,81.81679167,11.11884444,356.1625425,165.0021772,0.42797476,-0.021632596,0.027477878,207.6545455,8197.795116
137.83249,-19.488663,16.43,-5.492304323,26.71076135,269.3188513,2.03868127,6.39339001,1.463203619,0.550833329,0.059542693,0.102981112,6.385887278,32.14543333,42.57056389,44.87299722,228.5048695,72.19458713,0.026829975,-0.119588896,-0.167911576,260.4,4296.615476
137.83249,-26.488663,11.53,3.998090184,23.256839,262.1879833,1.073720765,6.499338675,1.485182041,0.488045948,0.107664504,0.093586455,6.926884186,7.521567158,78.20079693,10.20932406,1665.218314,4.241977742,0.046169835,-0.030319851,-0.001704915,24.85,1547.960084
137.83249,-32.488663,22.43,5.015486187,17.85572564,237.8432759,1.013764324,6.7158662,1.411131926,1.164603106,0.130965589,0.059104204,6.877213785,18.63802894,73.46464269,15.41325272,40.53356451,14.3696082,0.94183265,-0.14113462,0.047692877,161.76,2859.566816
137.83249,-32.988663,17.61,-2.904048051,17.67808925,234.9190498,1.105483264,6.786395352,1.422879393,1.238561979,0.125379631,0.072455344,6.772395354,21.34833143,76.50845333,13.52510695,21.27115783,10.32937106,1.327487867,0.022002961,-0.218022884,68.70212766,3255.875789
137.83249,-34.988663,30.51,15.79650013,16.5218912,217.368398,0.802788452,7.573761665,1.354249465,1.73288542,0.154118059,0.063614913,7.125045393,18.91434228,77.22041333,13.95823309,23.25319523,12.4079353,0.173168424,0.142139295,-0.265003635,50.18918919,4510.183881
137.83249,-35.988663,21.01,-5.096785623,15.61043873,208.7653707,0.748337264,7.874876272,1.317453162,2.997891796,0.207397804,0.104685838,6.025714065,34.7974193,82.89205716,10.00955767,12.18908541,8.758015705,0.237231493,0.076405348,-0.092820001,54.63636364,6280.791969
138.33249,-17.488663,38.03,16.21639507,27.02685808,257.69055,0.903318675,5.91231463,1.4850202,0.929194972,0.068020666,0.031385055,5.302364657,7.270891667,80.59073056,11.93535,251.2297085,74.47820215,0.201833489,0.013454437,0.003428068,91.00826446,8361.464989
138.33249,-19.988663,20.35,-2.776275215,26.75967848,269.6623943,1.448030277,6.482487804,1.500549162,0.626775971,0.058754777,0.073983,5.674844056,14.483425,66.48844722,23.70177222,116.1618358,82.57821327,0.107071273,0.017059131,-0.013927971,266.5909091,4101.923049
138.33249,-20.488663,18.14,-2.250086119,26.59335258,270.8954071,1.954552358,6.572170765,1.473625953,0.533570997,0.0526615,0.065380861,5.893520833,21.20472778,53.16967778,34.70094167,265.254234,39.77664158,0.067069011,0.059468517,-0.011430582,237.5272727,3783.032575
138.33249,-21.488663,13.8,-0.022256121,26.40349157,271.9519506,2.030586104,6.672843361,1.408290938,0.489125275,0.044379916,0.046167944,6.550820584,24.48674722,52.56831667,33.90969722,582.2554506,30.15809767,0.049420123,0.098848422,-0.057452841,189.5636364,2804.479761
138.33249,-25.988663,19.23,8.271701795,23.94212158,264.0207275,1.317343609,6.555535407,1.512536988,0.364422529,0.057663555,0.056138917,6.474903246,5.280730556,83.81106944,7.522327778,1472.244779,31.78452049,0.012471708,0.021044058,-0.139116883,35.87272727,1554.845027
138.33249,-26.988663,8.94427191,0.269045938,23.24949449,261.42589,1.360387054,6.554088658,1.502835181,0.501786378,0.094246412,0.059318039,6.940272425,10.33347413,77.41666273,10.95602273,1533.4538,7.815573216,0.015388626,0.02476416,-0.146541702,20.14545455,1571.290041
138.33249,-27.988663,13.99,1.87979082,22.58584729,258.0411493,1.469123638,6.529595826,1.510377097,0.432929603,0.074357925,0.050611092,6.75923173,11.06980904,79.2892259,10.88260169,1108.513879,16.32323614,0.062161004,0.166702969,-0.038459864,27.37272727,1776.097362
138.33249,-28.988663,8.131156281,-5.128778172,21.97411138,255.7086182,1.633132241,6.470731783,1.498837707,0.396791166,0.056776197,0.057360563,7.183173497,13.19679706,77.61902091,11.1092924,684.2782172,18.34994868,0.080250176,-0.056845488,-0.001934682,25.89256198,1836.124398
138.33249,-30.988663,10,-4.982080227,19.92488532,248.9718337,1.182155643,6.561261624,1.443613266,0.564858388,0.099186611,0.055278,6.970028834,16.74832778,71.30451111,15.40381111,180.7761386,42.96661987,0.61057338,0.032427376,-0.045384001,207.5,2850.528662
138.33249,-32.988663,30.51,7.657646824,16.19683445,234.5773819,0.696719081,6.791364835,1.424308591,1.822677822,0.164108684,0.08719667,6.185372119,16.28005989,68.73843474,18.24087516,39.36893373,20.07796581,0.775346514,-0.087208771,0.000167982,406.0363636,4205.152319
138.33249,-34.488663,5.408626507,-10.77960056,16.7408843,223.1297997,1.0363182,6.724638922,1.393908403,1.432931742,0.127531851,0.055901026,7.165268809,24.33169043,73.33002987,15.26758627,26.72007521,42.33756377,0.205544282,-0.103821927,-0.030868892,32.49122807,4427.53956
138.33249,-35.488663,29.8,-3.081735739,15.11890417,213.7426886,0.906341332,7.559847765,1.237276064,3.872262883,0.266945164,0.065708054,5.454037926,57.92583881,74.5769782,15.03724662,20.0466945,17.93563956,0.816364806,-0.053549241,-0.180086999,198.4444444,6356.499938
138.83249,-16.988663,28.37,1.291064086,26.45598731,254.0289523,1.261399911,5.885336296,1.500054541,0.981348316,0.08390214,0.035571633,5.34554294,4.856139607,81.74470711,11.33666852,71.83885362,21.18756878,0.039840517,-0.020667355,-0.053944336,11.21052632,11504.85099
138.83249,-18.488663,21.75,0.018321881,27.55902287,263.0799316,0.985174224,5.985708163,1.499032496,0.785247834,0.057399944,0.069300833,5.687658146,10.77391389,74.48034167,16.30239444,239.3208725,119.552436,0.155150161,0.056795547,-0.12933923,93.94,6128.315491
138.83249,-19.488663,30.45,10.27570632,26.97176747,267.7808683,0.418891082,6.327584778,1.484923761,0.864489666,0.065695138,0.05661125,6.04678436,13.03898333,73.85451667,16.78458333,358.468267,205.6658069,0.18561781,0.073361293,-0.018923584,249.25,4898.546255
138.83249,-19.988663,28.85,6.734210205,26.57930363,268.5907601,0.834632415,6.487232074,1.500570416,0.812821694,0.06387075,0.069775,5.506535829,10.65763333,74.09011944,17.01688611,298.7827078,83.07545112,0.099234402,0.112968997,-0.100620368,315.34,4575.376863
138.83249,-21.988663,15,0.234571504,26.06928765,271.9055878,1.905394276,6.713940833,1.445577433,0.45405922,0.040644721,0.04147836,6.467512169,19.79363333,56.09093333,31.323675,561.0831494,33.04476564,0.10300976,0.065659807,-0.025709761,198.56,2618.829081
138.83249,-24.988663,33.1,21.86014557,24.77521813,267.0748469,1.399830016,6.647930661,1.488073745,0.485628944,0.045927882,0.03993125,6.258898453,17.29681512,60.86357359,25.49113954,996.6132668,8.279415267,0.045922105,0.099419565,-0.022064951,71.39,1624.179191
138.83249,-25.988663,13.92,3.661035445,24.22915508,264.5543518,1.378085634,6.585350613,1.50604632,0.409574227,0.059830207,0.049938631,6.460802331,9.044415538,78.72733059,10.88427448,1388.174862,29.89399679,0.019813902,0.066166096,-0.065275579,40.27,1501.757958
