"GridID","Lon","Lat","Elevation","Slope","Aspect","Water","NDVI","SOC","pH","Road","Mine"
2037,120.238669703,-28.2772570075,409.1899444,0.035308102,178.5024984,0.711177313855,0.18232,0.918375698,5.91921428,23.9960467714,33.5817837961
2038,120.247678712,-28.2772570075,409.2885264,0.049339151,186.1690699,1.11392515217,0.18497,0.923785673,5.865394329,23.073768313,32.802168784
2039,120.256687721,-28.2772570075,409.4000126,0.061266866,203.4737892,1.35610260548,0.19016,0.933801161,5.834110312,22.1582334059,32.0347990619
2040,120.26569673,-28.2772570075,410.0282684,0.061191118,218.0903388,1.28904216751,0.19934,0.943222719,5.817303768,21.2503136722,31.2805758408
2041,120.274705739,-28.2772570075,410.4972344,0.043363169,164.7953352,1.30013771738,0.21164,0.943455895,5.823855207,20.3510283442,30.5404731287
2042,120.283714748,-28.2772570075,410.6092092,0.035124929,69.88691687,1.11061101805,0.20946,0.941274675,5.851014434,19.4615744008,29.8155424722
2043,120.292723757,-28.2772570075,410.0368053,0.04969433,132.6357908,0.606211859455,0.19423,0.944282416,5.845871858,18.5833635719,29.1069175094
2044,120.301732766,-28.2772570075,409.7911754,0.069048994,149.363512,0.824370544935,0.19168,0.965405361,5.803811791,17.7180677595,28.4158181456
2045,120.310741775,-28.2772570075,409.063038,0.100382906,96.36155594,0.0162976130811,0.18177,0.974129859,5.796790886,16.8676746652,27.7092748217
2046,120.319750784,-28.2772570075,407.1245694,0.113578777,83.4012499,0,0.15209,0.95707743,5.842485054,16.0345555626,26.973135619
2047,120.328759793,-28.2772570075,405.8341457,0.060660794,87.96287262,0.207858838744,0.15397,0.922857107,5.878866736,15.2215470817,26.2544506531
2048,120.337768802,-28.2772570075,405.2833365,0.035992173,87.70534449,0.0233463980394,0.16813,0.886768272,5.843795501,14.4320483311,25.5546925841
2049,120.346777811,-28.2772570075,404.7395053,0.037614177,100.4471678,0.0634477662062,0.16998,0.892687704,5.789693444,13.6701332289,24.8754587301
2050,120.35578682,-28.2772570075,404.2379447,0.048171101,149.9499116,0.134061761518,0.1726,0.927805538,5.732357377,12.9406748648,24.2184760255
2051,120.364795829,-28.2772570075,404.3732044,0.080922193,194.5429395,0.617260986837,0.17825,0.950735387,5.660869967,12.2494730259,23.5856039769
2052,120.373804838,-28.2772570075,404.9634943,0.100174449,205.2199481,1.06297694095,0.18826,0.955028111,5.627758819,11.6033664454,22.9788348031
2053,120.382813847,-28.2772570075,405.6370048,0.106937391,203.6116562,1.47093373133,0.1987,0.95227938,5.637841668,11.0102968313,22.4002897941
2054,120.391822856,-28.2772570075,406.2460065,0.11407127,201.9448234,2.01960452663,0.20399,0.938866036,5.665737924,10.4792725343,21.852210799
2055,120.400831865,-28.2772570075,406.9283888,0.119619337,196.107285,2.82702606286,0.20964,0.937793875,5.680454078,9.99316764424,21.3369456752
2056,120.409840874,-28.2772570075,407.2432488,0.123231988,183.5839241,3.55973897693,0.21245,0.932499506,5.707040226,9.57864048558,20.8569265398
2057,120.418849883,-28.2772570075,407.1484539,0.12965405,177.3530593,4.30766009499,0.21037,0.921452474,5.721656199,9.10993830302,20.4146398112
2058,120.427858892,-28.2772570075,407.0644333,0.134478306,175.9717724,4.26140866751,0.20743,0.902659661,5.735815923,8.50855612129,20.0125873527
2059,120.436867901,-28.2772570075,406.862409,0.143535988,168.8838563,3.29627634625,0.2055,0.879168742,5.78315586,7.9655276934,19.6532385748
2060,120.44587691,-28.2772570075,406.2206316,0.142389045,166.1998919,2.36035413999,0.20403,0.864071692,5.829141342,7.49888249165,19.3389741299
2061,120.454885919,-28.2772570075,405.8152462,0.154758915,187.6511211,1.50900814361,0.19931,0.844296538,5.784831912,7.09126392641,19.0720228166
2062,120.463894928,-28.2772570075,407.1874694,0.224223851,208.761262,0.900434942522,0.19705,0.831057628,5.791100955,6.78863015879,18.8543944011
2063,120.472903937,-28.2772570075,408.9883823,0.245768187,193.4566392,1.08067714957,0.19758,0.847997979,5.839419696,6.62457355516,18.6878121283
2064,120.481912946,-28.2772570075,409.0135691,0.193613666,197.9108316,0.956195089047,0.19227,0.862106486,5.813700504,6.58201001887,18.573649508
2065,120.490921955,-28.2772570075,410.5429099,0.181559114,221.2440957,0.342252627815,0.19034,0.874840308,5.853918196,6.60485880222,18.5128763284
2066,120.499930964,-28.2772570075,412.6585794,0.194276262,225.3294921,0.52482652557,0.19975,0.885955432,5.916834908,6.69668557083,18.5060185845
2067,120.508939973,-28.2772570075,414.7443387,0.190466183,218.6802244,0.579571232565,0.20522,0.889470751,5.97603,6.78851233944,18.5531360622
2068,120.517948982,-28.2772570075,416.2768013,0.169125254,208.5889126,0.141697974564,0.19542,0.890805479,6.002637906,6.8872913479,18.6538197598
2069,120.526957991,-28.2772570075,417.2377232,0.148054851,200.1940709,0.512654682968,0.1894,0.890512104,5.974927197,6.99180566649,18.8072094027
2070,120.535967,-28.2772570075,417.8346136,0.146942138,195.5276125,1.42032687634,0.19562,0.903378525,5.927782685,7.09631998508,19.0120293341
2071,120.544976009,-28.2772570075,418.441213,0.139978067,194.7224213,1.83343438594,0.19979,0.912254324,5.875264349,7.16564569825,19.2666393873
2072,120.553985018,-28.2772570075,418.9211888,0.145931051,189.4466794,1.29576924923,0.19822,0.911646998,5.876539289,7.1512126736,19.5690962273
2073,120.562994027,-28.2772570075,419.1575435,0.148783666,184.9900187,0.556821490713,0.19246,0.907403326,5.873901986,7.27552108988,19.9172202133
2074,120.572003036,-28.2772570075,419.3112135,0.145528428,190.3550368,0.369755520363,0.18519,0.897927362,5.869509828,7.31691123592,20.3086630503
2075,120.581012045,-28.2772570075,419.9500001,0.153957004,204.0537164,0.164983022683,0.19156,0.900233565,5.873120383,7.2292548677,20.7409722229
2076,120.590021054,-28.2772570075,421.1821899,0.169697842,221.8345918,0.429410496577,0.19699,0.91363567,5.888756942,7.27922123899,20.1843672334
2077,120.599030063,-28.2772570075,423.3840203,0.19103717,227.4871174,1.27489223818,0.19004,0.920265475,5.943642108,7.28080164822,19.2152521328
2078,120.608039072,-28.2772570075,425.4573984,0.202937597,219.3094109,0.620376836772,0.18251,0.918008173,5.941704945,7.28016774059,18.2494698125
2079,120.617048081,-28.2772570075,427.2807192,0.211936943,215.3863767,0.168384698172,0.17807,0.915967941,5.907277216,7.40312641298,17.2875788456
2080,120.62605709,-28.2772570075,429.1872212,0.213486849,220.7904772,0.0172693782834,0.17905,0.912232088,5.90255054,6.91363068203,16.3302668761
2081,120.635066099,-28.2772570075,431.5198891,0.213373662,228.4586708,0.442395965419,0.18171,0.891207765,5.978007459,6.19269397746,15.378389062
2082,120.644075108,-28.2772570075,434.055033,0.22039477,223.9561263,0.437018422202,0.18362,0.876175296,6.003033399,5.47175727289,14.4330206138
2083,120.653084117,-28.2772570075,436.1103587,0.235144228,219.8807042,0.42320158622,0.17998,0.875488182,5.950332739,4.75082056832,13.4955295534
2084,120.662093126,-28.2772570075,438.6442659,0.258372184,227.2582957,1.29336684388,0.17621,0.873065494,5.937135533,4.05211783352,12.5676788554
2085,120.671102135,-28.2772570075,441.9063746,0.269253019,227.4783275,1.71854094256,0.17509,0.872379978,5.943764741,3.46209512673,11.6517717835
2086,120.680111144,-28.2772570075,444.6782949,0.249621469,218.1704898,1.29722659182,0.16805,0.869000322,5.958052916,2.89532480997,10.750861341
2087,120.689120153,-28.2772570075,446.5867442,0.238805169,208.3627639,1.48663976688,0.16521,0.874475184,5.912264195,2.31124208645,9.8690553473
2088,120.698129162,-28.2772570075,448.1257513,0.240802497,207.7841154,0.605938442959,0.17203,0.888989996,5.87032705,1.6464946499,9.01196356619
2089,120.707138171,-28.2772570075,450.008673,0.251772594,218.3868218,0.257426338087,0.17311,0.900780466,5.871930242,0.833128271586,8.18735129236
2090,120.71614718,-28.2772570075,452.8651337,0.284729329,225.4714493,0.884113474845,0.17941,0.908071651,5.868189606,0.037877899564,7.40607554962
2091,120.725156189,-28.2772570075,456.1628477,0.329660008,226.4479534,0.383703571789,0.18432,0.904451668,5.809752646,0.880816281978,6.68335162212
2092,120.734165198,-28.2772570075,460.1753028,0.385070794,235.560866,0.346520339221,0.18614,0.892029428,5.690577827,1.799384505,6.04023366759
2093,120.743174207,-28.2772570075,465.8681625,0.470234178,244.647246,0.687122250239,0.17845,0.873689325,5.655471321,2.64953948126,5.50469405229
2094,120.752183216,-28.2772570075,473.1004871,0.473433448,242.2956073,0.281444157329,0.16031,0.859235191,5.618130882,3.47010876102,5.11066438494
