"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
223,0.0879398317693017,0.0879398317693017,0.712741368454525,1.06962025316456,37.7848101265823
224,0.178211203267674,0.178211203267674,0.791309228222946,1.09493670886076,37.7848101265823
225,0.2098850850878,0.2098850850878,0.790635779910868,1.12025316455696,37.7848101265823
226,0.227274015001773,0.227274015001773,0.789112530726551,1.14556962025316,37.7848101265823
227,0.332893383402385,0.332893383402385,0.819340780984569,1.17088607594937,37.7848101265823
228,0.43432552572155,0.43432552572155,0.782176490172347,1.19620253164557,37.7848101265823
229,0.434857038035518,0.434857038035518,0.768748634932004,1.22151898734177,37.7848101265823
230,0.477337628433726,0.477337628433726,0.753488389219168,1.24683544303797,37.7848101265823
231,0.622138970260324,0.622138970260324,0.728630822023713,1.27215189873418,37.7848101265823
232,0.566045679482825,0.566045679482825,0.74538660749089,1.29746835443038,37.7848101265823
