"Elevation.Elevation_b1t0","Elevation.Elevation_b1t0.1","Elevation.Elevation_b1t0.2","Elevation.Elevation_b1t0.3","Elevation.Elevation_b1t0.4","Elevation.Elevation_b1t0.5","Elevation.Elevation_b1t0.6","Elevation.Elevation_b1t0.7","Elevation.Elevation_b1t0.8","Elevation.Elevation_b1t0.9","Elevation.Elevation_b1t1","Elevation.Elevation_b3t0","Elevation.Elevation_b3t0.1","Elevation.Elevation_b3t0.2","Elevation.Elevation_b3t0.3","Elevation.Elevation_b3t0.4","Elevation.Elevation_b3t0.5","Elevation.Elevation_b3t0.6","Elevation.Elevation_b3t0.7","Elevation.Elevation_b3t0.8","Elevation.Elevation_b3t0.9","Elevation.Elevation_b3t1","Elevation.Elevation_b5t0","Elevation.Elevation_b5t0.1","Elevation.Elevation_b5t0.2","Elevation.Elevation_b5t0.3","Elevation.Elevation_b5t0.4","Elevation.Elevation_b5t0.5","Elevation.Elevation_b5t0.6","Elevation.Elevation_b5t0.7","Elevation.Elevation_b5t0.8","Elevation.Elevation_b5t0.9","Elevation.Elevation_b5t1","Elevation.Elevation_b7t0","Elevation.Elevation_b7t0.1","Elevation.Elevation_b7t0.2","Elevation.Elevation_b7t0.3","Elevation.Elevation_b7t0.4","Elevation.Elevation_b7t0.5","Elevation.Elevation_b7t0.6","Elevation.Elevation_b7t0.7","Elevation.Elevation_b7t0.8","Elevation.Elevation_b7t0.9","Elevation.Elevation_b7t1","Elevation.Elevation_b9t0","Elevation.Elevation_b9t0.1","Elevation.Elevation_b9t0.2","Elevation.Elevation_b9t0.3","Elevation.Elevation_b9t0.4","Elevation.Elevation_b9t0.5","Elevation.Elevation_b9t0.6","Elevation.Elevation_b9t0.7","Elevation.Elevation_b9t0.8","Elevation.Elevation_b9t0.9","Elevation.Elevation_b9t1"
540.1660935,543.80524191,545.0347777,546.69827367,547.81781132,547.9087055,550.54585472,554.53076832,555.4135277,558.41750774,565.1836557,528.1665969,534.6485027,539.0549879,545.45083724,550.04351488,555.074686,563.91559008,569.00172696,580.47952142,590.25574506,603.995444,518.6170925,528.27080382,533.86026986,539.00418292,546.80285624,553.6900164,561.54630744,567.6568237,575.79005098,590.15651852,659.3907629,512.7821069,526.37615066,531.3703704,535.70943642,541.10072908,547.3175607,557.34891424,565.78027141,575.73069212,592.30399424,673.5437134,504.4015899,523.30649922,529.13624316,535.29820793,540.67433694,546.69299325,555.323875,564.38628716,571.59457168,586.22014187,673.5437134
465.6981524,466.41180638,466.60849602,466.68150012,466.86407812,467.0533977,467.08043112,467.1370194,467.80779378,468.54053866,469.192323,462.1911707,463.81001423,464.64655386,465.65898363,466.37924012,466.97376315,467.5261328,468.13311319,468.73492532,469.77228618,475.0359309,460.2478592,462.8532884,463.9515058,464.98821625,466.3681185,467.53457475,468.6277894,469.56834665,470.7307105,471.78974115,476.7700448,458.5133209,462.42429045,464.2164915,466.28301985,468.0350563,469.4830387,471.1561443,472.81211285,474.2892115,476.7162446,504.7728956,456.1582513,461.46611726,464.41253398,467.27596198,469.55620926,471.8514481,474.1790853,476.45635974,478.50648404,483.24925278,517.313159
465.2568302,465.41655264,466.00186396,466.61795861,467.35222944,467.4909298,467.85685248,468.9799934,470.94566228,473.77791421,474.1523747,462.0016221,463.07170904,464.14725688,465.41875308,466.73925196,468.1014302,469.23184006,470.82174798,472.19189036,473.95634284,482.0272619,458.9567251,461.3976633,462.94884238,464.5028618,466.6435446,468.06105445,469.79479348,471.48737061,474.03826886,480.01303388,504.7728956,456.4845073,459.9553302,462.62623604,464.41253398,466.75469046,468.6158434,470.65314774,472.90057516,475.97668356,482.40265374,517.5708051,455.4569973,459.23241105,462.1732794,464.90881515,467.468128,469.80492805,472.1965564,474.84358265,477.6727762,484.2965125,517.5708051
467.8663445,468.26424636,468.70825414,469.23603518,470.91658766,474.33435105,476.2305618,479.73348288,480.89428812,481.91394329,485.326045,463.0110359,466.36443916,467.35097088,468.74931018,471.0844892,473.2625222,476.5970712,479.5239417,482.44232766,484.93825346,504.7728956,458.6034623,462.11945875,464.7502586,467.4660764,469.8998566,471.82300785,474.1523747,477.4906527,481.8882047,485.61180135,517.5708051,457.8133313,459.89605377,462.13022288,464.90257123,467.92877944,470.4617595,473.00928052,476.09888955,480.98511506,489.18340004,517.5708051,455.4569973,459.27849822,460.9179925,463.82852359,467.08137918,469.77937025,472.91639396,476.50398472,480.69758882,491.89450637,586.3722391
461.1926594,461.47017352,462.1237196,462.33043776,462.76368186,464.12959105,464.2983216,464.69950996,466.7146867,467.0752666,469.4921963,459.5924085,460.51147254,461.0746898,461.76897534,462.70780534,464.4957169,466.56906838,468.53778974,471.01896192,473.7203441,479.0468206,459.3533831,460.5592937,461.1608102,461.88669255,463.3421783,466.5194185,469.5354047,473.28903545,476.8941223,483.32188475,510.1515182,459.2801067,460.41938326,461.1429511,462.33048353,464.22314728,468.55289015,472.61989068,476.9720803,485.26891284,501.1644147,551.4500017,457.8133313,460.31901642,461.43190594,463.39001776,465.90568274,470.0564245,475.8628245,484.0192064,498.52430084,516.28985016,667.9990632
469.5271533,469.68567686,469.84169518,470.13681796,470.65269768,473.8090746,474.32393164,475.40275328,476.559836,476.7802022,481.2816526,462.9212029,463.72570142,464.12723408,465.47559808,466.40720264,468.62606835,470.02777702,471.46899331,473.88516768,476.56866252,481.3581853,460.8221319,462.3732428,463.4631054,464.183775,465.1629027,466.61888535,469.3790862,471.92706295,476.2886085,483.2101309,507.7389232,459.5924085,461.39485272,462.84521438,464.03448782,465.36363368,466.9933801,468.75946616,472.85699574,479.72479306,493.52406138,522.180027,459.3533831,461.3872932,463.4722177,465.0267777,467.183517,469.0041779,471.7190423,476.7811759,488.3852651,507.4057457,605.6101952
514.2446509,517.17933115,518.8510979,519.25090767,519.56367184,520.01584005,522.9698876,525.56751101,525.86252982,529.49120311,533.4193263,504.7094964,512.74513459,518.93214026,520.9442766,525.2256817,526.8690566,529.38438632,531.13392529,533.8274668,538.86845701,548.4114159,501.2895579,513.29982604,518.7002026,521.48983558,524.5942169,527.86834185,530.96248788,534.39178468,538.84916716,543.12933743,552.2035128,495.2652658,509.30415187,515.73352684,520.09295132,524.46874786,528.4402238,532.96607128,538.62134098,543.51959084,549.15731194,579.5375495,487.3475366,507.64810277,515.14738068,520.82673509,525.68341996,530.2267531,534.39930948,540.04174681,546.30317422,554.88609589,599.8543682
526.6406673,528.80847952,530.01192938,530.72577276,531.77904952,532.30901725,532.9369421,533.84922079,534.459425,534.76043212,538.080417,521.0483235,525.12889685,528.51398358,531.5261545,533.96872826,535.35325145,537.5960281,538.7135315,541.68752552,548.02180812,571.6574244,514.2216939,524.90018427,528.67238812,533.91759063,537.62016962,540.783648,544.36465314,548.7664584,558.81488542,566.29578149,603.995444,508.7214629,525.16500963,531.3807521,535.85950298,540.37888382,545.25424155,551.46704686,559.93272592,566.88662496,578.97586202,609.7178969,503.3710003,521.9661154,528.98500868,534.42137404,538.95320972,544.6799368,551.81176434,560.58396987,569.3348109,585.60598765,673.5437134
457.027767,458.17727488,458.62026442,459.37180018,460.37880028,460.99630235,462.62574138,463.41479293,463.84398286,464.93548703,467.8246776,450.4452274,457.97629406,460.37194002,462.97972822,465.55956464,467.9527891,471.31097544,474.01611682,478.31695012,482.71708348,492.4397874,441.973075,454.21803896,459.03191818,462.98624982,466.50232578,470.9548604,476.0320921,482.54998544,488.2144975,496.53463894,537.6813256,437.5545931,448.43527477,456.08189276,461.55931737,466.78757156,472.8204782,481.14496164,488.54934041,499.44279854,516.95148063,576.417745,429.01609,444.9455028,453.6981031,461.80292455,469.4429837,477.88725145,487.1472185,498.66712145,512.1410736,526.2480267,576.417745
445.5479369,447.2078779,449.4597233,449.8085415,450.4452274,450.9679576,451.32554,453.997996,457.2249659,461.50982,467.0250934,439.9552386,446.18118585,449.540875,452.00240635,454.2392992,456.6510899,458.3682545,460.27374105,463.0423894,470.4236042,487.0881139,435.0281367,441.46320071,445.9769091,449.48406881,453.44739616,457.49249145,460.5581142,463.98511183,468.24496518,472.85935246,488.5333193,426.5602436,439.8273966,443.86937954,449.02623424,455.17223286,460.1566966,464.61313374,469.7048067,475.86414446,484.74383364,516.2756063,421.5975061,436.71944668,442.0934402,447.71850184,455.65255936,462.7680321,469.82790852,477.79359925,486.84146864,499.55908159,565.0643911
525.57383,527.39138275,529.2575261,529.89392945,530.656874,531.28259075,531.4825237,533.0642957,533.4416799,534.6105216,534.8751139,518.1256344,525.80534905,530.8110804,534.28350535,536.7282483,539.6441948,543.9392049,548.9965291,553.7063762,561.9017162,576.2867167,511.7860818,524.10052771,529.4351061,533.05207743,536.73981554,540.47603955,545.65157794,551.16287091,558.1834812,565.60092351,586.8332661,504.1219569,515.6944423,521.9750822,525.763917,530.2186637,534.4250734,539.0668287,545.1751982,552.1088436,561.5697161,598.2948755,496.2979703,509.55874626,515.69961118,520.76458734,525.25863124,529.2537931,534.0726437,538.07173054,544.89238802,555.8752472,598.2948755
525.5041682,527.22234826,528.40451142,528.57776171,531.68060972,532.69198465,534.7304435,535.79788611,537.9018475,538.5025934,541.5299183,518.750525,523.99676608,527.01858516,530.93846044,533.08659104,535.2347042,538.33689256,542.90981952,550.28941426,558.85981134,570.1942704,512.7821069,523.3369638,527.62924616,532.87435134,536.51802046,539.1993752,542.3438462,546.09223508,552.37886006,563.67234544,580.1245313,507.1685056,521.25970754,527.53146306,532.16299568,535.2318513,538.5491624,542.55795482,547.79890554,555.00417496,564.3277127,599.629365,500.6883452,518.24211554,525.93650624,530.65871012,534.53383376,538.5680444,543.863319,550.77595118,560.56602324,570.90714542,609.7178969
535.6726548,537.10371729,537.80366816,538.97626131,539.8874317,540.7159652,542.16859406,543.69838253,545.8568433,547.43781514,555.9056253,525.0575121,532.91158038,536.17732584,538.41690968,540.90274946,543.8883289,546.61826004,551.66427646,557.85852454,563.96604572,576.9149689,518.6304903,530.36074336,536.86447996,540.5508973,544.81462548,550.2166248,553.92142938,560.34155196,566.15268446,576.44985724,673.5437134,514.0233613,529.93349046,536.25383072,541.88482228,547.70450806,553.7910923,559.67188064,564.98480766,570.13733522,582.74392394,673.5437134,507.1896051,529.01102216,536.08197004,542.0081484,548.68806368,554.116935,559.15260152,565.00002646,571.03543556,583.20925518,673.5437134
486.4194104,489.03650958,491.17535426,492.5218844,493.7305908,493.9250428,495.23790038,496.36703174,497.1939461,501.89156354,503.6335214,473.5945335,484.53929521,488.35208638,493.90635613,499.28375206,506.24495825,510.7712234,515.99524271,519.98437926,526.99870385,541.6259458,460.3317333,476.1328857,485.8331381,493.2019384,500.1268702,506.7001295,513.0247598,517.1556885,522.57623,532.1322967,576.417745,454.2392992,468.00188122,480.09165246,488.54934041,496.44266872,503.93897695,512.85955266,519.46344189,529.09234572,541.64638373,576.417745,445.5479369,463.06843156,473.70315514,484.46410964,493.209814,503.48479565,512.49456696,519.72269112,531.3167075,547.93142503,603.3975789
477.5804758,478.68545302,479.0094859,479.61170026,480.12914198,480.30434995,481.4159727,482.42655798,483.10200706,483.961106,489.1726675,468.4635988,473.33886985,476.32799692,478.14986166,480.42874608,482.5868871,484.06574386,485.49206445,489.29359862,499.21192473,517.5708051,464.3445387,468.12464402,471.24118116,473.26575392,475.4004232,477.6765666,480.99646662,484.32889601,489.3258304,499.75874466,522.5963255,458.1343303,464.13439274,468.04149986,470.82694814,473.41539468,476.0721599,478.4495694,482.27802336,489.18186682,503.9304102,607.727155,457.8133313,460.5154306,464.1794252,468.1113044,471.4774451,474.9212079,477.9925445,481.64322205,489.1726675,508.8018312,667.9990632
466.5103849,466.71274223,466.86838458,466.98283025,467.0007315,467.0424289,467.07203118,467.21470413,467.3603607,467.49494608,467.7975954,465.1629027,465.9627574,466.55772762,466.94011936,467.2532138,467.6007258,467.82903028,468.03401544,468.31288636,468.75585808,469.6586037,463.7219801,465.49282012,466.3722199,467.27993924,467.93739168,468.36015,469.13886876,469.89197676,471.12272402,473.35239316,490.7063944,463.4631054,464.87836376,466.94593558,468.02657188,469.14870706,470.20254255,471.7084611,474.14528721,477.11552074,483.50374881,519.2663464,461.9681112,464.44917266,467.28472534,468.99849692,470.61447912,472.4201466,475.40835556,479.92377372,485.73748146,499.33897842,629.7118583
435.0281367,435.82214136,437.87516768,438.26102235,438.79308602,440.92025285,442.23993128,443.88582443,444.96851174,449.49531117,451.6434745,428.2624438,435.35683325,437.4262203,438.76893685,440.7688395,442.00931215,443.3388341,445.53110915,448.0243827,452.76677015,463.9946563,422.8581004,431.82135016,436.47957298,438.83020347,441.17141266,443.0760321,445.27503442,447.84666212,451.9951649,457.87208829,487.0881139,416.8955072,428.84565586,434.70197436,437.91217264,441.11875074,443.8657877,447.83336388,453.37200667,458.7784998,463.5593852,487.0881139,412.3524567,428.48554732,435.07535706,439.26609129,442.92408218,446.57265875,452.32841492,459.12986424,465.66945002,474.19863448,508.3014925
478.7901576,480.35646122,481.771389,483.17176147,483.47933008,484.45955025,486.68568354,490.42191354,492.97372384,497.62628303,499.8567797,466.5051895,470.14753342,473.57337044,475.89314606,478.74305472,483.0065603,489.86474262,499.92833554,505.82273398,510.76650776,533.4719363,459.7791673,466.2751514,469.5727617,474.91496305,479.2916677,484.0616538,493.1414146,500.7588805,508.9351561,522.54736195,618.1001559,458.8920581,461.1439723,467.3566848,472.0149659,477.5804758,482.0713348,487.3194691,497.0606819,508.9351561,532.0064649,667.9990632,457.8133313,460.49691018,463.04870902,468.89609662,473.9902733,478.6724004,484.45188314,496.13735002,509.62581526,550.5466003,667.9990632
471.0442864,472.43733305,473.6159394,474.534416,475.1766203,475.696554,477.8812268,478.42421605,479.2916677,487.72106605,500.9007434,463.8273921,467.49852757,470.95035994,473.71053797,476.21012964,478.8944124,483.415042,492.99712373,500.78725308,508.77300884,518.9583123,459.5924085,463.10718115,467.4050299,471.7048936,475.8494629,481.16180635,489.5109905,499.9015021,508.5448325,523.75643465,607.727155,459.3533831,461.3534789,465.3569444,470.8194053,476.0678787,482.2752808,494.8992415,503.3639996,517.379065,563.6634195,667.9990632,457.9225438,460.79766069,463.24402776,469.23248058,475.37624188,481.8494411,490.8936715,502.52086082,521.61729202,568.75571979,667.9990632
523.8989505,527.11640498,527.66921878,528.33013618,530.31584566,532.5210507,533.6814638,533.91051152,536.75711072,542.07549804,551.292783,506.9833528,514.8831713,519.7360429,527.2185949,531.5564995,535.6338079,540.5417826,545.6096966,550.6380375,556.756767,569.8827395,496.5957466,509.50463886,515.26123978,520.11473401,526.10968768,529.18617765,533.04187738,537.1696787,542.49793602,552.11146576,586.8332661,484.5715649,497.89231462,506.98991472,514.56511428,519.11518212,525.30633725,530.33154044,535.34783375,542.41561778,552.42344489,598.2948755,476.7785263,489.6947057,499.819582,508.88333555,514.9278223,520.34652445,527.3962786,534.1366641,542.7633829,555.3200882,598.2948755
501.2905723,502.90308874,503.51046816,503.73152512,506.22848546,507.65810115,510.16009116,511.64632017,512.7698858,524.41958289,532.1322967,493.2365628,499.23607052,503.09737918,506.37301896,510.5994365,513.81648935,516.41765168,519.44807363,524.71340312,529.29344025,547.5841074,485.0723666,494.99275616,501.3875079,505.96643508,509.98269422,514.0668651,518.11709084,522.78458598,528.21720352,535.67650682,568.7298421,469.9927383,487.66868411,496.4300452,504.76500771,510.42477052,515.24945505,520.11759076,525.3275447,532.89945008,544.73771394,576.417745,458.1692467,482.00145566,491.91555154,501.49309198,509.11678696,515.0448885,520.63976724,526.8048271,534.64536116,549.28881594,603.3975789
480.203744,481.50972418,482.18646666,482.93631067,484.38402562,484.722855,486.66832446,487.80667167,488.22065,489.80603799,490.9856356,473.9006511,477.8974557,480.08977074,481.93922662,484.02553596,486.4213309,488.72851386,490.86232304,493.40150082,497.59954166,518.9508347,469.1713308,473.41475446,476.70535136,479.17005804,482.3840595,486.6236334,491.30911024,496.8025239,505.1299705,512.44082726,540.324955,466.3870397,471.1561443,475.2769355,478.552938,482.3096398,487.4482412,493.9059864,503.0828932,511.1838525,518.6972654,550.7875025,464.2122344,469.55955108,474.13833412,478.28773909,482.32583196,487.7571903,494.72760818,504.63296331,515.15470654,530.46456577,586.8332661
470.9023512,471.57212045,472.06138802,472.29386414,472.64789914,472.9610104,473.00636406,473.08517506,473.62130538,474.09660014,474.3742239,468.5727361,469.75793628,470.79978602,471.88530349,472.93493356,473.8680402,474.79847562,475.88226283,477.10095602,478.66795577,482.3727558,466.5516367,468.6505759,470.1954703,471.88860035,473.4994626,475.4537315,476.9770069,478.5123759,480.7581666,484.70040465,491.6855043,464.5119925,468.0511652,470.233978,472.3731765,474.5203922,476.8238658,478.8552216,481.3515601,485.2563473,493.2787571,537.6457956,462.1911707,466.7582394,470.1954703,473.01930785,475.9104117,478.284214,481.0248126,485.3459796,491.3585578,505.23051215,540.324955
470.0304521,470.3392387,470.73312482,470.933872,471.28786044,471.45581105,471.72290382,472.00889259,472.29429498,472.55739256,472.7564351,467.6616893,469.274733,469.92890832,470.47620489,471.14202822,471.78974115,472.53949868,473.18635724,474.07104612,474.90045292,476.5145009,464.0215495,467.78271085,469.2866917,470.44313845,471.5390937,472.7088189,473.9733901,474.97101195,476.2716051,477.4103972,480.9092229,462.0656381,466.16626408,468.5730017,470.53038934,472.37632702,474.24494165,476.14414866,477.5513702,478.89631284,480.52769643,508.9351561,459.7962093,464.5048188,468.0709437,470.9576239,473.9006511,476.6043173,478.6591026,480.7798798,483.0065603,486.67665275,517.5708051
558.2760313,559.72655796,560.9870156,562.09412162,565.42992738,567.9630764,569.1602842,572.56367944,574.0575091,574.62989174,578.8586779,544.4686382,553.16560613,559.08425688,562.85668903,565.3841139,568.32054285,574.37906486,583.60576779,595.92313808,608.04327745,673.5437134,535.5834572,547.16638078,557.59894724,562.95590178,567.28887582,570.7838616,575.86101958,583.02391002,592.43943028,606.13472942,673.5437134,523.9520552,539.26305678,548.9802387,557.5067909,562.36549598,566.2290587,570.19496076,575.8894998,585.83514432,600.41344294,673.5437134,516.6355732,536.80430316,543.68027772,549.88860046,555.03083622,560.3884583,565.17412166,570.08556586,579.11609634,595.0242014,673.5437134
502.1884691,504.31284405,504.85502232,506.79325066,507.40572502,508.8418601,509.40193454,509.97908667,511.60887722,512.76222403,517.5372807,491.4536428,496.93993954,504.3990789,509.50525478,512.80697228,515.6397205,518.24815954,519.93419747,526.60558114,529.07279564,547.2126374,480.203744,489.6947057,496.1440026,503.199578,508.7849217,514.1249195,518.3871005,527.03317985,533.6610151,544.7741078,569.8827395,473.9006511,482.40185587,490.44397826,497.31285134,505.18607826,512.0067963,518.454731,526.66950772,533.49148478,544.09562862,586.8332661,469.0304285,478.27708339,485.33131334,492.89977896,501.62662348,509.88600925,517.86729356,525.5928387,533.79706592,544.87246833,598.2948755
469.3790862,469.94885325,471.06879072,471.73140111,472.5495738,473.6907979,474.8835432,476.71850651,477.55538836,479.73090747,484.4381077,465.5000888,466.65302153,467.71111024,469.02074292,470.73860134,473.26262015,476.6007504,480.42523247,486.4479298,492.35998907,507.7389232,463.7219801,465.972653,467.2070016,468.4350929,469.9485555,473.20597565,476.7931921,484.0388981,493.5008702,502.1194647,556.7192677,462.0572753,464.4179577,466.3873811,467.7935179,469.0912004,471.1752447,476.2084013,484.4256855,496.5416565,516.03875875,601.2787945,460.4921414,463.74013351,465.9146491,467.98360944,469.67599442,471.45424,474.8013093,484.29025485,498.73712908,523.71544608,615.6997951
558.3068369,559.09354692,560.18850684,561.57890598,562.2559533,562.8460047,563.75821534,564.95337642,566.712744,568.7086384,570.8088989,540.4370139,548.53536219,558.6058499,562.2568608,565.80429686,569.40397205,575.40054098,581.46795655,587.81361804,596.10557352,616.0301819,530.5525215,540.72272254,545.82234268,555.07503394,562.3605308,568.0586884,574.67290522,582.50554705,591.49527836,602.46435994,652.6201524,522.3752401,535.6798013,541.4817553,548.14089555,557.4048286,564.0393159,569.1333685,578.34286505,588.1466437,603.3121123,673.5437134,516.8584028,533.29015448,539.9574145,547.0630453,554.54547458,560.6083956,565.67950052,571.29019584,580.72112,596.09338758,673.5437134
538.5342758,539.29110166,540.14306858,540.48538806,541.04234938,541.57328905,542.304562,542.94135447,544.04440842,544.38662379,547.0759201,532.8483267,536.34569879,538.4412844,540.40215504,541.47952362,543.59884725,545.97080424,548.57465154,554.40753852,559.82376765,571.6049569,524.2936708,534.08601545,536.5342482,539.4431443,542.1807674,546.11341555,550.6216328,558.8073817,564.5629027,571.40863025,607.6490066,518.750525,531.22024368,535.52253342,539.77100458,543.81552156,550.1722711,558.82019934,565.49240174,576.70940924,592.42536166,652.6201524,512.7821069,528.1592255,534.4127422,538.8415873,543.9392049,550.40717415,559.6055372,567.07996345,576.5176566,591.5858488,662.6949405
532.9318271,537.61955427,537.68849822,537.88084635,539.28548438,540.24523795,541.79765296,544.21529385,544.52498214,547.4043545,551.2691872,524.9491415,530.47114145,535.2968769,537.79613015,540.8699636,544.30709395,548.838722,553.4142309,559.4311234,565.68836515,575.310236,515.4237333,526.94457748,531.29813136,536.59741524,540.78353832,545.6703994,553.1524848,559.37710472,563.87848934,568.53844296,594.9753466,510.8398777,527.04696292,534.17654226,539.25211194,544.49332938,550.4171171,556.12051892,562.3809111,568.2236443,576.97598902,673.5437134,505.3719242,526.624281,533.4593544,539.0673977,544.5257636,552.0837421,558.1627474,565.0405209,571.8609336,586.0929632,673.5437134
487.3194691,489.83010199,490.04177434,491.18635207,493.44644168,495.05017825,496.8473637,500.6844967,503.08301706,503.76986504,507.458591,475.8874881,479.70865545,484.83296116,489.94177873,493.54959782,498.540998,501.2046236,504.33394523,510.38886204,519.48899064,540.3090707,465.1447796,471.47169633,475.8628245,481.43654716,491.14537538,498.59619975,505.9656987,515.27583378,533.10523572,576.83078714,649.1095248,460.2025733,466.36887655,471.19749504,476.42346362,484.82520302,496.56064895,507.48587952,525.39374233,551.47260968,583.272811,667.9990632,459.3533831,463.34690258,467.29304112,471.856082,478.74834996,492.0447868,503.8757702,518.13807639,542.3642579,573.35625323,667.9990632
493.3578571,496.01337313,497.77782312,499.61150157,501.12614574,503.30837125,506.55011868,508.37224142,509.40201058,511.79753055,516.3242284,473.3891956,479.12027473,487.79087916,494.17721828,500.6953706,506.8101278,510.31871228,516.47555073,528.8547094,553.3897549,636.6131621,465.3569444,473.4823204,478.84775736,489.6387493,499.33897842,506.8050277,516.54322538,530.2542822,574.36384082,606.45697912,667.9990632,459.5924085,467.64966376,474.02514826,481.54239124,495.14610056,502.4387558,513.51758166,531.5236829,559.81977894,590.3990401,667.9990632,459.3533831,463.73018821,470.80841904,478.13936666,485.73243294,496.2118697,507.17400086,522.5094897,544.39876554,573.07456627,667.9990632
553.0501455,556.35678029,557.38789724,558.34971632,559.11030648,559.6796109,562.00756244,563.04498416,563.32611258,565.22579702,566.9069226,544.4686382,553.18957284,559.37710472,562.0491721,565.21098932,566.6713958,568.29646314,570.3507374,574.0376539,579.04175842,613.7788613,532.9318271,549.18901016,556.48876164,561.0388504,564.30202666,567.5949832,572.20927914,578.5405043,587.11096906,604.53313502,673.5437134,524.423427,539.28707649,550.22700196,557.82035816,562.5136364,566.76898395,571.27628376,578.26265531,588.12182024,603.9070973,673.5437134,515.4237333,536.50000187,544.0520048,550.20881559,556.16881488,561.55707695,566.2029539,571.67437503,580.9297326,597.23228381,673.5437134
490.1076181,493.2131576,494.4537846,496.08246949,497.35533872,498.22484165,499.75120722,502.77537495,504.91345954,510.67654219,523.9065756,485.5123644,490.90299885,496.41440018,499.07250023,502.58240732,505.9610166,512.20964602,517.41304165,523.7410054,530.49669189,549.6397573,480.0689028,489.06833706,496.33539388,501.81618794,505.97727204,510.1323936,514.09814292,517.6859496,522.14836308,528.5162476,549.6397573,474.4561261,490.16624281,500.4380347,505.67849043,510.31263786,514.42905725,518.20239536,522.40780928,527.5962629,534.63811614,582.2325813,471.5140758,488.53130452,498.76803388,506.57613966,512.3327137,516.50748705,520.38592892,524.86369349,530.59424432,540.31212727,603.3975789
507.1896051,509.19951087,511.38760898,513.79558009,514.6627454,515.13252355,515.77109834,517.45426541,518.68092458,519.64078689,521.3743111,502.5139066,508.2783026,512.8869133,514.9909395,517.2106446,518.68663015,521.4474451,524.1872275,526.9863451,530.8136136,543.5983918,497.2326087,509.78902524,515.29616632,518.67913454,521.58499378,524.4820324,526.95413206,530.20952542,533.12542584,536.05074858,544.1157229,491.2171316,509.15911016,515.85361116,520.2210763,524.35815658,527.6085533,530.70588666,533.84077176,537.43888148,541.80422212,557.2517173,486.1472399,509.0922837,516.6201019,521.772713,526.4964508,530.2309539,533.69863,537.6773011,542.4795909,549.8677165,579.5268718
501.2875846,502.57421696,502.99036724,508.89636845,510.5008625,511.88965855,516.2301142,517.41127045,519.35629762,523.68008153,524.9076567,484.6064053,489.88476562,495.30312242,497.97109024,501.27650776,505.5585956,512.47694248,518.12178536,527.72722176,548.5361551,619.5710723,475.1766203,479.69350085,482.851891,486.5714513,492.3545329,499.5890357,506.8050277,516.11615285,529.1210587,574.9226438,667.9990632,465.2209752,474.55083018,477.95408606,480.9543985,484.16383002,489.6764035,498.51559096,509.05107166,525.87531108,580.85063132,667.9990632,459.5924085,469.33324708,473.9924041,477.99012914,481.63043964,485.5777802,493.001228,505.3958504,522.49423516,565.35750272,667.9990632
508.4802996,513.08250494,513.94002754,516.06467656,516.99245176,517.6298776,520.11516216,520.27292016,521.27866302,522.81124826,523.2311856,488.9921707,496.65397123,505.39683708,508.46268297,513.56141658,516.48015845,519.35892954,523.071733,530.86665646,538.02447967,565.0643911,468.5083499,485.02968538,489.02696678,493.60206534,499.02399632,505.5748499,511.89263088,516.37219208,522.09721968,534.99466352,603.3975789,456.9517612,472.67681419,482.00656778,488.23704426,494.65128672,501.677333,508.95515364,514.77763783,521.15993486,532.20271104,603.3975789,447.3734768,466.66876768,477.78441492,485.88113627,492.47669696,500.8962824,508.44506634,515.29846518,522.96842956,534.62077358,603.3975789
460.3053748,461.988201,464.03710116,466.48410522,469.20289454,471.2150652,472.500486,476.06533688,479.4532154,482.48484524,483.1850403,451.9924955,461.82654078,464.42172018,467.89820334,471.70103708,476.8963616,482.5613389,485.85447062,492.89030174,507.64997504,546.5405264,442.9640529,456.9897641,461.9863171,466.56890625,471.5140758,479.0132807,485.3849397,495.381676,512.9999166,525.7373788,572.2848578,436.0998293,449.4597233,457.6766582,463.0492619,469.3709282,478.1682059,487.3950245,497.8516969,511.6362037,522.3844724,603.3975789,428.4361307,443.88535145,453.89491888,461.82794992,469.54582874,478.7404504,487.12357666,495.78270475,507.33554156,520.14201278,603.3975789
568.9416163,574.34590396,579.4067269,581.19553067,582.73027244,584.917988,587.10669012,587.99165625,591.20464022,592.76718811,599.2605915,553.996075,560.56807368,564.6850003,569.19276944,573.3049561,579.5961431,585.52448268,595.31393876,605.41063242,614.25626156,652.6201524,539.2028044,549.20409015,558.1428124,562.52939525,565.8735548,569.9012847,576.2251291,585.28401065,593.7039263,606.0348532,652.6201524,532.176468,540.74772046,549.787479,557.82618348,562.45450712,566.9069226,571.70262608,579.9494563,588.3544727,602.64440244,673.5437134,523.8831553,537.5478796,543.81721202,550.22426118,557.5470779,562.8460047,567.78488226,574.27318094,582.38481454,597.6103681,673.5437134
