"y","pH_b9t0.9","pH_b9t0.7","NDVI_b9t0.1","pH_b3t0.9","NDVI_b5t0.1","NDVI_b7t0.4","pH_b1t1","Water_b9t1","Road_b9t0.8","SOC_b9t1"
4.54329478227,5.4975017751,5.3934943764,1.6962118373,5.4425800134,1.7407439315,1.92133373,5.432756649,8.6080463,27.622609874,0.913472295
3.85014760171006,5.5834490883,5.4328485959,1.5232377289,5.4673639491,1.5680354139,1.724517663,5.466179141,19.54850666,15.78911948,0.994383746
4.80402104473326,5.68470696,5.6461991285,1.723492399,5.6791135376,1.6003255532,2.204,5.721699577,12.30283392,18.58982945,0.911854658
5.70711026474888,5.6399988348,5.5056710678,1.7062607328,5.6474482935,1.7374401346,1.9019396734,5.569087027,12.46512287,25.469269732,0.948400851
3.55534806148941,5.6871394695,5.572061398,1.4949619135,5.5867812999,1.558882609,1.6771097912,5.560749866,19.26325135,12.12225005,0.83041191
4.21950770517611,5.58503935,5.5061670303,1.5185324438,5.4972021512,1.5551128553,1.7267313386,5.380104022,15.138169,17.273310782,0.899447238
4.15888308335967,5.6484628408,5.4849690898,1.668494617,5.4395435996,1.6947202388,1.8017016646,5.371297967,14.5689633,21.623352844,0.994383746
5.82304589548302,5.6300693208,5.4559970236,1.7244995816,5.6966981876,1.6946357504,1.911480136,5.774419293,10.72309862,28.057943332,0.913472295
3.36729582998647,5.513041296,5.446496092,1.5537923098,5.508633443,1.5238148062,1.7926285842,5.441056899,11.12310576,23.393418792,0.907919304
5.01727983681492,5.55098634,5.427438722,1.5828855406,5.6210044025,1.6337176465,1.7517798696,5.700356012,16.747235,18.50357671,0.994383746
4.70953020131233,5.7330381938,5.6583350104,1.4558982681,5.63120055,1.5389441458,1.880223336,5.467009602,17.58508716,16.39015489,0.962667326
4.85981240436167,5.498001408,5.4100589715,1.5966489215,5.4576326677,1.6089822306,1.9346292024,5.40473251,9.758961014,27.12147128,0.913472295
3.55534806148941,5.5918518766,5.4310106394,1.4867125172,5.473913094,1.5440359078,1.6677398656,5.506440679,20.19767506,15.111016046,0.994383746
3.49650756146648,5.481791784,5.3900410074,1.6617882574,5.442168469,1.7600455448,1.889388065,5.454065002,7.650650444,27.81390553,0.913472295
5.04342511691925,5.675055403,5.627754717,1.6978856165,5.6706637748,1.990038145,2.2762963316,5.620642282,9.103401207,16.31028825,0.911854658
5.4971682252932,5.7260415365,5.6648400815,1.3939554805,5.6902868015,1.4171584143,1.611901961,5.658631059,22.64351327,6.502038089,0.876042247
5.27811465923052,5.6868174516,5.6269703108,1.3993588344,5.6905683051,1.3695227625,1.6008264966,5.695601347,24.07834472,6.6741440026,0.85791569
4.70048036579242,5.7553495612,5.6778420988,1.4050602724,5.7327466954,1.331200938,1.6560722596,5.595433425,19.58479738,13.194266394,0.958276491
5.20948615284142,5.7574391352,5.6823918564,1.4049848596,5.7976397315,1.3062509124,1.603074851,5.840026159,20.55346726,10.359919634,0.958276491
4.44265125649032,5.5530642668,5.4885629548,1.5289945051,5.5182555158,1.5571026818,1.726981098,5.510143603,13.56875773,18.653812826,0.899447238
5.17048399503815,5.7469898618,5.6846813638,1.3980286978,5.7737627932,1.4045487808,1.6261338036,5.728892003,21.65615342,7.6426499974,0.958276491
4.69134788222914,5.6550419682,5.5185094842,1.4140870856,5.4863148941,1.4442599416,1.5694909988,5.432255442,23.25360603,11.342272256,0.994383746
5.24702407216049,5.6708549824,5.5822186372,1.3920518126,5.6531360955,1.3846347782,1.570053367,5.648837555,24.07834472,9.120486484,0.85791569
4.84418708645859,5.6831155894,5.6383233483,1.5680002806,5.7093183325,1.7692565385,2.050585166,5.673474553,14.88586787,17.526989396,0.958276491
3.19867311755068,5.7568896435,5.6840928595,1.4100147815,5.6819384734,1.399146387,1.6476570844,5.604825882,18.81087093,12.52042548,0.958276491
3.58351893845611,5.4976445264,5.415404184,1.6295922698,5.503268187,1.731570762,1.905988235,5.567152455,8.614719139,27.192076858,0.913472295
5.90536184805457,5.67411608,5.6061366935,1.385124776,5.565540871,1.3965716364,1.551902609,5.464896297,21.87559827,10.45490644,0.849870617
4.90527477843843,5.6595929726,5.5104402674,1.396056879,5.4360815308,1.3979691688,1.587636289,5.423060447,20.60299367,13.124490326,0.994383746
4.48863636973214,5.5343538367,5.4786317847,1.5360945399,5.5589409584,1.5779533272,1.754100543,5.559424186,10.58894458,19.299492494,0.899447238
3.40119738166216,5.5707846673,5.4370001503,1.5637188913,5.6938230362,1.613812113,1.7326464568,5.684152285,15.38904462,20.062905468,0.994383746
4.23410650459726,5.6579760288,5.5436287768,1.671277981,5.5491789134,1.6747043845,1.798936141,5.446733391,11.18576843,23.99886548,0.994383746
6.04025471127741,5.687638463,5.5729472326,1.6835235018,5.708473794,1.7864795165,1.9182961572,5.768148295,9.145507316,27.878897238,0.95248396
4.04305126783455,5.5916949823,5.5102114579,1.4421454298,5.5176129664,1.5280925026,1.667917459,5.529225879,13.37722425,15.308679098,0.899447238
4.11087386417331,5.4976554379,5.4076743268,1.6786076864,5.4850888752,1.7106446774,1.8309591916,5.345663324,11.03604491,28.3584377,0.913472295
5.41610040220442,5.7310103375,5.679406636,1.398042059,5.729781503,1.4194923825,1.5994351652,5.755646894,18.99284069,7.080542962,0.876042247
5.08140436498446,5.6387408265,5.4695230665,1.694034663,5.4713941735,1.6600715682,1.86127963,5.487252228,11.03604491,28.68519477,0.913472295
4.68213122712422,5.7553214165,5.702546051,1.396601153,5.7596697124,1.5239239575,1.675189456,5.724525601,17.62697885,6.347833141,0.958276491
5.14749447681345,5.7645817594,5.7086264017,1.4424241009,5.7163544272,1.415876911,1.6834374528,5.66856359,15.81001562,10.322580008,0.962667326
4.84418708645859,5.6982863092,5.6532860672,1.3920301484,5.7213153274,1.3574831497,1.5596461204,5.748318553,20.14396383,9.8448214508,0.849870617
6.16331480403464,5.6881529252,5.5666090276,1.6940290998,5.6553809712,1.6840638468,1.8949199246,5.597905765,9.552610826,29.00755301,0.913472295
5.23644196282995,5.733134639,5.673380122,1.452148508,5.7335557291,1.4687673554,1.8989604618,5.729813249,14.1340828,13.53351779,0.962667326
5.42934562895444,5.7677249732,5.7150653378,1.4073209007,5.728630118,1.5327977904,1.6783894658,5.69140918,16.2206538,7.2315653776,0.958276491
4.02535169073515,5.521114598,5.463404717,1.559541387,5.5607176468,1.6423818953,1.8214343034,5.628827009,8.672849456,22.168387178,0.899853586
4.83628190695148,5.5175940109,5.4181049732,1.4981837044,5.4300055165,1.461094203,1.6747215708,5.452108234,17.09700165,17.813876132,0.994383746
4.76217393479776,5.5774938202,5.499729143,1.4594583322,5.5136711888,1.523836905,1.690656282,5.496807949,10.91296516,16.681853022,0.899447238
4.77068462446567,5.563700774,5.493362108,1.478620414,5.5182749695,1.5190564605,1.718284149,5.522762239,10.58894458,17.46931997,0.899447238
4.69134788222914,5.5519715331,5.4902601563,1.4913608245,5.5210381186,1.5341020542,1.7302742566,5.522762239,10.2447022,17.903430912,0.899447238
3.43398720448515,5.544103473,5.4849275234,1.5056672543,5.5250197911,1.5550914456,1.7400666684,5.48855068,9.582016373,18.343373716,0.899447238
4.26267987704132,5.581947564,5.4254887028,1.4294945652,5.4158006748,1.3929144633,1.6202944014,5.387062925,16.69394067,16.68766918,0.972350445
4.17438726989564,5.5723709784,5.497807635,1.4309491139,5.5186426328,1.4629790078,1.667769701,5.524700351,9.727204084,16.147246896,0.899447238
5.39362754635236,5.5236087139,5.4241134299,1.5292876584,5.422159275,1.5084848682,1.6958387382,5.433178761,14.51978007,20.229580622,0.994383746
3.46573590279973,5.5204839008,5.46461808,1.5632178022,5.5729070045,1.5862097143,1.791093735,5.590070993,11.33211418,22.10131776,0.899447238
3.66356164612965,5.5361090344,5.4180172488,1.6766525996,5.4659094404,1.6759521457,1.7965419378,5.444163835,14.66909404,28.687889656,0.913472295
5.48063892334199,5.6930238755,5.614218038,1.3959549365,5.601448229,1.3801905422,1.524604348,5.510069849,16.8582721,14.24075198,0.914670004
5.5683445037611,5.6890894916,5.5730504114,1.6595454616,5.629009357,1.647912085,1.8061050982,5.542675056,13.44919792,29.540122732,0.913769989
5.4249500174814,5.7267123343,5.6717318709,1.3951995678,5.6645622452,1.3719191544,1.5458168798,5.679127061,16.66201934,12.394742998,0.911842708
5.92157841964382,5.7493755332,5.6908767503,1.3934213112,5.7188321084,1.4125021395,1.6107120836,5.716366386,15.16574972,9.5056129224,0.882800326
4.69134788222914,5.6744762817,5.552505307,1.651007138,5.5984798382,1.6792088738,1.8247948506,5.522330187,9.524597049,26.572551928,0.994383746
4.24849524204936,5.5111085654,5.4340093374,1.6035478429,5.4442063615,1.6877809348,1.820533653,5.495852038,14.03014537,25.28141211,0.899853586
5.75890177387728,5.7718524484,5.7183762448,1.4110217688,5.7544088263,1.521185077,1.6279575048,5.716405503,13.43104489,6.7611149206,0.904006607
4.67282883446191,5.7383397896,5.6743784519,1.3978443147,5.7332409315,1.4352440946,1.775731827,5.755322943,10.39624512,11.386391228,0.962667326
5.06890420222023,5.5401501668,5.485208551,1.445161383,5.5397407008,1.50702684,1.684390962,5.549765579,8.992949512,17.658382464,0.899447238
5.37989735354046,5.7707410796,5.7194925904,1.420171067,5.7649203268,1.4894403562,1.6296348042,5.736468617,11.93108627,5.8914549828,0.962667326
4.66343909411207,5.6880283295,5.5731881996,1.6472393178,5.7205155694,1.744958602,1.8853348008,5.651474553,10.73638581,29.675695248,0.87409037
4.21950770517611,5.6094356998,5.4731608606,1.6185743792,5.5451997328,1.6262313996,1.7764953538,5.434483815,11.49549629,24.439104798,0.994383746
4.68213122712422,5.7640534618,5.7059539084,1.3978350386,5.7672667712,1.4332011655,1.655912704,5.792080093,10.33076979,7.9314108704,0.962667326
3.98898404656427,5.59347231,5.502869891,1.364111263,5.5491779834,1.370739045,1.603459469,5.609625079,8.240666852,14.21017301,0.868841395
4.72738781871234,5.5903650032,5.5014139822,1.366099966,5.5494717812,1.370113125,1.6047275376,5.517952101,8.186322929,14.420925286,0.868841395
5.6937321388027,5.6797469235,5.5633363001,1.6291770114,5.825812307,1.6515576164,1.8409157826,5.849163687,13.24098301,29.934470808,0.913769989
3.76120011569356,5.580860541,5.4989721465,1.373833105,5.5506636188,1.3711070526,1.603519741,5.517952101,8.619077962,14.69230826,0.868841395
3.58351893845611,5.54348402,5.4244983316,1.6377355604,5.4432723895,1.6549606737,1.7954529198,5.447809311,15.76305128,29.011973146,0.913769989
3.55534806148941,5.5169115044,5.4514044645,1.5397573335,5.5160095196,1.5640246148,1.7651454222,5.520902162,14.82069411,22.31560242,0.868841395
4.66343909411207,5.7064376195,5.5906251125,1.3928625245,5.5787332855,1.3868350052,1.616306201,5.495461909,12.98301779,16.64031253,0.914670004
4.46590811865458,5.6037865688,5.4368441075,1.4377519862,5.4763763518,1.443999658,1.6589395944,5.379447425,12.08924673,19.2071586,0.914670004
5.61312810638807,5.747400521,5.6900809012,1.3803892388,5.7876009304,1.3928328636,1.536380692,5.755659036,12.07891662,11.148760126,0.904006607
3.66356164612965,5.6096457958,5.505696271,1.360743234,5.5452883952,1.3577018809,1.5770679968,5.691783302,9.475521682,13.890812986,0.868841395
5.62401750618734,5.6511070808,5.5310014492,1.610456446,5.4720358094,1.6810496918,1.8125585682,5.425019606,8.207035455,27.967696992,0.907630054
6.37331978957701,5.528309569,5.4695885284,1.3892282,5.5360291306,1.4442054432,1.640076994,5.54184498,11.66903567,17.66735126,0.868841395
3.78418963391826,5.6781581678,5.5681216632,1.5987343374,5.7777870538,1.6195885901,1.8276649018,5.826292137,12.23809429,29.798837356,0.882852034
4.30406509320417,5.5176063808,5.4145458708,1.5207239916,5.4801512964,1.5464702154,1.7349333772,5.439402038,10.45322998,23.063103188,0.914670004
5.36129216570943,5.632462943,5.461755909,1.631271996,5.6040435655,1.631278453,1.7815674474,5.396972544,15.42097388,29.68437024,0.913769989
4.85203026391962,5.5003721978,5.4197730951,1.5790726073,5.460423071,1.6292669391,1.7767116854,5.456860565,15.85682726,25.28346774,0.913769989
5.26785815906333,5.7772019152,5.7207279532,1.3727121526,5.8214572356,1.3994119583,1.5623551572,5.835895238,10.44347064,5.7028715556,0.904006607
4.96284463025991,5.7727633,5.713299929,1.3586278488,5.8104017959,1.3686205345,1.5253814322,5.810539102,10.17965653,7.5425361882,0.962667326
4.77912349311153,5.7309307958,5.6597189528,1.3849634996,5.7782224383,1.3702391302,1.5377865078,5.701505989,12.05085836,14.359201132,0.914670004
4.62497281328427,5.7590743947,5.6964338554,1.3529352164,5.703765907,1.3711538974,1.6043865832,5.540558881,8.716046515,9.9072854906,0.962667326
5.03043792139244,5.7804818779,5.7189183042,1.376280859,5.7916080645,1.38369744,1.5675440352,5.864794789,10.22520963,7.9384828012,0.904006607
5.27811465923052,5.5742165774,5.470273632,1.559152133,5.5177169806,1.6510452856,1.783493153,5.628643109,8.631382334,26.06772006,0.914670004
6.53378883793334,5.5237954946,5.4601468753,1.3538267041,5.522880225,1.4141449846,1.568280383,5.570260882,13.45323988,17.06478374,0.868841395
3.52636052461616,5.5231682676,5.4153996936,1.5956681272,5.416754482,1.6058916793,1.806288403,5.41590615,15.85682726,28.682916526,0.913769989
5.71702770140622,5.783522782,5.7275718194,1.3544256562,5.8238835153,1.3432179728,1.5156061142,5.879804339,11.77895238,5.8991003626,0.91762686
5.58724865840025,5.765010866,5.6934641888,1.3631924854,5.7839820487,1.3650159646,1.5274961782,5.764989901,11.35250122,10.9813937,0.904006607
5.5683445037611,5.6148526058,5.4611598316,1.482391491,5.4148756762,1.535400756,1.7315818926,5.377944047,10.75667359,21.564673336,0.914670004
4.69134788222914,5.7749614236,5.7145020072,1.3535011422,5.5771831154,1.296648361,1.5867856214,5.332090901,10.44347064,8.6433713868,0.962667326
4.58496747867057,5.5294927988,5.4294230012,1.5204023388,5.443760824,1.5356996245,1.720250162,5.414819527,10.67696465,23.428826994,0.914670004
5.13579843705026,5.6473347714,5.4899925204,1.5270251628,5.5853830576,1.6289617092,1.7375139338,5.645661656,15.85682726,29.745810162,0.913769989
5.14749447681345,5.6124881788,5.4961364328,1.5165783946,5.5486342427,1.5984676098,1.7577252496,5.56363601,8.51404012,28.278858792,0.904391328
4.43081679884331,5.6781154219,5.5170884099,1.3125206296,5.5111113936,1.3006769873,1.4793306256,5.559308011,14.1417404,13.301605386,0.868841395
4.21950770517611,5.5600130605,5.456421672,1.5207852175,5.5325534285,1.6302171355,1.7575035252,5.495799286,9.454918911,26.450374656,0.914670004
4.46590811865458,5.6966625868,5.5626933576,1.4015914068,5.5795067077,1.475538278,1.66472532,5.474563193,10.87099144,18.339229848,0.914670004
5.03043792139244,5.6753867487,5.5581589398,1.4952206137,5.5743937655,1.438822507,1.7156921768,5.506060707,12.410053,29.473104878,0.913769989
5.88332238848828,5.783789384,5.7287586354,1.3536117878,5.8016445303,1.3050039808,1.5013880544,5.727654797,11.77895238,7.0862170618,0.962667326
4.00733318523247,5.5133897839,5.4388747377,1.4062428621,5.4965984788,1.4463966381,1.641617426,5.54418679,15.85682726,19.607584768,0.881095277
4.70953020131233,5.7869453416,5.7249648549,1.3440769769,5.489698093,1.3465982615,1.507347637,5.5286677,12.42396611,8.3327468274,0.904006607
4.17438726989564,5.4709121763,5.4123401667,1.5034363613,5.4618706042,1.5853414917,1.7362467902,5.54879041,15.85682726,23.71277311,0.913769989
5.28320372873799,5.7199141625,5.600210315,1.3936514995,5.7717119205,1.3681506369,1.5835533234,5.786502896,11.07062233,15.35496336,0.914670004
4.48863636973214,5.6322407719,5.494204627,1.3149067925,5.495291963,1.309488634,1.4744997282,5.52787444,15.50275329,14.854071232,0.89308729
4.68213122712422,5.659937693,5.528466382,1.478300085,5.6874666418,1.3994127172,1.659190346,5.674715167,14.81061726,29.38939929,0.913769989
5.53338948872752,5.61210986,5.5055214595,1.4718032355,5.6536331526,1.4107506116,1.678235193,5.638011677,8.853865415,28.28703961,0.88885425
3.91202300542815,5.5298903152,5.4418708287,1.4062708663,5.4268186097,1.4180209862,1.6442943742,5.460366309,15.85682726,18.933242818,0.89308729
4.0943445622221,5.6814543812,5.5247969413,1.4294471265,5.6706313728,1.583097031,1.7429818844,5.500134438,14.82493172,18.850263644,0.914670004
4.14313472639153,5.569139201,5.4734506679,1.4830693796,5.5911587477,1.5223254927,1.705905152,5.663026226,11.6525677,26.25401691,0.904391328
4.62497281328427,5.5817366808,5.4633589234,1.5175314236,5.4399022314,1.4747355772,1.6886139128,5.470315152,13.69796744,24.074659032,0.914670004
5.8406416573734,5.6322176936,5.4846805058,1.4985329413,5.6698310517,1.4855536838,1.7200850656,5.692423193,14.89795402,21.627546668,0.914670004
5.67332326717149,5.70604807,5.5570663754,1.4041258527,5.7395166695,1.3580544246,1.6898896654,5.722761139,14.625229,15.608511528,0.882396602
5.45958551414416,5.7552385372,5.6731611946,1.2607753088,5.7567926254,1.5322883832,2.0456857968,5.808159053,7.612202491,8.2321679168,0.961264607
4.30406509320417,5.5068868462,5.4147601682,1.5273968508,5.4421259611,1.4890551179,1.808656387,5.43495754,15.85682726,25.985092098,0.940028617
4.31748811353631,5.7160989375,5.5739805835,1.3683455815,5.5898272954,1.3295207164,1.589336787,5.416652829,14.55910434,13.03260485,0.882800326
5.17614973257383,5.754732706,5.609888554,1.317651834,5.437333546,1.2455629411,1.4577092052,5.421582072,15.50275329,11.22555694,0.89308729
6.31535800152233,5.6197040274,5.5211570488,1.47787292,5.6723209135,1.3788833129,1.6423640282,5.560447514,11.44205429,28.890743176,0.890378505
4.79579054559674,5.4633479937,5.4029865568,1.4853093987,5.448423866,1.4939500169,1.7273164062,5.417418797,15.85682726,22.682490146,0.913769989
4.43081679884331,5.579384641,5.4680609485,1.458288089,5.5223691546,1.5135599186,1.7316127576,5.41198035,15.85682726,28.43535653,0.940028617
5.75890177387728,5.7863041119,5.7213689562,1.3228535306,5.8119858828,1.329888565,1.4848141844,5.79614095,12.42396611,6.4733897484,0.91762686
5.81413053182507,5.7877531246,5.7087250598,1.3307768964,5.8032309026,1.3199935295,1.4597007192,5.783922685,13.28378977,6.0369991236,0.91762686
4.68213122712422,5.782800953,5.7011542782,1.323732078,5.6945129396,1.3082007128,1.473974845,5.591360416,13.83990203,6.9928411724,0.917467498
5.02388052084628,5.7831353506,5.7211083316,1.3382101902,5.7493654305,1.319690422,1.5942317252,5.754191262,10.97300464,7.549263545,0.961264607
5.53733426701854,5.772848174,5.688875725,1.247447059,5.7955523818,1.3425690021,1.6670876048,5.811540013,10.18857789,6.608640251,0.915700834
5.46806014113513,5.7728951106,5.6951538399,1.2423536008,5.7043566694,1.325150034,1.7598451084,5.423095451,9.608010981,7.513112392,0.959907222
4.61512051684126,5.7650893594,5.6376555198,1.3373555402,5.6467190045,1.316970624,1.5067817584,5.595241203,15.03625688,7.7402101404,0.917467498
5.50938833662798,5.625647784,5.485539288,1.510503324,5.6668683688,1.4939037975,1.700707587,5.632343089,17.4102829,20.72402036,0.88885425
4.34380542185368,5.775096762,5.6922240366,1.2396666666,5.773322036,1.2240158286,1.5378005882,5.482115274,11.14893192,6.0074411886,0.919479309
5.31811999384422,5.5571413999,5.4527364503,1.4660166471,5.412994411,1.4840674254,1.714442657,5.442631091,15.85682726,25.411515486,0.940028617
4.11087386417331,5.5686357026,5.4734859626,1.4702391146,5.5243933093,1.5101676859,1.6640988774,5.372430987,12.52147926,25.760555088,0.88885425
4.31748811353631,5.7304506225,5.573663533,1.3545841055,5.5052270282,1.3502583488,1.5201720298,5.478428282,16.06924891,9.920738825,0.917467498
4.79579054559674,5.489882767,5.4083424256,1.4597517974,5.4502703104,1.483698539,1.752740358,5.468509412,15.85682726,20.333681106,0.940028617
4.969813299576,5.6106672544,5.5172353086,1.4664405858,5.5809887308,1.4193564359,1.6815033798,5.553452094,8.887924748,26.977015546,0.88885425
5.11198778835654,5.6722787892,5.5278415054,1.398846745,5.61844583,1.3917577102,1.7018271856,5.646604551,18.0170866,13.98971908,0.917467498
5.04342511691925,5.6632254788,5.5013069682,1.311559021,5.6479858633,1.304316372,1.4930179346,5.689887524,15.50275329,13.37724108,0.89308729
5.06890420222023,5.5337256029,5.4295271781,1.3730294588,5.4685246129,1.4762381606,1.7105719144,5.468780518,15.85682726,17.64981948,0.89308729
5.93489419561959,5.752531617,5.624410569,1.311575317,5.7317431948,1.2746106645,1.5036238616,5.762249231,15.50275329,9.619109642,0.89308729
4.97673374242057,5.4982165006,5.415937193,1.4833761632,5.373364077,1.4626676266,1.7851275928,5.345483294,15.85682726,22.706330374,0.940028617
4.93447393313069,5.61594566,5.5216138064,1.466165965,5.5995486828,1.3789661761,1.6614862092,5.673339463,9.750905808,27.493619036,0.88885425
5.35185813347607,5.7983661132,5.7355430839,1.3167838765,5.8062565582,1.3747706748,1.5700348476,5.798290551,12.63749642,5.7029785552,0.91762686
5.93489419561959,5.775447165,5.6909328785,1.2363974185,5.7368668705,1.2145469432,1.4746926634,5.665696375,12.60474682,6.010946318,0.969406454
5.98393628068719,5.7809604961,5.7077034722,1.3603288499,5.8165081147,1.2912963574,1.520600883,5.886251072,13.83990203,5.483523765,0.917467498
4.07753744390572,5.5990412943,5.5056097758,1.4369753455,5.5854935004,1.4238275934,1.7053394146,5.629914516,14.67770332,26.482000356,0.940028617
4.0943445622221,5.6603057424,5.5314745196,1.4687675112,5.6499323801,1.622274613,1.783534307,5.623221205,18.75682359,17.335705224,0.882396602
4.79579054559674,5.6085291602,5.4629891369,1.5200128899,5.515303585,1.4697209546,1.6643014836,5.384199588,17.48504048,21.713595146,0.88885425
5.00394630594546,5.8040277384,5.7405061164,1.2745925944,5.7635064464,1.4310341505,1.652418521,5.739115933,11.14391519,6.4974409454,0.91762686
5.34710753071747,5.7963705935,5.7246432135,1.2560719535,5.7085791554,1.262839368,1.6704113894,5.639597744,8.724852403,6.72122709,0.91762686
4.77068462446567,5.7956600072,5.7192359917,1.2444050639,5.68069014,1.1832639385,1.5072387224,5.629745723,10.69473789,6.479206539,0.913340433
5.40267738187228,5.7693392924,5.663979237,1.233929907,5.8082027982,1.238758715,1.4478830904,5.776329186,13.5892647,6.974843555,0.989254485
5.69035945432406,5.764722317,5.668431211,1.247720788,5.6337167721,1.231944971,1.550743037,5.490234597,12.60474682,7.729914452,0.990906003
4.74493212836325,5.5958585844,5.4988565977,1.4460534409,5.588762885,1.500357229,1.7216480316,5.616086768,14.67770332,24.007995418,0.940028617
5.70711026474888,5.6399210051,5.520006613,1.5198972375,5.6852661985,1.5250034682,1.706031341,5.762530742,18.97045518,18.414621608,0.88885425
4.30406509320417,5.615732977,5.459673978,1.3457879155,5.5900917728,1.3546186578,1.662413349,5.64227419,15.57313946,14.8094827,0.89308729
5.54126354515843,5.692439187,5.5402483014,1.3220329507,5.643025661,1.2973625475,1.5763226296,5.651012946,15.50275329,12.138756744,0.89308729
4.57471097850338,5.6726668858,5.543954247,1.4276730698,5.553969467,1.4627594857,1.702236392,5.705542773,18.75682359,12.448918002,0.917467498
4.30406509320417,5.668154001,5.5519337794,1.4891892238,5.685732585,1.629511485,1.779777953,5.648482235,19.15744006,16.55994501,0.882396602
4.02535169073515,5.6214122528,5.5175700812,1.416332897,5.5654938228,1.5796165474,1.705709848,5.622265013,10.7947904,24.01462175,0.88885425
3.68887945411394,5.4921472024,5.4137224491,1.42518025,5.4842509929,1.570108781,1.752740358,5.523742981,15.85682726,17.770533726,0.968603899
4.85203026391962,5.811808184,5.719570649,1.236783632,5.7463683947,1.171941542,1.4186207654,5.66102278,12.34074914,6.324360531,0.969406454
5.88332238848828,5.7399114574,5.6549106428,1.3044535748,5.7688917314,1.257148981,1.6130838012,5.752216723,9.082540749,7.675627191,0.990906003
5.04342511691925,5.7364513126,5.6174474359,1.319006072,5.7112778075,1.3514459312,1.632254365,5.617160256,15.50275329,8.491285296,0.89308729
4.64439089914137,5.797129975,5.6640251834,1.2408908286,5.7025510414,1.2110213145,1.420253397,5.592905045,14.71452009,7.4692939934,0.989254485
5.11799381241676,5.7545766763,5.6206096101,1.2481746288,5.7086148156,1.2342726735,1.448871611,5.709222102,14.78378029,8.7534438684,0.989254485
4.78749174278205,5.710438338,5.5533787565,1.3861650625,5.487646193,1.4313132663,1.5936014646,5.423963992,18.0170866,8.421545489,0.917467498
5.60947179518496,5.500730765,5.4184218748,1.4634824074,5.4191517538,1.424941707,1.7748531194,5.4124497,15.85682726,19.194626924,1.006352747
3.71357206670431,5.7909735904,5.7182342791,1.3818697678,5.7749397248,1.3449390284,1.625884058,5.835931163,14.15998601,4.514870125,0.917467498
4.81218435537242,5.8135078665,5.749729455,1.3002557225,5.7912129266,1.484073913,1.667479973,5.78430062,12.88633763,4.359058188,0.917467498
5.16478597392351,5.832907372,5.757780143,1.2629769985,5.8170102769,1.2667486645,1.5971906904,5.813714782,9.933814068,5.354878195,0.913340433
4.02535169073515,5.5741602114,5.4541002712,1.475892168,5.5346063013,1.5151210544,1.6640609064,5.400324453,15.17716451,21.38953227,0.88885425
5.23110861685459,5.7584632301,5.6413103929,1.3861524487,5.5279865857,1.4152093295,1.5807023624,5.53898124,16.56915715,5.9796335436,0.917467498
5.19295685089021,5.7410910227,5.6523732405,1.3172034034,5.6789411368,1.1978102625,1.565173234,5.622003824,13.06258956,9.866426724,0.976788674
5.24174701505964,5.6296486954,5.4775261422,1.510560579,5.4447465348,1.5175112465,1.657470418,5.371230331,19.38867324,18.52441606,0.88885425
5.37527840768417,5.6655587375,5.5312422135,1.5029899865,5.6504123326,1.523015752,1.7028706254,5.637613103,20.14824169,16.06993354,0.88885425
4.30406509320417,5.610878158,5.496379593,1.412913213,5.601625575,1.381924923,1.698435377,5.416450959,13.14152259,20.56466391,0.88885425
5.43372200355424,5.7214219733,5.5713255643,1.2580386886,5.5903451146,1.2650627552,1.472628363,5.593329673,15.1517893,11.197468498,0.989254485
5.19295685089021,5.7023078694,5.5462527129,1.2525372966,5.5783879142,1.2905531252,1.47016464,5.486869668,15.53230854,10.910194226,0.989254485
4.48863636973214,5.5666070494,5.4340987367,1.4201664624,5.635040874,1.4202029262,1.6325089854,5.670760468,16.43089334,19.398573846,0.88885425
4.79579054559674,5.5307235867,5.44036478,1.4460015923,5.4386090043,1.4454625814,1.804400526,5.450660713,13.63121642,18.065466202,1.006352747
4.11087386417331,5.692932782,5.530655362,1.442371943,5.582179569,1.5733041072,1.8257268408,5.6019015,9.740923115,20.23023483,0.940028617
5.11198778835654,5.8461404024,5.6847493664,1.238239547,5.6253641144,1.2246481955,1.4110377716,5.477928582,15.53230854,9.0219826018,0.989254485
4.26267987704132,5.4789779969,5.4082146455,1.374766467,5.4555502858,1.5785760866,1.7654439404,5.435778594,15.02558141,15.600903902,1.006352747
3.68887945411394,5.6196664089,5.4634652106,1.3968205506,5.4794649492,1.3077790605,1.6826768,5.374359384,15.50275329,12.750631274,1.006352747
4.78749174278205,5.63009133,5.4584613658,1.468426648,5.4684323222,1.5288972665,1.6364113636,5.445198189,20.14824169,16.93896577,0.88885425
5.42934562895444,5.6985181321,5.5402823421,1.4003101508,5.6762230784,1.4758340108,1.7335505796,5.728538835,11.46645284,19.478071158,0.883325772
4.4188406077966,5.6960085674,5.5203216836,1.4255123092,5.63074748,1.488916029,1.8061535766,5.58691358,10.30743048,18.841947902,1.006352747
4.04305126783455,5.7374567226,5.6216038,1.441541043,5.6958445908,1.530535208,1.727635887,5.766435131,20.14824169,13.077413828,0.897874671
3.52636052461616,5.7644002625,5.6472166265,1.4254828645,5.7404958552,1.4175885476,1.65046063,5.629770072,19.55863631,10.0374683,0.912650537
4.11087386417331,5.8003048036,5.7156606948,1.3428096544,5.731787412,1.473243819,1.672746833,5.566646938,13.99994937,4.0167803928,0.917467498
