"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
1.766513555,1.8465847016,1.8537635112,1.8857618242,1.9273674316,1.9420983345,1.9637766476,2.0297933194,2.0654540492,2.0851533111,2.200747997,1.481351592,1.6386335548,1.7567383118,1.8561854468,1.9247021654,1.9783185,2.0436835468,2.086299384,2.1395161808,2.2296462174,2.496743734,1.479786717,1.621161161,1.732422677,1.8310425405,1.90904058,1.9915272805,2.043667519,2.0837340155,2.130849787,2.1895018755,2.496743734,1.407236488,1.645699267,1.7891884478,1.869237033,1.9343287738,2.007177165,2.057940085,2.1144698038,2.1843323448,2.270942847,2.605152003,1.407236488,1.6824928003,1.8234581758,1.9024550404,1.974399737,2.0387815005,2.1086880136,2.1866801637,2.2961096264,2.4551571695,3.929232797
1.622943512,1.7609854218,1.8721490878,1.900994203,1.928257221,2.013200682,2.0306164206,2.0461571354,2.0519745632,2.0968014784,2.11865457,1.479786717,1.5482185208,1.644936539,1.842810503,1.9112821746,1.985994203,2.0465687976,2.10922237,2.1882614834,2.2589102134,2.409252311,1.465095993,1.6131071266,1.7415405626,1.8737126173,1.9614034438,2.034407758,2.1155855656,2.2219298181,2.3557572718,2.5323766414,3.471641091,1.407236488,1.644555175,1.8211122248,1.9324396624,2.0314657954,2.12494416,2.2327344742,2.3825089857,2.5530428854,2.8136240162,3.929232797,1.407236488,1.6622173828,1.8145523958,1.92433763,2.0319375818,2.116518316,2.2205207252,2.3881591136,2.6002155052,2.7953586392,3.929232797
1.47647468,1.4844253228,1.499842516,1.5074155498,1.5599632034,1.58519769,1.6001120644,1.61421781,1.6242882958,1.6531575962,1.698797672,1.376032907,1.4779444164,1.5159233082,1.5719450202,1.595727243,1.615686409,1.6552143354,1.7138710354,1.7856775446,1.9709331972,2.251180589,1.376032907,1.5191867182,1.586525197,1.6185368392,1.6728021484,1.7766254575,1.8868845,2.0046044842,2.1452362148,2.244322583,2.593485108,1.2871734,1.5184766926,1.5946796618,1.6474765558,1.7323356384,1.8363128645,1.9418150122,2.0386654727,2.1298885592,2.2372597103,2.593485108,1.276932386,1.5098134248,1.5938983912,1.6486526708,1.7166134202,1.810420631,1.894099108,1.988035623,2.0873347924,2.2240487356,2.593485108
2.329720716,2.3364282358,2.3413363366,2.3526757714,2.3888042626,2.405310997,2.4279873582,2.452892571,2.4942459948,2.5311054392,3.10752773,2.007599318,2.2083976784,2.264853685,2.3425420262,2.412710043,2.464795567,2.5668565124,2.7621626598,2.9074481496,3.1095535596,3.929232797,1.562536743,1.979766411,2.11865457,2.2231985585,2.32939659,2.4425002555,2.556258589,2.682145098,2.791255734,2.906343492,3.929232797,1.479786717,1.8088780395,1.947072507,2.057197255,2.1860858718,2.2962434155,2.4277527346,2.57290088,2.7259434614,2.8368277235,3.929232797,1.447508099,1.7262476554,1.8862915264,1.9993015336,2.0901876596,2.2008327455,2.3296558908,2.4654327944,2.62824194,2.7927951729,3.929232797
1.586253708,1.638191782,1.6735695834,1.6747752204,1.6822769698,1.688394373,1.7017918024,1.7138959352,1.71926428,1.7237687296,1.736749872,1.451889685,1.546836135,1.5902193008,1.6283544074,1.659853231,1.686157439,1.7004213876,1.7230627792,1.7595315986,1.7986297408,2.002287639,1.338196249,1.490056948,1.565105615,1.601246074,1.643263257,1.6745160985,1.705783293,1.7500364025,1.799090209,1.884841286,2.314066496,1.246329582,1.459035786,1.5313759692,1.5912532308,1.636962344,1.676251321,1.7183477656,1.7788923788,1.8577646504,2.0085202388,2.554952941,1.137533037,1.4451636695,1.520879836,1.5921899405,1.646197954,1.6968591645,1.756745977,1.839281667,1.925823529,2.083731379,2.554952941
1.416273365,1.4686029186,1.5292413044,1.5655737262,1.6159013012,1.6502392875,1.7042985394,1.8277829951,1.8646179982,1.9254831393,1.984381376,1.347445992,1.4972823996,1.594252424,1.6930041894,1.7549127262,1.820592605,1.8696088658,1.9072406306,1.9971251756,2.1058974664,2.531413723,1.276932386,1.4978923143,1.5955136942,1.6549866994,1.7048475494,1.7529580025,1.8161296132,1.8722795044,1.9465561374,2.0841353815,2.548806138,1.276932386,1.5039101762,1.5794864776,1.625433947,1.6796525814,1.7220350885,1.7749027322,1.8492611093,1.9371835326,2.0772369687,2.549277683,1.172720644,1.4989276918,1.5730154518,1.6138313862,1.6588781586,1.713728261,1.775808253,1.863122595,1.9502718168,2.1056717562,2.641754194
1.522326087,1.591354745,1.718319582,1.8796328215,2.007144416,2.0490927535,2.237820652,2.308448849,2.345044334,2.497290731,2.548806138,1.416273365,1.5569062235,1.605080163,1.6239096855,1.70197962,1.7492910765,1.823109813,1.947972294,2.075664621,2.2504343,2.548806138,1.347445992,1.497401746,1.565040568,1.595839557,1.627313384,1.688210258,1.751714578,1.831633345,1.949934869,2.110205409,2.548806138,1.276932386,1.4938358258,1.570621142,1.6140175512,1.666435899,1.733686786,1.8130433052,1.9024814322,2.0105550216,2.1596902288,2.548806138,1.276932386,1.5257822594,1.596982861,1.6495280728,1.7042891304,1.772064621,1.8577735296,1.9462384658,2.0647264554,2.1920838794,2.593485108
1.546930027,1.610547076,1.6708800344,1.74443717,1.7767460532,1.840026939,1.8593887456,1.8669206512,1.8707991166,1.8826970562,1.947772379,1.37243735,1.533272975,1.572453612,1.602252174,1.668731148,1.71161006,1.779352089,1.864901721,1.967735949,2.12285098,2.442009548,1.282826257,1.4979006585,1.583170332,1.648016775,1.695082012,1.7518544755,1.838955328,1.91939659,2.025128048,2.1616726345,2.554952941,1.282826257,1.4959255242,1.591692945,1.6631959249,1.7154717134,1.789108823,1.8680785728,1.9677418878,2.0809232112,2.2561009193,2.601980904,1.282826257,1.49856809,1.6011675514,1.6746127822,1.7466322248,1.827424552,1.9121263084,2.0068860702,2.136009286,2.3081036212,2.634275933
2.124239045,2.1365758908,2.1760250768,2.2042066628,2.2304017184,2.271763512,2.3449589086,2.3587425062,2.4146245562,2.4656908114,2.579466667,1.728646036,1.8857013474,1.9840283376,2.0895520544,2.1803761556,2.229842626,2.276156283,2.356335615,2.4199517816,2.4687829852,2.706619096,1.481351592,1.8679477753,1.9830785338,2.0546677462,2.1327605114,2.230000256,2.312104442,2.4117755569,2.5635311102,2.7858690364,3.929232797,1.479786717,1.8330595172,1.9682120714,2.0498430008,2.1327011422,2.2231985585,2.3421707416,2.5020352428,2.6824330706,2.7995218377,3.929232797,1.465095993,1.810811594,1.938927536,2.02748836,2.101811879,2.177740665,2.279749059,2.419038151,2.573075874,2.762483205,3.929232797
1.845268201,1.8969843135,1.9742707928,2.0565287805,2.0935937936,2.1226499575,2.1409565214,2.1978678743,2.3316837382,2.4187058002,2.704271441,1.733692229,1.942538518,2.060920546,2.1769222975,2.281710716,2.3623966805,2.488547929,2.6257925835,2.798746803,3.0211895025,3.929232797,1.568063859,1.855531166,2.007260734,2.1243602994,2.2211014872,2.352896718,2.4541492176,2.5776622248,2.7042466974,2.850615993,3.929232797,1.53719402,1.7644492044,1.8956855964,2.0281243796,2.1456924468,2.261497261,2.3720824896,2.4918876386,2.6749232052,2.8230287728,3.929232797,0.90795917,1.681380222,1.822907908,1.923006847,2.043667519,2.157179028,2.276863939,2.424813129,2.58610976,2.785340429,3.929232797
2.062619949,2.0724461306,2.1030101674,2.1549943746,2.1852058994,2.268384996,2.3378974882,2.3564247203,2.3728709976,2.3952648937,2.418034612,1.568063859,1.6810013232,1.8491702022,1.9060933659,2.0504771354,2.106972549,2.1743346626,2.2309930523,2.3021521574,2.3907975791,2.57984416,1.430606813,1.6667378516,1.7656549258,1.8512453545,1.9136789766,2.000269403,2.0697494344,2.1714125315,2.2640099234,2.4073288022,2.828915431,1.430606813,1.6808549684,1.779017785,1.85789501,1.9226506678,2.018664156,2.1035650486,2.2015583,2.317111811,2.5533974922,3.638141048,0.823327233,1.6295656264,1.734668713,1.8441257123,1.9297702778,2.042764788,2.1554882364,2.2957977154,2.4682383558,2.6857120982,3.929232797
1.780812393,1.8121822329,1.882458619,1.9039062509,1.9310532994,1.965034953,1.9797515434,2.0103054386,2.0929192838,2.1685008357,2.313937766,1.430606813,1.6796328316,1.7320715184,1.7944937972,1.838326752,1.906051352,1.957070281,2.0277955328,2.0942251322,2.2064431728,2.313937766,1.388553453,1.6124167776,1.6862426474,1.7682621314,1.838472425,1.893913896,1.957464518,2.0444989888,2.167200458,2.3028189436,2.711888052,1.388553453,1.625918159,1.71293153,1.812419437,1.879246036,1.947686104,2.027396419,2.104302302,2.192350725,2.310604604,2.711888052,0.823327233,1.6126738452,1.718678379,1.8235767575,1.9106298724,2.00574744,2.09115197,2.1841310956,2.2817230062,2.4489611598,2.832723725
1.413395226,1.4427484082,1.4607880926,1.466112225,1.5008196758,1.532746149,1.5685875872,1.5870085936,1.6223272636,1.6873662404,1.757641432,1.284680477,1.383942268,1.4439280478,1.5312769946,1.5901889856,1.641211765,1.73866965,1.7976808186,1.8752048154,2.0648850494,3.019011424,1.284680477,1.4133137082,1.5280577202,1.5929538379,1.676362796,1.7709432205,1.857765771,1.9475269763,2.1198784086,3.0872485935,3.712409889,1.284680477,1.472623964,1.576608491,1.6449648748,1.7282292488,1.810524297,1.9031479632,2.0439153236,2.3133256604,3.2406695994,4.128953964,1.284680477,1.4953019271,1.572423364,1.6316141391,1.6922854564,1.7806466175,1.881868628,1.9984577327,2.2757391646,3.2300542708,4.128953964
