"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
5.506912529,5.5099613552,5.5132524916,5.518027759,5.523004907,5.52437799,5.5286811058,5.5310906078,5.533665572,5.5393580288,5.545843323,5.352991164,5.493023028,5.505860405,5.5170155332,5.5257481126,5.531361685,5.5408397434,5.5547268296,5.567658881,5.5890090406,5.715551866,5.207679355,5.3276428365,5.387334422,5.4698831125,5.501698562,5.523726802,5.53952929,5.563064816,5.598663158,5.645609718,5.724276006,5.175206831,5.2825221118,5.322610611,5.3792277292,5.4516304524,5.502699518,5.5328633678,5.5725110683,5.619272225,5.6637061347,5.796419104,5.150832513,5.2603365732,5.3074073022,5.3569248597,5.4377832056,5.5024855535,5.5437061802,5.5895345156,5.6326645174,5.6729418001,5.796419104
5.232804098,5.2663827172,5.2811491778,5.290487803,5.3074972062,5.321261365,5.330395369,5.3374126168,5.3423828022,5.3588052256,5.363369889,5.162311115,5.2329133526,5.2759477248,5.2936604106,5.3125018584,5.3240292,5.3382322882,5.3594098534,5.3951231646,5.503470999,5.734787369,5.135478326,5.197986867,5.250478367,5.2797731835,5.312677277,5.3345444245,5.381948929,5.4186910965,5.465374763,5.539093135,5.734787369,5.087871232,5.2016787716,5.253272477,5.2887015254,5.318983228,5.349846601,5.3956461892,5.4416346856,5.4919531326,5.5337858358,5.734787369,5.04036308,5.205280191,5.25339515,5.2862332245,5.312200801,5.337757052,5.377928964,5.424454091,5.481067732,5.5340035195,5.734787369
5.407785635,5.4283842488,5.4489167574,5.4748067309,5.4876180472,5.5183598475,5.5228381798,5.5302830654,5.532153796,5.5448188392,5.55519284,5.271961015,5.325201678,5.3784217026,5.413807502,5.4494713314,5.474477828,5.5060923722,5.5361579976,5.5680429694,5.636142921,5.674760314,5.233670443,5.326871567,5.3784861528,5.4399837442,5.4872841726,5.530418375,5.5644169934,5.6100203162,5.6370171268,5.6774289112,5.778200619,5.233670443,5.3209197319,5.3590764766,5.433978481,5.4930127238,5.541116576,5.5829654694,5.6244345569,5.669883032,5.7040012693,5.788881978,5.233670443,5.3237576586,5.3613795544,5.430744046,5.49582494,5.537924042,5.5746133646,5.6228865738,5.6726389248,5.7239730202,5.975953063
5.504050096,5.5494803045,5.564220539,5.5673856,5.571067164,5.5961501555,5.605523121,5.635933317,5.64501362,5.650342382,5.69013033,5.299451978,5.423513485,5.501052073,5.5235076485,5.556573486,5.579721471,5.612034525,5.6269640925,5.645508579,5.6741098265,5.778200619,5.236859442,5.317183683,5.356031294,5.391238479,5.433483841,5.474902778,5.522302667,5.565628535,5.620854216,5.652996398,5.778200619,5.233670443,5.3117495012,5.341776447,5.3746848044,5.422107495,5.474477828,5.5236926352,5.5760715472,5.6344435052,5.6898920172,5.990618751,5.233670443,5.3187424732,5.3517336878,5.3992676468,5.4620430364,5.521085947,5.5642183766,5.619061494,5.670416004,5.7176782392,5.990618751
5.18956481,5.2110890578,5.2137442674,5.2193248518,5.2329606974,5.250478367,5.2644451164,5.2740645136,5.2783044676,5.3059748336,5.321301359,5.15433188,5.18956481,5.221582656,5.273338107,5.296845291,5.324441713,5.349846601,5.376909422,5.409406258,5.44724983,5.602659332,5.04036308,5.1731118415,5.204899861,5.254650608,5.290542348,5.3200254665,5.338006645,5.366449916,5.400397611,5.4689274915,5.602659332,5.04036308,5.1807281401,5.2262182686,5.2584011826,5.2886739568,5.3152067285,5.3384874914,5.3719937819,5.4155597734,5.509691978,5.734787369,5.04036308,5.1977865194,5.236346841,5.2675814592,5.2963125104,5.322713153,5.3543871442,5.4004587928,5.4614791462,5.5315093564,5.985637683
5.229884525,5.2875871928,5.3111241956,5.3314333832,5.3504699972,5.379593223,5.4324349278,5.4377834322,5.47233564,5.4976657128,5.528639403,5.175206831,5.2590779964,5.294182271,5.3136355432,5.3398337462,5.431097915,5.4863676322,5.5092589996,5.5297669236,5.5588166122,5.615387625,5.175206831,5.2501173498,5.2868149664,5.322598311,5.3651533018,5.438585061,5.4851929674,5.5138070689,5.5328282154,5.5609566692,5.643320735,5.160530505,5.2561102975,5.3064598578,5.339625064,5.3993609324,5.4568833325,5.5025484782,5.5322934146,5.5652120454,5.633356359,5.724276006,5.160530505,5.26174998,5.306841743,5.343232428,5.392249025,5.451542274,5.50910696,5.552160012,5.608777538,5.662813398,5.832283478
5.410785264,5.4957843757,5.5512597236,5.5685612542,5.6018237106,5.612506772,5.6260981246,5.6320865737,5.6359306436,5.6426932044,5.645219453,5.271757277,5.3812880245,5.477076478,5.551357179,5.596574426,5.6223957805,5.636064443,5.6458855075,5.656503843,5.692039366,5.72056677,5.207679355,5.3554021904,5.4697495572,5.5235297048,5.5523002578,5.60383835,5.6334104246,5.6496530052,5.682324974,5.7041966052,5.796419104,5.186156471,5.3575674412,5.4309479946,5.4941346236,5.5277535708,5.554573964,5.5983775908,5.6306960384,5.6524153174,5.692512253,5.796419104,5.125599044,5.307601919,5.368953776,5.429513759,5.481901017,5.524132051,5.562564191,5.606850996,5.640039911,5.681495633,5.862585143
5.481623782,5.5275475538,5.6032437414,5.6284485787,5.6609245652,5.672441785,5.7067736382,5.7293596266,5.732393217,5.7401926119,5.770769121,5.340016312,5.395787161,5.4608555914,5.5142011925,5.5607719916,5.6024096615,5.622312371,5.6424976191,5.6554621738,5.6836439062,5.770769121,5.211767655,5.3434947937,5.3815110748,5.4353976825,5.483970696,5.549974222,5.601200963,5.6270350771,5.6456478568,5.6700219392,5.796419104,5.186156471,5.3300765518,5.3750374012,5.4262137414,5.4681194308,5.539337196,5.5951261428,5.6278500064,5.6493578406,5.6931627298,5.830932355,5.125599044,5.320585791,5.3704720454,5.4157401494,5.473847777,5.5316927845,5.5865848056,5.6294947574,5.658712129,5.7062731538,6.016271831
5.441389075,5.4532188808,5.4968775434,5.5534642436,5.6033584296,5.6096793995,5.6129583774,5.6323524873,5.6534119306,5.6913017899,5.709644785,5.216416333,5.3213981398,5.3644254924,5.3821192936,5.405977568,5.435328558,5.4512634974,5.4927358884,5.5437400066,5.603318016,5.709644785,5.216416333,5.331057828,5.3640977036,5.391347609,5.4271130954,5.461031007,5.5079128642,5.5638804092,5.630968709,5.6852332828,5.876885553,5.216416333,5.338941425,5.37714484,5.424962236,5.473757942,5.539572604,5.595353435,5.630432428,5.658034424,5.737262816,6.016271831,5.163192579,5.3320992644,5.3788259988,5.4307328841,5.4919397264,5.553248492,5.6088966134,5.6435023959,5.6846484596,5.7708502033,6.161949244
5.179612199,5.2166647962,5.2382792954,5.2741206662,5.3045993822,5.324327572,5.345461151,5.3930310346,5.40833854,5.4264383304,5.463235238,5.13995312,5.2456756442,5.307471139,5.3417016092,5.397575682,5.481838905,5.528264502,5.6005989954,5.6942461986,5.7589535588,5.833551609,5.13995312,5.3223303341,5.3691606882,5.4334350965,5.5001597674,5.5452155185,5.5981983568,5.6373094793,5.683321975,5.7258522449,5.840308332,5.13995312,5.3068998548,5.356278287,5.3924495314,5.4521454856,5.518653881,5.5691844554,5.615668079,5.6590627646,5.7044010942,5.840308332,5.119670384,5.2891636808,5.3401999022,5.3766425837,5.4214019898,5.4840312015,5.5446366158,5.5993695051,5.6473798058,5.7008897633,5.840308332
