"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
10.21565861,37.235601963,45.701335888,54.924572015,75.493864408,95.8987394,149.1740914,198.7034409,206.51366318,249.29302176,281.5160331,10.21565861,58.019959322,149.97858678,181.08711348,205.76102882,231.386524,270.95198208,284.6413655,304.98253096,326.60870388,345.2876758,10.21565861,84.053948495,177.6772579,221.57796242,261.77122136,280.3294535,292.1028268,302.70937715,311.96940102,319.52746675,345.2876758,2.622946951,86.279301011,187.36914308,233.52253829,268.90877382,281.48551155,291.586762,300.24561677,309.26281918,319.76122824,345.2876758,2.622946951,54.955483658,165.01827154,205.5710778,249.91657208,278.957998,291.5609368,301.81325596,312.06321608,323.38291006,353.5304935
277.8325909,282.6675938,299.825232,303.5181971,307.210275,308.7976278,313.6383337,315.51436035,317.3991943,321.44220555,321.8593481,7.881288546,191.88576805,235.9749373,274.55224365,289.2824446,299.13851675,303.5535809,308.5402462,312.9731316,317.303023,343.2335364,2.622946951,39.95508264,174.0335027,226.9195286,268.1507924,285.2347199,299.3685037,308.0268742,315.3573083,324.2656104,347.6601197,2.622946951,39.648997236,138.60883638,188.30399324,231.76664716,270.7968391,292.91094066,304.22971252,314.09449262,328.47390948,351.8029229,2.622946951,54.094666644,149.58918798,191.22601152,227.45695446,262.7653567,283.46371504,298.82721824,312.06754336,324.51477012,351.8029229
128.02598,139.7297989,151.69912862,164.31652064,167.50391552,171.4421201,176.11561636,183.35049596,210.82040534,232.4580985,239.2932514,40.2503247,87.6995133,155.911092,167.0442112,178.7372814,195.6968578,212.860749,231.0539537,255.4161263,299.3422079,344.5616593,21.16421392,85.65201138,122.0337644,147.1414463,170.1200618,185.77287795,200.1465148,221.80449575,241.2756349,283.6805378,344.5616593,10.55197221,86.243580566,123.7630778,151.80521869,169.48081622,181.6757095,196.1171163,209.24636159,230.58904146,266.56934088,344.5616593,10.55197221,75.166681958,104.30363478,134.80607708,157.60525652,172.9196958,187.85770468,201.68930814,223.37438464,259.33124708,344.5616593
141.1622643,154.23793368,195.53732844,252.6411066,297.72859408,312.9658885,320.4998771,323.81658098,328.90156862,332.43123402,346.6558483,8.566865346,43.922544262,132.41495082,171.12870232,205.23082424,292.032403,305.37723376,314.73976924,322.38082766,328.92404086,356.9000139,4.10506812,38.780338815,94.442834318,155.28889883,197.9527294,260.19014255,301.87189028,315.1376212,326.01980604,336.00624559,356.9000139,4.10506812,58.847422235,134.25284484,176.81040149,208.73903892,250.56872745,290.5480799,311.16461593,325.04391242,336.30103403,357.9651247,4.10506812,55.799327,117.2715436,158.7429716,187.4990075,212.9279118,251.2949425,288.5137002,313.1647129,331.288916,357.9651247
164.1879933,172.79628798,177.03909158,179.04338638,179.87644198,183.34821525,187.26233124,188.92698679,194.3953948,200.53954682,207.146474,30.19194368,168.451018,185.4071976,190.84610905,194.9892436,199.5021743,204.9061448,215.57610135,226.8434032,241.88567315,306.2970393,6.867186959,168.06007538,190.97602728,199.92813514,209.70727316,218.3281304,230.60725318,248.71534308,265.181763,303.55505312,342.9017359,4.135212612,157.63070596,189.08987204,200.02952954,212.09894238,224.4520473,239.65996188,261.61897556,299.20505286,320.42635962,347.3331695,4.135212612,118.0467445,182.6683382,196.6305735,209.9989907,223.9151661,240.3355893,264.5946306,300.7820487,322.4684002,356.9372234
193.3428008,202.84829879,206.99260248,214.56700498,221.27425704,226.57254025,229.68679076,231.44330203,233.68174446,235.55458166,239.7967322,76.9711599,187.12177375,197.3561811,208.71921005,216.53020914,220.58765565,225.66201484,231.15754484,238.08222606,250.25804368,271.7890663,15.71353528,158.03784927,188.64567018,199.55469101,208.92348034,217.0303745,224.18606056,231.15754484,241.89428948,257.8575616,294.3843561,6.867186959,117.80458576,178.05531514,192.15467368,201.83284806,210.1851249,218.39068112,228.29164646,239.54303516,253.87966346,309.8389438,6.867186959,111.00914064,172.96797058,191.22349198,202.79354592,213.0096221,223.35812422,234.78730725,249.24885968,271.75246891,342.9017359
114.3182238,126.14078825,145.88046674,164.59818671,169.14957106,187.5040597,205.9560529,219.68239955,231.15814334,240.13655227,246.0195332,64.87019385,104.70238446,120.16905806,151.51276632,173.2995653,206.9972721,223.13421562,228.55404794,237.46329232,242.77646996,268.8983274,54.09284429,107.3803343,149.7989194,199.34649068,211.18419692,218.5992394,227.397306,234.36276674,241.00542094,251.52742106,275.8722516,17.21256064,108.3662492,167.6734038,196.0165142,209.2131433,217.5411679,225.5711509,234.6657892,244.4504131,260.1422572,347.6601197,6.867186959,84.564419228,152.24008256,182.56548354,196.86882132,209.11538665,219.26338188,230.46292423,244.98292072,267.57908965,347.6601197
180.264601,181.65610704,183.5908402,184.84279606,185.46166174,185.7500824,189.29579248,192.1084114,193.81820146,194.52613826,201.8458187,111.3113782,166.080036,175.43533292,179.12409922,183.86648268,187.4009319,189.52633528,198.68403544,208.7327693,220.78562038,332.7076178,12.20917157,156.07723917,166.94264116,176.20098688,182.67644892,188.9312945,201.6394686,217.99720447,238.48404182,262.55241236,353.6845657,5.054181681,130.50645722,164.72430622,174.75242826,184.15138276,193.6271804,206.25522484,220.9131738,241.71530552,272.8749093,353.6845657,5.054181681,83.542079815,142.47184094,168.29032092,181.77149236,194.57928015,210.15302856,223.07139582,241.82639694,272.04171208,353.6845657
155.3244479,214.54687283,233.97167972,241.50875485,245.83007994,250.41629185,257.13991312,261.35707157,263.93795088,269.96598181,275.3420275,63.84898812,152.79945812,182.00434258,217.58051176,228.66724844,241.5307009,249.43009448,263.90828744,281.30457372,306.92883412,347.6601197,11.07835944,80.768488962,119.21432082,176.27738852,213.11158782,232.5636378,243.85696298,260.00811008,294.04214808,313.19026102,347.6601197,4.455774346,64.60117008,112.8603916,160.8606286,193.7485514,221.2052874,240.491431,256.5484198,297.9886908,316.3932343,351.8029229,2.622946951,79.09573074,133.3303728,176.5829873,202.9701233,218.2291956,234.2452061,253.1196137,293.9883533,315.7698895,351.8029229
209.5697499,219.2472585,223.0295991,228.9708264,230.6804164,237.3870111,239.7683637,242.98571525,247.7847928,253.0279922,257.3547402,158.602104,204.73340342,215.54621976,222.64645554,229.20520158,234.2661769,238.62276314,242.27761294,247.47619514,253.88957382,272.8570931,64.87019385,119.39637515,165.94928766,201.76377138,213.0910604,223.13655355,232.1667558,239.35834506,244.97291984,254.75426359,309.8389438,34.81026422,111.25018368,156.6781936,182.04324444,197.99564598,211.1701378,221.25409374,233.95900696,244.53872376,263.97258054,347.6601197,11.07835944,108.43329047,158.79380458,185.92065923,199.27731348,210.78834,222.26829706,235.73467041,252.36996862,284.24912799,348.9064161
194.6361379,202.02191007,203.24647724,203.65220962,204.57744526,204.86742185,208.11647212,210.37580314,212.09894238,215.68509822,217.8000877,179.3422009,185.96844655,190.82707708,195.37598678,199.09799612,203.6367265,210.02352202,217.98828893,227.24757152,254.49176727,302.3157851,88.14040601,185.22832008,191.22493306,197.5180844,203.71497524,212.322423,222.28759152,235.81225388,280.08120522,314.14399022,342.7838556,30.19194368,183.47478421,194.75849764,203.60089456,214.89251466,226.21806995,240.49460586,260.72718121,297.06810524,320.88098077,356.9372234,4.135212612,161.28704332,189.6088432,201.79011032,214.48040144,227.8647619,243.311571,260.40393694,288.33051188,320.14828546,357.2659107
34.43851912,48.864123522,62.850790174,72.780224194,128.90173287,151.0257931,159.21063172,184.61361088,198.44200576,257.34582652,293.6386206,23.99919653,128.53768571,180.30504716,234.02568945,279.85590894,288.2718244,294.84855568,300.01920734,309.00759132,323.91537663,344.8384779,10.21565861,73.405063459,183.43657698,239.30129708,276.50618878,287.3444167,295.27038552,302.26881763,311.06436962,320.95092464,345.2876758,7.449094514,79.114812407,179.60366792,217.54463217,267.33026892,282.71812485,293.33420664,302.26881763,311.86682334,322.21147689,353.5304935,7.449094514,64.072158704,163.04158638,198.04763475,235.35039004,273.10678875,288.1359251,300.25663639,311.23246298,322.71930972,353.839623
