x,y,EVI,NDVI,LST,P,T,PH,watercontent,elevation,slope,P_climate,sig.P_climate,LST_climate,sig.LST_climate,water_soil,sig.water_soil,NDVI_plant,sig.NDVI_plant,soil_plant,sig.soil_plant,climate_plant,sig.climate_plant,climate_soil,sig.climate_soil
91.1445,28.2178,-0.22361983922573,-0.151225046533421,-1.8688070470413,2.50533936411996,0.0874521385014,-1.2553187877568,1.29935879792226,0.319432377756803,0.876893069655082,-0.435079154115844,0.0000253333032471659,0.991417303230925,0.0000000000179272152678323,-0.812101581893698,0,1.01812486513335,0,-1.40545558235191,0.0000088824719517433,1.18597449661033,0.0000550572616104805,0.69715294235222,0.0000010161381680529
91.2439,28.2371,0.0126417104411117,0.36274822883601,-0.337276139935559,2.41294830403225,-0.0980311922535494,-0.196500463751663,0.605778524792408,0.33304642188856,1.02847273177414,-0.424574539000553,0.0000366329222705186,0.991522407595898,0.0000000000147755141455264,-0.799976415437057,0,1.01636611788071,0,-1.34987386017264,0.0000313408666077208,1.19403925907737,0.0000716132882203624,0.71392369925837,0.00000051500781594882
89.5511,28.2606,-0.17426942252311,-0.29061876548452,0.640721614063117,1.09410413812374,-0.191617163449686,0.667805336506999,-0.975513635170859,0.233903374647209,-0.653192104632966,-0.467953026599778,0.000000482249667088652,0.979125782596437,0.000000000000007105427357601,-0.816991978275773,0,1.04538368299098,0,-1.06361631852785,0.00000000123332521972941,0.671912616933521,0.000289587436932193,0.0412158834224888,0.92318650781383
85.8233,28.2769,-0.610179361804834,-0.55293660969819,-1.96912818517733,2.99636999512783,-0.99479829096799,-0.989379564191542,1.1202404297073,1.16351694314137,0.796178049677361,-0.449330140254233,0.000000203166395928989,0.932489097830093,0,-0.650938225958608,0.000000000000000222044604925031,0.887409669160249,0,-0.0225498565843332,0.909195036499497,0.987339129186749,0.00645866554998831,0.871665686270681,0.0000972875665399275
87.596,28.2778,-0.808219118578065,-0.783356749194364,-1.7288509426094,0.45925718943192,-0.745302232158448,-0.0939127561192044,-0.389695991729221,1.57148044891963,0.397723237720932,-0.485998320453306,0.0000000319364636958142,0.985315572396978,0,-0.744771034628561,0,1.05672868100247,0,-1.44518968595948,0.0000239040513998479,1.13003301406599,0.000411975438532552,0.277335507878773,0.404521401811564
98.372,28.2799,0.246806855272604,-0.0807178045871712,-1.779261291564,2.90230658612126,1.45340502677419,-2.66801280448892,1.24429146144507,-0.546000019814064,0.614371113127403,0.035677367699841,0.688789673832135,0.854361311550817,0.00000000000000222044604925031,-0.612684650606339,0.00000000298447599966778,0.937795204148681,0,-0.236523587010583,0.0893030614621722,0.94573182808148,0.0000000604490772992961,0.445509278763054,0.00960900826280797
97.5688,28.2856,-0.80130749480365,-0.898489218715183,-2.13930897590118,2.58959909852419,0.601817003798209,-2.7872086282865,2.64432944840362,-0.407655431704133,2.20562083134115,-0.00481758261034316,0.959014682772127,0.859969511397545,0.000000000000130340183090993,-0.648160306316012,0.00000000105674602401962,0.95786180280578,0,-0.273559244959487,0.0654770095543189,0.967245031601727,0.000000170755348971596,0.419317115694547,0.0223372707102183
88.7493,28.2886,-0.0409733577537624,-0.137819664138059,0.689313200957419,0.398831773279967,-0.124178799528598,0.593923572336405,-0.656648791705578,0.445510341682149,-0.535067454239439,-0.475233448664753,0.000000664370450209617,0.986362325866515,0.000000000000865973959207622,-0.797175682660459,0,1.04266001251994,0,-1.18537129192195,0.0000000102696351422793,0.884444902051173,0.000418165796681524,0.036651509674051,0.933023607710819
101.313,28.2984,1.48678893116429,1.52287332988663,-0.571759822580491,2.48606177216307,1.70956704629983,-1.60539659436411,1.10127853282573,-0.72001288724056,0.417143279244233,0.0777917042005824,,0.655829129607679,,,,0.789982897958925,,,,0.520527760341531,,,
87.9376,28.3087,-0.664899805538856,-0.58675583809582,0.106284391798007,0.618749212498168,0.416332408192479,0.160162507840027,-0.745175711420661,0.944132704542327,0.734138275648257,-0.474400692692048,0.000000170240636698793,1.01380608283017,0.0000000000000175415237890775,-0.789517859441512,0,1.0565141421359,0,-1.22477708733418,0.000000078173982176466,1.03618079049344,0.000640159706828847,0.208161539444831,0.589284527067095
86.0413,28.3203,-0.107638048088472,-0.279370286804035,0.307719607605457,1.78501036963651,-0.716458243900422,-0.240667849980776,-0.886015230595249,-0.133305873532423,0.479652472432385,-0.471513814054125,0.0000000503450432454144,0.90912697320161,0,-0.611232292288927,0.000000000000605737682235485,0.863621927606448,0,-0.0322627710148135,0.803628553730956,0.725890943544641,0.00112074395621931,0.712304349807542,0.000023080826944355
92.1061,28.3208,-0.767573183404795,-0.725479782681464,-0.586509956474167,0.701306109617557,-0.311190877685762,-0.180263601187587,-0.229929376536407,1.16715998983808,0.272962589562286,-0.423610395755947,0.000109521886252129,1.0458041714166,0.000000155843540738942,-0.791450741555499,0,0.968707961105246,0,-0.915806446270221,0.00849873308509808,1.28860553753773,0.000158839524567078,0.841194225103638,0.00000129676052451622
88.6623,28.321,-0.174877886037274,-0.141074512016909,0.64938160590924,0.40379265183221,-0.0418700751310207,0.592094246810466,-0.779688528752083,0.393249935510401,-0.143150667220164,-0.464487675580195,0.0000010966513699362,0.986258340408621,0.000000000000980993064558788,-0.800087876520887,0,1.04895312926582,0,-1.14435066881443,0.0000000116702971730831,0.804947214737164,0.00110940929640457,-0.0701781021955768,0.896032256584005
87.5579,28.333,-0.267131640000044,-0.363879200124889,-0.0211885506877722,0.398456186489499,-0.464458868144776,0.371621353080795,-0.839091297747798,0.410694067874431,0.619230853681824,-0.481592420431961,0.0000000595113138768255,0.937752108124311,0,-0.501501839552436,0.0000000865015148399095,0.852072203668739,0,0.194363573389488,0.0869953860369577,0.439115692952814,0.00738676671980421,0.972614549370982,0.00000664675307970874
97.2386,28.3357,0.35950510680289,0.588443165096071,-1.19466856831037,2.66921631499282,0.745794757583453,-2.6445914939346,1.44706586343709,-0.726315168639139,1.58716006014792,-0.312455078447474,0.00665846886234478,0.999167910869335,0.000000128633742990658,-0.632269552583997,0.000000000608722849904098,0.953528150835257,0,-0.663039432624068,0.0065666493880383,1.31699377370486,0.00000380819526046849,0.57567053744784,0.00218782089943526
