"GC_Induscale","GC_IT","GC_Income","GC_Sexrat","GC_Houseown","GC_Indemp","GC_Indcom","GC_Hiedu"
0.931327464503522,0.840113459742383,0.866680910632895,0.785040104025479,0.725537579251105,0.906402786378277,0.919580564608257,0.879963492446088
0.927274607556189,0.895055577055328,0.925595547644939,0.78344804742031,0.839956367461372,0.895402011776037,0.928623359328983,0.897351175793624
0.923147144739276,0.804744871879937,0.840341041084686,0.777774970556971,0.638856070815959,0.885984951054052,0.896162316949102,0.829904134161328
0.919055259177007,0.876322391385432,0.881593205367109,0.713551580024673,0.704378682839101,0.926661620453145,0.92600192309253,0.89670038432561
0.919270212938528,0.85213764728826,0.890672726420837,0.721634995348412,0.702197361786181,0.894818601295978,0.907877582403173,0.867284571988091
0.919097767455115,0.72455483367365,0.802520651624086,0.753622102933746,0.601392387480082,0.897128620131603,0.90084729610153,0.783907669198506
0.942365218441113,0.891240380082102,0.899055234889023,0.757174148450853,0.764517050954254,0.925986763939503,0.922664994735984,0.881802185456408
0.928721701826076,0.907567670462839,0.938414698932302,0.818002525256186,0.916197644507043,0.932428340656049,0.947325638777082,0.90715748339323
0.951255590089533,0.932225394025252,0.927235139835663,0.745138543594977,0.817530215000336,0.957064961177529,0.952325891652449,0.909308897211928
0.920838818168052,0.87075268283342,0.916514330899975,0.723086958979808,0.816085848345924,0.942756669395041,0.940529768428439,0.86576359807573
0.919729305150045,0.802548548827151,0.847573881127619,0.734914783475953,0.778627316653252,0.913188817958906,0.922521382862578,0.79737655329126
0.919587632005312,0.819425464042291,0.874989057369646,0.77279072700415,0.789635458587156,0.91313284065385,0.927642498865223,0.817518362826558
0.920834401336971,0.883454437655506,0.922699343877769,0.763902398639023,0.840101866915518,0.917933997057954,0.922547627429288,0.837278188161521
0.919162003146383,0.805510566265556,0.850748476218362,0.768212794148132,0.695803933598757,0.893186629878957,0.905443117145066,0.817690702154513
0.921782644039142,0.881132004403602,0.926018036157082,0.784869772451514,0.850058483611651,0.929963018556542,0.918066458399069,0.820516517789216
0.921952893171347,0.864321294982866,0.935074644052457,0.792262162761604,0.775297311640726,0.922274991023504,0.908643308722886,0.807084609589116
0.920421866097563,0.852615721657605,0.906201229456001,0.745439583511517,0.772372999713849,0.916494226749766,0.91745933869449,0.817065393747466
0.962667311773943,0.873899751976223,0.947747524049046,0.640965064528227,0.835129188329036,0.915253501386208,0.911742757864819,0.507309870520457
0.942718941662109,0.884019592685005,0.937937243637781,0.507016936032159,0.889885341076569,0.919844215076286,0.924441015130587,0.44740834662578
0.858204748758077,0.876755791779515,0.950525349482433,0.707799446531107,0.862083646664527,0.916012147510715,0.948969867684476,0.566339075861456
0.748376228623412,0.840126122690716,0.910179635667989,0.681930722714625,0.714944443623772,0.91784403372812,0.871248799067091,0.307610367143995
0.685531508124213,0.827700305919389,0.807514384814278,0.659359240806001,0.807910199599374,0.91869989488193,0.878066648074357,0.321708726022826
0.943296583375813,0.774411031268383,0.698714530973918,0.556015893747889,0.781889931369577,0.928337433624681,0.852611755035412,0
0.954880861390789,0.812122726630809,0.843751837467557,0.480607569100258,0.809355585428018,0.919890847720887,0.866474566379838,0.148586215434092
0.935818653525351,0.793599332846661,0.778348682673386,0.567794347973841,0.849447562627455,0.923364241898336,0.90963736766364,0.238478019505939
0.926341799301596,0.78734296562061,0.913697407029702,0.51415810539103,0.729136920151478,0.912886463567436,0.923644496700563,0.573056698215621
0.938630289635441,0.807545540518533,0.937010868164167,0.609137890294869,0.753950769367579,0.909978712259753,0.901570311834016,0.504248840746419
0.957318073092529,0.816281090533934,0.739151264995567,0.511771240588878,0.933334867340567,0.900236914892639,0.826374436693493,0.403076717606312
0.860911646951408,0.827495971668232,0.788970547873694,0.683171675381361,0.894721942587623,0.826769072656144,0.594813357451776,0.405196423418817
0.840754828896819,0.867047478742779,0.891884850793327,0.811309219214561,0.891678286578195,0.631191243602313,0.265150983924177,0.738738370858342
