"error_MLR","error_SVR","error_GWR"
-0.00899913326501811,-0.00532249018060432,0.00420371923595009
-0.0188218975285833,-0.0165050973840886,-0.00367448460377612
-0.0165138257784238,-0.0178757095439151,-0.00564273327522063
-0.0221884712821491,-0.0220919088435447,-0.00578970905922899
-0.012019812967847,-0.00595918506150134,0.00054227534118334
-0.00692700077755287,-0.00476688017638166,-0.000818832119947099
-0.0189824367360228,-0.0146150424439883,-0.00632748753831502
-0.00497780110967516,-0.004771084106164,0.00892741970725841
0.00553829115999199,0.00477520019658523,0.0229305915348436
0.0319825834221245,0.00475964169511472,0.0307936085408346
-0.0374649928954836,-0.00476479731045504,-0.0388182932257636
-0.0512189158551242,-0.0542910295109212,-0.0495239800046867
-0.0279363642501316,-0.0172908086932167,-0.0284559404168336
-0.0298867655615877,-0.0280024478465387,-0.0307772101465605
-0.0246603948730528,-0.0473727900516107,-0.0310659583964294
0.0402419525740201,0.00475798593672694,0.0342164867635063
0.0399381201335098,0.00474898730170664,0.0339253228312635
-0.0085353357536781,-0.0238147170643099,-0.0139382920449633
-0.0764595772080929,-0.0601525707940365,-0.0365223054456694
-0.0199332495735054,0.00476920134694053,-0.00237520026966231
-0.0549009200561985,-0.030573989749077,0.00531716877227867
-0.0392138057227109,-0.00477485669529637,0.00872095105228782
-0.0694768120256166,-0.0428354271635383,-0.0423063472273663
-0.0855289731999249,-0.0591552735890284,-0.0522733232347293
-0.105264710849987,-0.082537063989967,-0.0805426595895775
-0.0727948988657869,-0.0447025456082926,-0.0454217591727088
-0.104538118381056,-0.0463126085355556,-0.0323501929601863
-0.0265018988087685,0.00475510929425466,0.0267089050210469
