"Lon","Lat","Elevation"
118.5940353,-24.80841537,652.3040695
118.5985398,-24.80841537,642.1736551
118.6030443,-24.80841537,620.4458875
118.6075488,-24.80841537,607.4408517
118.6120533,-24.80841537,600.1638969
118.6165578,-24.80841537,596.2407097
118.6210623,-24.80841537,592.6640433
118.6255668,-24.80841537,592.8486042
118.6300713,-24.80841537,597.6221614
118.6345758,-24.80841537,630.2674757
118.6390803,-24.80841537,629.4457564
118.6435848,-24.80841537,622.4953988
118.6480894,-24.80841537,619.3533561
118.6525939,-24.80841537,607.066757
118.6570984,-24.80841537,589.0812536
118.6616029,-24.80841537,582.7836972
118.6661074,-24.80841537,583.9726947
118.6706119,-24.80841537,574.7795794
118.6751164,-24.80841537,571.4384489
118.6796209,-24.80841537,569.5646216
118.6841254,-24.80841537,569.9568743
118.6886299,-24.80841537,570.1753714
118.6931344,-24.80841537,574.7550837
118.6976389,-24.80841537,606.7752457
118.7021434,-24.80841537,624.2984511
118.7066479,-24.80841537,611.5977058
118.7111524,-24.80841537,601.7919417
118.7156569,-24.80841537,598.4909082
118.7201614,-24.80841537,605.375196
118.7246659,-24.80841537,611.2131643
118.7291704,-24.80841537,600.3597245
118.7336749,-24.80841537,592.0035242
118.7381794,-24.80841537,584.7302499
118.7426839,-24.80841537,581.6563014
118.7471885,-24.80841537,577.8906834
118.751693,-24.80841537,574.9828656
118.7561975,-24.80841537,574.8187213
118.760702,-24.80841537,577.9676711
118.7652065,-24.80841537,577.2537613
118.769711,-24.80841537,578.3313435
118.7742155,-24.80841537,582.0782418
118.77872,-24.80841537,583.2740172
118.7832245,-24.80841537,584.9371501
118.787729,-24.80841537,586.9015098
118.7922335,-24.80841537,590.0417752
118.796738,-24.80841537,593.5583344
118.8012425,-24.80841537,580.0263973
118.805747,-24.80841537,573.327148
118.8102515,-24.80841537,572.1419639
118.814756,-24.80841537,576.9288645
118.8192605,-24.80841537,574.1045376
118.823765,-24.80841537,570.4857291
118.8282695,-24.80841537,572.8428689
118.832774,-24.80841537,577.9813178
118.8372785,-24.80841537,581.7639732
118.841783,-24.80841537,576.518955
118.8462876,-24.80841537,572.5671008
118.8507921,-24.80841537,574.8848939
118.8552966,-24.80841537,578.4112392
118.8598011,-24.80841537,582.4069341
118.8643056,-24.80841537,587.6103163
118.8688101,-24.80841537,590.2251301
118.8733146,-24.80841537,591.5708541
118.8778191,-24.80841537,591.5127508
118.8823236,-24.80841537,590.8045805
118.8868281,-24.80841537,595.3738764
118.8913326,-24.80841537,600.6486526
118.8958371,-24.80841537,605.8042891
118.9003416,-24.80841537,606.4516745
118.9048461,-24.80841537,608.3708559
118.9093506,-24.80841537,611.1796858
118.9138551,-24.80841537,612.4716077
118.9183596,-24.80841537,614.9641512
118.9228641,-24.80841537,615.3523031
118.9273686,-24.80841537,616.1449245
118.9318731,-24.80841537,620.5553145
118.9363776,-24.80841537,624.3204384
118.9408821,-24.80841537,625.0799493
118.9453867,-24.80841537,624.8886023
118.9498912,-24.80841537,625.7145173
118.9543957,-24.80841537,628.2872634
118.9589002,-24.80841537,627.2501096
118.9634047,-24.80841537,624.8648701
118.9679092,-24.80841537,625.529851
118.9724137,-24.80841537,625.3141136
118.9769182,-24.80841537,624.0242858
118.9814227,-24.80841537,623.4530678
118.9859272,-24.80841537,623.7518121
118.9904317,-24.80841537,623.3793187
118.9949362,-24.80841537,622.6727029
118.9994407,-24.80841537,623.8228717
119.0039452,-24.80841537,624.9740098
119.0084497,-24.80841537,626.4771431
119.0129542,-24.80841537,627.540514
119.0174587,-24.80841537,627.1295673
119.0219632,-24.80841537,627.5064929
119.0264677,-24.80841537,626.4493235
119.0309722,-24.80841537,626.5018157
119.0354767,-24.80841537,628.7607662
119.0399812,-24.80841537,631.9672999
119.0444857,-24.80841537,634.6208233
119.0489903,-24.80841537,637.8292002
119.0534948,-24.80841537,640.6582953
119.0579993,-24.80841537,642.4566924
119.0625038,-24.80841537,642.6878653
119.0670083,-24.80841537,642.8436349
119.0715128,-24.80841537,643.4722707
119.0760173,-24.80841537,644.3526323
119.0805218,-24.80841537,646.4403433
119.0850263,-24.80841537,648.3377013
119.0895308,-24.80841537,650.9961505
119.0940353,-24.80841537,654.37958
119.0985398,-24.80841537,657.2740838
119.1030443,-24.80841537,660.0793096
119.1075488,-24.80841537,663.5125475
119.1120533,-24.80841537,666.2869859
119.1165578,-24.80841537,668.2105477
119.1210623,-24.80841537,669.8964317
119.1255668,-24.80841537,671.5068737
119.1300713,-24.80841537,672.5884742
119.1345758,-24.80841537,674.4765555
119.1390803,-24.80841537,673.9332874
119.1435848,-24.80841537,669.2622037
119.1480894,-24.80841537,666.5078932
119.1525939,-24.80841537,665.1094346
119.1570984,-24.80841537,659.0807447
119.1616029,-24.80841537,655.2438213
119.1661074,-24.80841537,656.5346451
119.1706119,-24.80841537,656.8812799
119.1751164,-24.80841537,654.9464451
117.6255668,-24.80391087,484.6004037
117.6300713,-24.80391087,481.0980188
117.6345758,-24.80391087,480.1204155
117.6390803,-24.80391087,481.6976949
117.6435848,-24.80391087,483.4189711
117.6480894,-24.80391087,494.4324829
117.6525939,-24.80391087,517.654147
117.6570984,-24.80391087,531.4062269
117.6616029,-24.80391087,533.1016564
117.6661074,-24.80391087,529.3455052
117.6706119,-24.80391087,530.7266641
117.6751164,-24.80391087,535.9309637
117.6796209,-24.80391087,537.4781497
117.6841254,-24.80391087,535.5962237
117.6886299,-24.80391087,532.2303544
117.6931344,-24.80391087,528.2237666
117.6976389,-24.80391087,521.8754852
117.7021434,-24.80391087,514.6688211
117.7066479,-24.80391087,509.7962047
117.7111524,-24.80391087,507.6851111
117.7156569,-24.80391087,509.8160885
117.7201614,-24.80391087,513.91916
117.7246659,-24.80391087,516.5858629
117.7291704,-24.80391087,519.2486745
117.7336749,-24.80391087,521.5784589
117.7381794,-24.80391087,524.6726175
117.7426839,-24.80391087,527.3421962
117.7471885,-24.80391087,531.3442072
117.751693,-24.80391087,537.4564106
117.7561975,-24.80391087,539.6662002
117.760702,-24.80391087,536.9075423
117.7652065,-24.80391087,535.0297758
117.769711,-24.80391087,536.5833678
117.7742155,-24.80391087,536.6296036
117.77872,-24.80391087,533.5222175
117.7832245,-24.80391087,530.7979655
117.787729,-24.80391087,530.7399184
117.7922335,-24.80391087,531.1601373
117.796738,-24.80391087,532.745217
117.8012425,-24.80391087,534.57265
117.805747,-24.80391087,534.4379373
117.8102515,-24.80391087,531.5152746
117.814756,-24.80391087,528.1921566
117.8192605,-24.80391087,526.0462393
117.823765,-24.80391087,523.9904458
117.8282695,-24.80391087,523.0278433
117.832774,-24.80391087,521.7023741
117.8372785,-24.80391087,519.1736824
117.841783,-24.80391087,517.2611115
117.8462876,-24.80391087,515.0211612
117.8507921,-24.80391087,512.5903503
117.8552966,-24.80391087,510.952768
117.8598011,-24.80391087,510.815014
117.8643056,-24.80391087,512.1161959
117.8688101,-24.80391087,512.491996
117.8733146,-24.80391087,513.0862848
117.8778191,-24.80391087,515.4277171
117.8823236,-24.80391087,521.1771774
117.8868281,-24.80391087,533.3285975
117.8913326,-24.80391087,547.2726132
117.8958371,-24.80391087,552.4384876
117.9003416,-24.80391087,550.8495706
117.9048461,-24.80391087,539.1439759
117.9093506,-24.80391087,543.3349176
117.9138551,-24.80391087,549.0150209
117.9183596,-24.80391087,564.6741915
117.9228641,-24.80391087,598.8051305
117.9273686,-24.80391087,597.8267956
117.9318731,-24.80391087,569.2623731
117.9363776,-24.80391087,543.5790661
117.9408821,-24.80391087,532.0800609
117.9453867,-24.80391087,540.5983673
117.9498912,-24.80391087,544.3776058
117.9543957,-24.80391087,531.1767681
117.9589002,-24.80391087,519.5995056
117.9634047,-24.80391087,521.913667
117.9679092,-24.80391087,523.0187275
117.9724137,-24.80391087,515.8091395
117.9769182,-24.80391087,512.0904373
117.9814227,-24.80391087,516.1132011
117.9859272,-24.80391087,527.0530149
117.9904317,-24.80391087,535.9193335
117.9949362,-24.80391087,539.6909307
117.9994407,-24.80391087,544.4441617
118.0039452,-24.80391087,552.910353
118.0084497,-24.80391087,559.3302801
118.0129542,-24.80391087,569.9422949
118.0174587,-24.80391087,569.8780092
118.0219632,-24.80391087,558.0641044
118.0264677,-24.80391087,551.5568683
118.0309722,-24.80391087,557.1074764
118.0354767,-24.80391087,551.2326014
118.0399812,-24.80391087,538.1204157
118.0444858,-24.80391087,530.0382025
118.0489903,-24.80391087,523.3237834
118.0534948,-24.80391087,517.7022051
118.0579993,-24.80391087,512.799499
118.0625038,-24.80391087,509.6045354
118.0670083,-24.80391087,507.1637248
118.0715128,-24.80391087,504.6170572
118.0760173,-24.80391087,501.88197
118.0805218,-24.80391087,499.1511293
118.0850263,-24.80391087,496.1448819
118.0895308,-24.80391087,493.1619049
118.0940353,-24.80391087,490.4579105
118.0985398,-24.80391087,487.8913026
118.1030443,-24.80391087,486.0866473
118.1075488,-24.80391087,485.3093579
118.1120533,-24.80391087,484.1482116
118.1165578,-24.80391087,482.9604983
118.1210623,-24.80391087,482.1126266
118.1255668,-24.80391087,481.5126821
118.1300713,-24.80391087,480.3700008
118.1345758,-24.80391087,479.2545872
118.1390803,-24.80391087,478.7847695
118.1435848,-24.80391087,478.8833266
118.1480894,-24.80391087,478.6034371
118.1525939,-24.80391087,478.6455247
118.1570984,-24.80391087,479.1212671
118.1616029,-24.80391087,479.8034393
118.1661074,-24.80391087,480.4441444
118.1706119,-24.80391087,481.6567704
118.1751164,-24.80391087,482.7690478
118.1796209,-24.80391087,483.5994976
118.1841254,-24.80391087,484.2594376
118.1886299,-24.80391087,484.0094298
118.1931344,-24.80391087,482.8196308
118.1976389,-24.80391087,481.5152858
118.2021434,-24.80391087,481.1971761
118.2066479,-24.80391087,481.7143808
118.2111524,-24.80391087,482.7744979
118.2156569,-24.80391087,483.3908229
118.2201614,-24.80391087,483.7256848
118.2246659,-24.80391087,484.3733196
118.2291704,-24.80391087,485.0299653
118.2336749,-24.80391087,485.3014898
118.2381794,-24.80391087,485.5848158
118.2426839,-24.80391087,485.5575363
118.2471885,-24.80391087,485.7776188
118.251693,-24.80391087,485.909133
118.2561975,-24.80391087,485.9457698
118.260702,-24.80391087,485.838014
118.2652065,-24.80391087,486.6142174
118.269711,-24.80391087,489.1021086
118.2742155,-24.80391087,492.2119655
118.27872,-24.80391087,495.7072979
118.2832245,-24.80391087,498.9666173
118.287729,-24.80391087,501.623996
118.2922335,-24.80391087,503.2174309
118.296738,-24.80391087,506.1453893
118.3012425,-24.80391087,510.2660985
118.305747,-24.80391087,516.6075813
118.3102515,-24.80391087,522.7738246
118.314756,-24.80391087,520.3392766
118.3192605,-24.80391087,523.7094571
118.323765,-24.80391087,525.778106
118.3282695,-24.80391087,525.4396103
118.332774,-24.80391087,530.164535
118.3372785,-24.80391087,531.2884442
118.341783,-24.80391087,530.3271173
118.3462876,-24.80391087,530.4623487
118.3507921,-24.80391087,531.3701839
118.3552966,-24.80391087,534.1419373
118.3598011,-24.80391087,535.4024312
118.3643056,-24.80391087,534.0543885
118.3688101,-24.80391087,533.8477769
118.3733146,-24.80391087,536.4483513
118.3778191,-24.80391087,538.1416126
118.3823236,-24.80391087,537.9530725
118.3868281,-24.80391087,538.7754776
118.3913326,-24.80391087,541.4288282
118.3958371,-24.80391087,540.4102965
118.4003416,-24.80391087,536.792604
118.4048461,-24.80391087,533.0286065
118.4093506,-24.80391087,530.0501589
118.4138551,-24.80391087,528.3947854
118.4183596,-24.80391087,525.9884416
118.4228641,-24.80391087,524.4948339
118.4273686,-24.80391087,523.3305604
118.4318731,-24.80391087,522.1715631
118.4363776,-24.80391087,520.7938751
118.4408821,-24.80391087,519.4508209
118.4453867,-24.80391087,518.077961
118.4498912,-24.80391087,516.5413446
118.4543957,-24.80391087,515.8342607
118.4589002,-24.80391087,514.7446082
118.4634047,-24.80391087,514.319998
118.4679092,-24.80391087,512.600815
118.4724137,-24.80391087,511.521778
118.4769182,-24.80391087,510.3203977
118.4814227,-24.80391087,510.6532526
118.4859272,-24.80391087,511.3120532
118.4904317,-24.80391087,511.9728295
118.4949362,-24.80391087,513.4571923
118.4994407,-24.80391087,515.010273
118.5039452,-24.80391087,514.6387195
118.5084497,-24.80391087,514.900672
118.5129542,-24.80391087,517.3623451
118.5174587,-24.80391087,519.4772499
118.5219632,-24.80391087,522.1001733
118.5264677,-24.80391087,524.7959418
118.5309722,-24.80391087,527.726489
118.5354767,-24.80391087,532.0038322
118.5399812,-24.80391087,536.5573257
118.5444857,-24.80391087,540.8344431
118.5489903,-24.80391087,546.2234584
118.5534948,-24.80391087,551.79389
118.5579993,-24.80391087,557.0400281
118.5625038,-24.80391087,558.7459522
118.5670083,-24.80391087,564.3478865
118.5715128,-24.80391087,565.9265723
118.5760173,-24.80391087,586.6116295
118.5805218,-24.80391087,613.6417438
118.5850263,-24.80391087,642.7606651
118.5895308,-24.80391087,651.2820741
118.5940353,-24.80391087,649.4362774
118.5985398,-24.80391087,623.8988852
118.6030443,-24.80391087,609.8818376
118.6075488,-24.80391087,604.3487015
118.6120533,-24.80391087,599.1573631
118.6165578,-24.80391087,595.5862137
118.6210623,-24.80391087,593.6233501
118.6255668,-24.80391087,594.8455726
118.6300713,-24.80391087,603.2734248
118.6345758,-24.80391087,642.992046
118.6390803,-24.80391087,619.5318704
118.6435848,-24.80391087,620.9190083
118.6480894,-24.80391087,613.1912003
118.6525939,-24.80391087,595.7110593
118.6570984,-24.80391087,586.7598767
118.6616029,-24.80391087,583.9000506
118.6661074,-24.80391087,584.1240138
118.6706119,-24.80391087,575.3387241
118.6751164,-24.80391087,573.2236383
118.6796209,-24.80391087,571.1958424
118.6841254,-24.80391087,571.8161811
118.6886299,-24.80391087,572.0679955
118.6931344,-24.80391087,577.7966124
118.6976389,-24.80391087,612.8328555
118.7021434,-24.80391087,620.2877456
118.7066479,-24.80391087,604.3873571
118.7111524,-24.80391087,598.4580515
118.7156569,-24.80391087,595.0896063
118.7201614,-24.80391087,605.173924
118.7246659,-24.80391087,606.8346377
118.7291704,-24.80391087,595.9826196
118.7336749,-24.80391087,589.4481319
118.7381794,-24.80391087,583.7607608
118.7426839,-24.80391087,580.3846827
118.7471885,-24.80391087,577.5460467
118.751693,-24.80391087,576.0733413
118.7561975,-24.80391087,577.1305497
118.760702,-24.80391087,581.7734543
118.7652065,-24.80391087,580.6296878
118.769711,-24.80391087,581.6058982
118.7742155,-24.80391087,586.2189009
118.77872,-24.80391087,591.6026214
118.7832245,-24.80391087,595.8509209
118.787729,-24.80391087,593.3513687
118.7922335,-24.80391087,593.8329405
118.796738,-24.80391087,586.1900761
118.8012425,-24.80391087,577.1051238
118.805747,-24.80391087,574.35896
118.8102515,-24.80391087,576.6661824
118.814756,-24.80391087,578.3914909
118.8192605,-24.80391087,573.8013969
118.823765,-24.80391087,576.1869896
118.8282695,-24.80391087,582.2690782
118.832774,-24.80391087,590.5518758
118.8372785,-24.80391087,581.965431
118.841783,-24.80391087,574.6373577
118.8462876,-24.80391087,574.4268339
118.8507921,-24.80391087,578.3265998
118.8552966,-24.80391087,581.7198491
118.8598011,-24.80391087,585.9266776
118.8643056,-24.80391087,592.7618337
118.8688101,-24.80391087,597.0444139
118.8733146,-24.80391087,599.4184883
118.8778191,-24.80391087,604.5605885
118.8823236,-24.80391087,608.4209564
118.8868281,-24.80391087,612.3036655
118.8913326,-24.80391087,612.4542681
118.8958371,-24.80391087,618.0225983
118.9003416,-24.80391087,628.7751271
118.9048461,-24.80391087,636.5598593
118.9093506,-24.80391087,636.6363321
118.9138551,-24.80391087,629.4678149
118.9183596,-24.80391087,624.8870105
118.9228641,-24.80391087,620.741359
118.9273686,-24.80391087,618.0512224
118.9318731,-24.80391087,617.0305352
118.9363776,-24.80391087,616.8182683
118.9408821,-24.80391087,617.2487454
118.9453867,-24.80391087,617.0874994
118.9498912,-24.80391087,617.0597398
118.9543957,-24.80391087,618.2839507
118.9589002,-24.80391087,618.5981043
118.9634047,-24.80391087,617.1823037
118.9679092,-24.80391087,614.8765259
118.9724137,-24.80391087,612.5920629
118.9769182,-24.80391087,611.5123887
118.9814227,-24.80391087,612.1954676
118.9859272,-24.80391087,613.3701258
118.9904317,-24.80391087,613.8640137
118.9949362,-24.80391087,614.646403
118.9994407,-24.80391087,616.2261116
119.0039452,-24.80391087,616.8470275
119.0084497,-24.80391087,618.0192886
119.0129542,-24.80391087,619.6971436
119.0174587,-24.80391087,620.5513868
119.0219632,-24.80391087,622.3372365
119.0264677,-24.80391087,621.939177
119.0309722,-24.80391087,621.8426851
119.0354767,-24.80391087,623.1034346
119.0399812,-24.80391087,625.5139117
119.0444857,-24.80391087,627.9934518
119.0489903,-24.80391087,630.8858035
119.0534948,-24.80391087,633.4577632
119.0579993,-24.80391087,634.8853805
119.0625038,-24.80391087,636.0267365
119.0670083,-24.80391087,637.5165843
119.0715128,-24.80391087,639.3416054
119.0760173,-24.80391087,641.4562183
119.0805218,-24.80391087,644.1444515
119.0850263,-24.80391087,647.209092
119.0895308,-24.80391087,650.440151
119.0940353,-24.80391087,653.4883097
119.0985398,-24.80391087,656.3370024
119.1030443,-24.80391087,659.7844176
119.1075488,-24.80391087,663.3473878
119.1120533,-24.80391087,667.4990945
119.1165578,-24.80391087,671.4238478
119.1210623,-24.80391087,674.3240127
119.1255668,-24.80391087,676.4986027
119.1300713,-24.80391087,678.2228221
119.1345758,-24.80391087,679.7293764
119.1390803,-24.80391087,677.5234206
119.1435848,-24.80391087,672.1289714
119.1480894,-24.80391087,671.3102167
119.1525939,-24.80391087,666.6885244
119.1570984,-24.80391087,660.0106611
119.1616029,-24.80391087,658.8342374
119.1661074,-24.80391087,662.3989217
119.1706119,-24.80391087,663.2363004
119.1751164,-24.80391087,659.3262391
117.6255668,-24.79940636,483.7889383
117.6300713,-24.79940636,481.3315146
117.6345758,-24.79940636,481.6092657
117.6390803,-24.79940636,483.281098
117.6435848,-24.79940636,484.4973722
117.6480894,-24.79940636,487.3995376
117.6525939,-24.79940636,494.502163
117.6570984,-24.79940636,498.9770003
117.6616029,-24.79940636,500.9964598
117.6661074,-24.79940636,504.2072905
117.6706119,-24.79940636,511.3690741
117.6751164,-24.79940636,518.9252042
117.6796209,-24.79940636,524.3121419
117.6841254,-24.79940636,533.171094
117.6886299,-24.79940636,541.8807979
117.6931344,-24.79940636,539.0703204
117.6976389,-24.79940636,533.1196256
117.7021434,-24.79940636,533.2704729
117.7066479,-24.79940636,533.3433813
117.7111524,-24.79940636,532.8767403
117.7156569,-24.79940636,531.6571753
117.7201614,-24.79940636,530.6691078
117.7246659,-24.79940636,530.537403
117.7291704,-24.79940636,530.8474913
117.7336749,-24.79940636,537.304154
117.7381794,-24.79940636,544.5105612
117.7426839,-24.79940636,546.8023718
117.7471885,-24.79940636,548.6594494
117.751693,-24.79940636,554.7577986
117.7561975,-24.79940636,553.7268768
117.760702,-24.79940636,548.9907563
117.7652065,-24.79940636,548.0420152
117.769711,-24.79940636,547.6832022
117.7742155,-24.79940636,544.825017
117.77872,-24.79940636,541.9164352
117.7832245,-24.79940636,542.1015249
117.787729,-24.79940636,539.6395063
117.7922335,-24.79940636,537.2844616
117.796738,-24.79940636,538.0544979
117.8012425,-24.79940636,538.8189092
117.805747,-24.79940636,535.9623092
117.8102515,-24.79940636,530.2904992
117.814756,-24.79940636,526.1618712
117.8192605,-24.79940636,524.013151
117.823765,-24.79940636,521.8137897
117.8282695,-24.79940636,519.420756
117.832774,-24.79940636,517.6457515
117.8372785,-24.79940636,515.9473518
117.841783,-24.79940636,514.1767518
117.8462876,-24.79940636,513.123466
117.8507921,-24.79940636,513.4352148
117.8552966,-24.79940636,512.3028287
117.8598011,-24.79940636,511.815
117.8643056,-24.79940636,513.5823738
117.8688101,-24.79940636,514.1927667
117.8733146,-24.79940636,514.6201028
117.8778191,-24.79940636,516.2652949
117.8823236,-24.79940636,519.7847795
117.8868281,-24.79940636,528.9644014
117.8913326,-24.79940636,545.9074992
117.8958371,-24.79940636,565.9190239
117.9003416,-24.79940636,568.6252379
117.9048461,-24.79940636,553.505923
117.9093506,-24.79940636,561.2266996
117.9138551,-24.79940636,571.8732295
117.9183596,-24.79940636,574.2084042
117.9228641,-24.79940636,580.6060032
117.9273686,-24.79940636,579.2577366
117.9318731,-24.79940636,566.4868671
117.9363776,-24.79940636,546.8852199
117.9408821,-24.79940636,537.1682459
117.9453867,-24.79940636,548.9476263
117.9498912,-24.79940636,552.4077005
117.9543957,-24.79940636,540.1103772
117.9589002,-24.79940636,530.1873214
117.9634047,-24.79940636,531.8961162
117.9679092,-24.79940636,530.5113705
117.9724137,-24.79940636,522.3346474
117.9769182,-24.79940636,517.3283959
117.9814227,-24.79940636,519.5754308
117.9859272,-24.79940636,529.3357671
117.9904317,-24.79940636,541.3824985
117.9949362,-24.79940636,551.2582943
117.9994407,-24.79940636,564.8153622
118.0039452,-24.79940636,576.3275596
118.0084497,-24.79940636,588.3161647
118.0129542,-24.79940636,588.2144401
118.0174587,-24.79940636,574.9705832
118.0219632,-24.79940636,566.1233633
118.0264677,-24.79940636,557.0656779
118.0309722,-24.79940636,548.1401712
118.0354767,-24.79940636,537.3366864
118.0399812,-24.79940636,528.0279884
118.0444858,-24.79940636,522.9177368
118.0489903,-24.79940636,522.4436014
118.0534948,-24.79940636,522.2366093
118.0579993,-24.79940636,515.2484949
118.0625038,-24.79940636,508.2354605
118.0670083,-24.79940636,504.3075917
118.0715128,-24.79940636,501.8710653
118.0760173,-24.79940636,499.6551462
118.0805218,-24.79940636,497.459443
118.0850263,-24.79940636,495.0708147
118.0895308,-24.79940636,492.6294572
118.0940353,-24.79940636,490.3229006
118.0985398,-24.79940636,488.0199397
118.1030443,-24.79940636,486.4105179
118.1075488,-24.79940636,485.6490817
118.1120533,-24.79940636,484.8818255
118.1165578,-24.79940636,483.691023
118.1210623,-24.79940636,482.7367684
118.1255668,-24.79940636,481.9430282
118.1300713,-24.79940636,481.071819
118.1345758,-24.79940636,480.2377038
118.1390803,-24.79940636,479.8693516
118.1435848,-24.79940636,480.1496133
118.1480894,-24.79940636,479.968073
118.1525939,-24.79940636,480.1031518
118.1570984,-24.79940636,480.8905005
118.1616029,-24.79940636,481.8416149
118.1661074,-24.79940636,482.3746123
118.1706119,-24.79940636,483.2234881
118.1751164,-24.79940636,484.3828506
118.1796209,-24.79940636,485.7104439
118.1841254,-24.79940636,486.5818536
118.1886299,-24.79940636,486.4795363
118.1931344,-24.79940636,485.0322579
118.1976389,-24.79940636,483.5373292
118.2021434,-24.79940636,483.152101
118.2066479,-24.79940636,483.9373599
118.2111524,-24.79940636,484.8299064
118.2156569,-24.79940636,485.0363069
118.2201614,-24.79940636,485.271147
118.2246659,-24.79940636,485.5771705
118.2291704,-24.79940636,486.0196081
118.2336749,-24.79940636,486.4546928
118.2381794,-24.79940636,486.778265
118.2426839,-24.79940636,487.0038414
118.2471885,-24.79940636,487.0617482
118.251693,-24.79940636,486.9599288
118.2561975,-24.79940636,487.063278
118.260702,-24.79940636,486.8811718
118.2652065,-24.79940636,486.6424924
118.269711,-24.79940636,488.5900198
118.2742155,-24.79940636,492.1450542
118.27872,-24.79940636,494.5795826
118.2832245,-24.79940636,496.724044
118.287729,-24.79940636,500.272409
118.2922335,-24.79940636,501.0435317
118.296738,-24.79940636,505.3395557
118.3012425,-24.79940636,509.8242664
118.305747,-24.79940636,515.0058387
118.3102515,-24.79940636,520.9620594
118.314756,-24.79940636,518.3601484
118.3192605,-24.79940636,518.9357905
118.323765,-24.79940636,522.405835
118.3282695,-24.79940636,521.2451996
118.332774,-24.79940636,523.3770084
118.3372785,-24.79940636,524.5506613
118.341783,-24.79940636,524.0814609
118.3462876,-24.79940636,523.0653028
118.3507921,-24.79940636,522.5200822
118.3552966,-24.79940636,524.4836411
118.3598011,-24.79940636,526.3688218
118.3643056,-24.79940636,527.7852468
118.3688101,-24.79940636,528.0666116
118.3733146,-24.79940636,530.1343588
118.3778191,-24.79940636,531.3344059
118.3823236,-24.79940636,532.7580032
118.3868281,-24.79940636,534.4478596
118.3913326,-24.79940636,536.9477003
118.3958371,-24.79940636,537.2144115
118.4003416,-24.79940636,534.5797517
118.4048461,-24.79940636,531.7875164
118.4093506,-24.79940636,530.7633446
118.4138551,-24.79940636,530.0694227
118.4183596,-24.79940636,527.7244086
118.4228641,-24.79940636,526.044616
118.4273686,-24.79940636,525.5562035
118.4318731,-24.79940636,525.3383131
118.4363776,-24.79940636,523.4075471
118.4408821,-24.79940636,521.6101342
118.4453867,-24.79940636,519.9231476
118.4498912,-24.79940636,518.7595921
118.4543957,-24.79940636,518.5689616
118.4589002,-24.79940636,517.4399678
118.4634047,-24.79940636,515.7788646
118.4679092,-24.79940636,513.522763
118.4724137,-24.79940636,512.1500693
118.4769182,-24.79940636,511.3572138
118.4814227,-24.79940636,511.6915647
118.4859272,-24.79940636,513.1482587
118.4904317,-24.79940636,513.892828
118.4949362,-24.79940636,513.8919503
118.4994407,-24.79940636,515.2485983
118.5039452,-24.79940636,515.1732399
118.5084497,-24.79940636,516.0489917
118.5129542,-24.79940636,519.7711866
118.5174587,-24.79940636,521.9408866
118.5219632,-24.79940636,524.3098933
118.5264677,-24.79940636,526.0744119
118.5309722,-24.79940636,529.4564428
118.5354767,-24.79940636,532.8493203
118.5399812,-24.79940636,536.9612027
118.5444857,-24.79940636,543.6687946
118.5489903,-24.79940636,545.3444995
118.5534948,-24.79940636,550.426388
118.5579993,-24.79940636,557.1413422
118.5625038,-24.79940636,565.2320492
118.5670083,-24.79940636,570.5879033
118.5715128,-24.79940636,577.2134125
118.5760173,-24.79940636,606.6340349
118.5805218,-24.79940636,646.7202586
118.5850263,-24.79940636,665.8752064
118.5895308,-24.79940636,663.01069
118.5940353,-24.79940636,637.9506848
118.5985398,-24.79940636,617.0888081
118.6030443,-24.79940636,607.2416615
118.6075488,-24.79940636,601.0719402
118.6120533,-24.79940636,597.0591726
118.6165578,-24.79940636,595.1873222
118.6210623,-24.79940636,594.9679724
118.6255668,-24.79940636,597.1408165
118.6300713,-24.79940636,606.184764
118.6345758,-24.79940636,638.1249873
118.6390803,-24.79940636,613.6060324
118.6435848,-24.79940636,618.0433934
118.6480894,-24.79940636,607.7263561
118.6525939,-24.79940636,589.8934402
118.6570984,-24.79940636,585.4142734
118.6616029,-24.79940636,582.860088
118.6661074,-24.79940636,581.8952396
118.6706119,-24.79940636,577.0418506
118.6751164,-24.79940636,574.6506631
118.6796209,-24.79940636,573.1633626
118.6841254,-24.79940636,573.0302624
118.6886299,-24.79940636,573.2638781
118.6931344,-24.79940636,579.815576
118.6976389,-24.79940636,606.8206213
118.7021434,-24.79940636,615.2129967
118.7066479,-24.79940636,600.0217513
118.7111524,-24.79940636,595.7447342
118.7156569,-24.79940636,592.3710308
118.7201614,-24.79940636,603.3015108
118.7246659,-24.79940636,601.6245242
118.7291704,-24.79940636,592.1362609
118.7336749,-24.79940636,586.4437573
118.7381794,-24.79940636,582.2863348
118.7426839,-24.79940636,579.5805981
118.7471885,-24.79940636,578.8774505
118.751693,-24.79940636,578.9516209
118.7561975,-24.79940636,579.1606929
118.760702,-24.79940636,582.8767373
118.7652065,-24.79940636,583.9815714
118.769711,-24.79940636,587.5957536
118.7742155,-24.79940636,590.9932575
118.77872,-24.79940636,592.9669333
118.7832245,-24.79940636,600.7940868
118.787729,-24.79940636,600.6154647
118.7922335,-24.79940636,591.9120495
118.796738,-24.79940636,582.4107001
118.8012425,-24.79940636,577.5883629
118.805747,-24.79940636,577.7734131
118.8102515,-24.79940636,578.936176
118.814756,-24.79940636,576.5827694
118.8192605,-24.79940636,578.8342439
118.823765,-24.79940636,588.231366
118.8282695,-24.79940636,593.2150955
